Timestamp, Acceleration x, Acceleration y, Acceleration z
13280,-0.0224609,-1.00488,0.535645,
13300,0.00146484,-1.05469,0.580566,
13320,-0.043457,-1.02832,0.502441,
13340,-0.0766602,-0.967285,0.473145,
13360,-0.0244141,-0.993164,0.563477,
13380,-0.0214844,-1.00146,0.606445,
13400,-0.0644531,-0.936523,0.510254,
13420,-0.0361328,-0.912109,0.466309,
13440,-0.046875,-0.864746,0.487793,
13460,-0.0292969,-0.854004,0.519043,
13480,-0.0380859,-0.78418,0.49707,
13500,-0.0366211,-0.740234,0.406738,
13520,0.00830078,-0.724609,0.416992,
13540,0.0332031,-0.720215,0.460449,
13560,0.0527344,-0.665527,0.449707,
13580,0.0791016,-0.643066,0.339355,
13600,0.0913086,-0.691406,0.285645,
13620,0.0913086,-0.716797,0.302246,
13640,0.164063,-0.69873,0.428711,
13660,0.17334,-0.665039,0.491699,
13680,0.175781,-0.64209,0.46875,
13700,0.189453,-0.718262,0.328125,
13720,0.178223,-0.767578,0.229492,
13740,0.22168,-0.684082,0.269531,
13760,0.260254,-0.6875,0.370117,
13780,0.264648,-0.726074,0.374023,
13800,0.238281,-0.745117,0.299805,
13820,0.260254,-0.782227,0.243652,
13840,0.272461,-0.754883,0.314941,
13860,0.274902,-0.76709,0.402344,
13880,0.260254,-0.831543,0.433105,
13900,0.245117,-0.868652,0.357422,
13920,0.175293,-0.874512,0.272949,
13940,0.166504,-0.899414,0.240234,
13960,0.169922,-0.909668,0.250488,
13980,0.153809,-0.925293,0.276367,
14000,0.121582,-0.907227,0.307617,
14020,0.10498,-0.92041,0.345703,
14040,0.102539,-0.945801,0.32373,
14060,0.0566406,-0.92627,0.303711,
14080,0.0683594,-0.918945,0.34668,
14100,0.0742188,-0.99707,0.36084,
14120,0.00537109,-0.978516,0.286133,
14140,0.00390625,-0.952148,0.266113,
14160,0.0478516,-0.974609,0.365234,
14180,0.00244141,-1.03662,0.38623,
14200,-0.0214844,-0.998535,0.335449,
14220,-0.0595703,-1,0.34082,
14240,-0.0649414,-1.02197,0.413086,
14260,-0.0463867,-1.02539,0.411621,
14280,-0.0776367,-0.992188,0.401855,
14300,-0.0839844,-1.00098,0.380371,
14320,-0.0595703,-1.104,0.358398,
14340,-0.0727539,-1.03516,0.358398,
14360,-0.0825195,-0.995117,0.366211,
14380,-0.0893555,-1.08496,0.375977,
14400,-0.101563,-1.07178,0.373047,
14420,-0.0761719,-1.01074,0.400879,
14440,-0.0551758,-1.07275,0.403809,
14460,-0.0703125,-1.0874,0.394043,
14480,-0.0454102,-1.00928,0.433594,
14500,0.0209961,-1.07178,0.405762,
14520,-0.0283203,-1.04736,0.394531,
14540,-0.0751953,-0.988281,0.455566,
14560,-0.0268555,-0.969727,0.530273,
14580,-0.0117188,-0.95459,0.463379,
14600,-0.0375977,-0.936035,0.419434,
14620,-0.0185547,-0.923828,0.442383,
14640,-0.000488281,-0.873535,0.513184,
14660,0.0219727,-0.819336,0.476563,
14680,-0.00976563,-0.815918,0.432129,
14700,-0.0175781,-0.756836,0.391113,
14720,0.0375977,-0.727051,0.421875,
14740,0.0439453,-0.73877,0.375977,
14760,0.0463867,-0.719238,0.353516,
14780,0.0595703,-0.679688,0.362793,
14800,0.131348,-0.691895,0.357422,
14820,0.130859,-0.696777,0.334961,
14840,0.126465,-0.677734,0.257324,
14860,0.150391,-0.724609,0.26709,
14880,0.171387,-0.744629,0.273438,
14900,0.213379,-0.716797,0.26709,
14920,0.243652,-0.760742,0.230469,
14940,0.262695,-0.773438,0.260254,
14960,0.276855,-0.78418,0.280762,
14980,0.252441,-0.772461,0.294922,
15000,0.268555,-0.78125,0.262695,
15020,0.285156,-0.853027,0.248535,
15040,0.253418,-0.834961,0.197266,
15060,0.258789,-0.780273,0.268555,
15080,0.24707,-0.898438,0.238281,
15100,0.210449,-0.87793,0.221191,
15120,0.168945,-0.888184,0.203125,
15130,0.15918,-0.907227,0.246094,
15150,0.161621,-0.917969,0.294922,
15170,0.140625,-0.955566,0.33252,
15190,0.12207,-0.98291,0.342285,
15210,0.0722656,-0.940918,0.247559,
15230,0.00195313,-0.949219,0.217285,
15250,0.0273438,-1.0415,0.308105,
15270,0.0683594,-1.1499,0.32666,
15290,0.111816,-1.1123,0.294434,
15310,0.0625,-1.07764,0.342285,
15330,0.0561523,-1.07227,0.39209,
15350,0.0693359,-1.14209,0.304199,
15370,0.0380859,-1.07568,0.264648,
15390,0.0893555,-1.06738,0.355957,
15410,0.0341797,-1.09814,0.327148,
15430,-0.00976563,-1.08301,0.334473,
15450,0.0419922,-1.07715,0.397461,
15470,0.0112305,-1.06934,0.422363,
15490,-0.0571289,-1.09912,0.373047,
15510,-0.0610352,-1.07959,0.326172,
15530,-0.074707,-1.06445,0.365234,
15550,-0.0917969,-1.00439,0.407227,
15570,-0.0644531,-0.99707,0.412109,
15590,-0.113281,-1.02393,0.382324,
15610,-0.103027,-0.996582,0.395996,
15630,-0.0727539,-0.951172,0.460938,
15650,-0.0405273,-0.949707,0.521484,
15670,-0.0327148,-1.01758,0.461426,
15690,-0.0200195,-0.961426,0.399902,
15710,-0.0209961,-0.852051,0.393555,
15730,-0.00244141,-0.84082,0.472656,
15750,0.0175781,-0.88623,0.45752,
15770,0.0395508,-0.807617,0.378906,
15790,0.0820313,-0.755859,0.367676,
15810,0.0571289,-0.78418,0.395996,
15830,0.101563,-0.798828,0.379883,
15850,0.137695,-0.723145,0.360352,
15870,0.154297,-0.686523,0.377441,
15890,0.154785,-0.706055,0.358398,
15910,0.192383,-0.708496,0.351074,
15930,0.195801,-0.655762,0.314453,
15950,0.188965,-0.641113,0.283691,
15970,0.183594,-0.685059,0.257324,
15990,0.177734,-0.692383,0.189941,
16010,0.228516,-0.681641,0.166016,
16030,0.287109,-0.669434,0.276367,
16050,0.317871,-0.682617,0.375977,
16070,0.312012,-0.718262,0.288574,
16090,0.30957,-0.757813,0.184082,
16110,0.31543,-0.786133,0.261719,
16130,0.333496,-0.783203,0.318848,
16150,0.317383,-0.806641,0.271973,
16170,0.28125,-0.851563,0.269043,
16190,0.247559,-0.884277,0.269531,
16210,0.271973,-0.886719,0.302246,
16230,0.26123,-0.908203,0.295898,
16250,0.20459,-0.938965,0.255371,
16270,0.179688,-0.935059,0.297363,
16290,0.191895,-0.98584,0.314453,
16310,0.200684,-0.999512,0.285156,
16330,0.175781,-1.00586,0.269531,
16350,0.118652,-0.980469,0.291992,
16370,0.104004,-1.0166,0.30957,
16390,0.0888672,-1.01709,0.316406,
16410,0.0415039,-1.02979,0.291016,
16430,0.0610352,-1.08057,0.345215,
16450,0.0585938,-1.09473,0.403809,
16470,0.0366211,-1.08105,0.419922,
16490,0.0322266,-1.08594,0.401855,
16510,-0.00439453,-1.10742,0.36377,
16530,-0.00341797,-1.07422,0.295898,
16550,0.0180664,-1.0708,0.376953,
16570,0.00830078,-1.05664,0.407227,
16590,-0.0209961,-0.996582,0.382813,
16610,-0.0649414,-1.02246,0.359863,
16630,-0.0727539,-1.02637,0.421387,
16650,-0.0288086,-1.01025,0.443359,
16670,-0.0649414,-0.97998,0.395996,
16690,-0.0771484,-0.94873,0.442871,
16710,-0.0722656,-0.990234,0.478027,
16730,-0.0771484,-0.956543,0.47168,
16750,-0.0883789,-0.924805,0.466797,
16770,-0.0986328,-0.89502,0.508301,
16790,-0.0478516,-0.901367,0.525879,
16810,-0.0561523,-0.947754,0.45166,
16830,-0.0869141,-0.864746,0.444336,
16850,-0.0234375,-0.848633,0.573242,
16870,0.0532227,-0.871094,0.62793,
16890,0.0688477,-0.828613,0.534668,
16910,-0.015625,-0.786133,0.44043,
16930,-0.0175781,-0.770996,0.435547,
16950,0.0385742,-0.751465,0.471191,
16970,0.0458984,-0.713379,0.452637,
16990,0.0517578,-0.67041,0.423828,
17010,0.0678711,-0.71582,0.372559,
17030,0.090332,-0.682617,0.343262,
17050,0.143555,-0.648438,0.35498,
17070,0.175293,-0.652832,0.42334,
17090,0.216309,-0.674805,0.438477,
17110,0.227051,-0.635254,0.362305,
17130,0.225586,-0.650879,0.268066,
17150,0.189941,-0.705078,0.271484,
17170,0.256348,-0.693848,0.328125,
17190,0.288086,-0.671387,0.376953,
17210,0.238281,-0.684082,0.356445,
17230,0.240234,-0.699219,0.287598,
17250,0.263672,-0.734863,0.289551,
17270,0.265625,-0.717285,0.348633,
17290,0.287598,-0.742676,0.368164,
17310,0.259277,-0.771973,0.318359,
17330,0.257813,-0.752441,0.287109,
17350,0.226563,-0.825195,0.318359,
17370,0.220215,-0.885254,0.385742,
17390,0.302246,-0.900879,0.40332,
17410,0.274414,-0.881836,0.371582,
17430,0.200684,-0.876465,0.350586,
17450,0.161621,-0.977051,0.371582,
17470,0.213379,-0.969727,0.382324,
17490,0.213379,-0.960938,0.378906,
17510,0.159668,-0.961426,0.377441,
17530,0.14209,-0.991699,0.43457,
17550,0.175293,-1.00732,0.422852,
17570,0.132813,-0.963867,0.378418,
17590,0.0791016,-0.961914,0.408203,
17610,0.0839844,-0.992676,0.438965,
17630,0.0732422,-1.00146,0.44043,
17650,0.0605469,-0.978027,0.460938,
17670,0.0546875,-1.00488,0.475098,
17690,0.0307617,-1.03174,0.428711,
17710,0.0336914,-1.021,0.461426,
17730,0.00878906,-0.993164,0.554688,
17750,0.0180664,-1.00879,0.502441,
17770,-0.0336914,-0.996094,0.445801,
17790,-0.0668945,-0.934082,0.442383,
17810,-0.0385742,-0.959961,0.525879,
17830,-0.0458984,-0.962402,0.566406,
17850,-0.0576172,-0.931641,0.533691,
17870,-0.0429688,-0.930176,0.494141,
17890,-0.027832,-0.911133,0.552734,
17910,-0.0239258,-0.922363,0.598145,
17930,0.00244141,-0.928711,0.578125,
17950,-0.0610352,-0.861816,0.451172,
17970,-0.127441,-0.784668,0.450684,
17990,-0.0556641,-0.796875,0.563477,
18010,-0.0102539,-0.816895,0.646484,
18030,-0.0878906,-0.766113,0.552246,
18050,-0.142578,-0.713867,0.455566,
18070,-0.14502,-0.737793,0.42627,
18090,-0.0297852,-0.761719,0.505859,
18110,0.0356445,-0.756348,0.507813,
18130,0.0649414,-0.728027,0.521973,
18150,0.027832,-0.70166,0.474609,
18170,0.0615234,-0.642578,0.48877,
18190,0.0947266,-0.651367,0.525879,
18210,0.128906,-0.693359,0.496582,
18230,0.125977,-0.658203,0.439941,
18250,0.0922852,-0.651367,0.403809,
18270,0.132813,-0.65918,0.381348,
18290,0.176758,-0.672363,0.397461,
18310,0.151855,-0.660156,0.366699,
18330,0.174316,-0.64502,0.357422,
18350,0.246582,-0.683105,0.410645,
18370,0.300293,-0.715332,0.358398,
18390,0.311523,-0.727051,0.327148,
18410,0.291992,-0.755371,0.355469,
18430,0.305176,-0.755371,0.407227,
18450,0.28418,-0.783691,0.325684,
18460,0.271973,-0.770508,0.314941,
18480,0.201172,-0.783691,0.31543,
18500,0.21875,-0.824707,0.351563,
18520,0.252441,-0.887695,0.354004,
18540,0.194336,-0.894531,0.344238,
18560,0.202637,-0.876465,0.406738,
18580,0.197754,-0.910156,0.438477,
18600,0.185059,-0.999512,0.393066,
18620,0.15625,-0.976563,0.396484,
18640,0.149414,-0.951172,0.388184,
18660,0.11377,-0.942383,0.404297,
18680,0.0610352,-0.983398,0.385254,
18700,0.0307617,-0.993164,0.395508,
18720,0.00830078,-0.951172,0.465332,
18740,0.0444336,-0.974609,0.481934,
18760,-0.0161133,-0.992188,0.412109,
18780,-0.0654297,-1.01416,0.407227,
18800,-0.0146484,-0.995117,0.498535,
18820,-0.0537109,-0.984375,0.515625,
18840,-0.0957031,-1.0083,0.492676,
18860,-0.09375,-1.01611,0.475098,
18880,-0.126465,-0.990723,0.447266,
18900,-0.118164,-1.00732,0.483887,
18920,-0.127441,-0.967773,0.51416,
18940,-0.102539,-0.949219,0.46582,
18960,-0.0830078,-0.933594,0.487305,
18980,-0.11084,-0.939941,0.48877,
19000,-0.0917969,-0.94873,0.484375,
19020,-0.0766602,-0.932129,0.509766,
19040,-0.0771484,-0.941895,0.522949,
19060,-0.0849609,-0.906738,0.54248,
19080,-0.108887,-0.860352,0.541992,
19100,-0.0922852,-0.882813,0.532715,
19120,-0.101074,-0.85791,0.486816,
19140,-0.0893555,-0.785156,0.487793,
19160,-0.0478516,-0.787109,0.591309,
19180,-0.00976563,-0.82373,0.61377,
19200,-0.0200195,-0.788574,0.475098,
19220,-0.0273438,-0.76123,0.436035,
19240,-0.0117188,-0.748047,0.476563,
19260,0.0419922,-0.775879,0.511719,
19280,0.0356445,-0.72998,0.492676,
19300,0.0786133,-0.729004,0.467285,
19320,0.115723,-0.72168,0.500488,
19340,0.154297,-0.709961,0.514648,
19360,0.159668,-0.709961,0.444336,
19380,0.177734,-0.660645,0.412598,
19400,0.174316,-0.67041,0.40918,
19420,0.199219,-0.642578,0.458008,
19440,0.193359,-0.596191,0.464844,
19460,0.165039,-0.625488,0.351074,
19480,0.144531,-0.688965,0.250488,
19500,0.177734,-0.658691,0.291504,
19520,0.231445,-0.654785,0.410156,
19540,0.253906,-0.694336,0.429199,
19560,0.258301,-0.768066,0.303223,
19580,0.23877,-0.751465,0.308594,
19600,0.246582,-0.745605,0.36377,
19620,0.256348,-0.84375,0.390625,
19640,0.255859,-0.851563,0.293945,
19660,0.23291,-0.868652,0.300781,
19680,0.251953,-0.86377,0.427246,
19700,0.230469,-0.939453,0.486328,
19720,0.118164,-0.937988,0.428711,
19740,0.0703125,-0.945313,0.419434,
19760,0.0849609,-0.942383,0.424316,
19780,0.0620117,-0.952148,0.433594,
19800,0.0214844,-0.915039,0.39209,
19820,0.00146484,-0.880859,0.393066,
19840,0.0195313,-0.945313,0.433105,
19860,-0.0126953,-0.94043,0.425293,
19880,-0.034668,-0.878418,0.458008,
19900,-0.0253906,-0.88623,0.476563,
19920,-0.0249023,-1.02783,0.451172,
19940,-0.0634766,-1.02002,0.491699,
19960,-0.0141602,-0.968262,0.625,
19980,0.0141602,-1.00439,0.57959,
20000,-0.0834961,-0.94873,0.314453,
20020,-0.147461,-0.925293,0.331055,
20040,-0.0683594,-0.980469,0.649414,
20060,-0.108398,-1.00342,0.583496,
20080,-0.179688,-0.867676,0.48584,
20100,-0.215332,-0.927734,0.473145,
20120,-0.145508,-0.933594,0.603516,
20140,-0.117676,-0.979004,0.693848,
20160,-0.164551,-0.930664,0.659668,
20180,-0.17041,-0.887695,0.578613,
20200,-0.134277,-0.872559,0.602539,
20220,-0.145508,-0.92041,0.668945,
20240,-0.101563,-0.884766,0.67334,
20260,-0.0991211,-0.813477,0.605469,
20280,-0.134277,-0.736816,0.547852,
20300,-0.0786133,-0.739258,0.556641,
20320,-0.027832,-0.777344,0.614746,
20340,0.0146484,-0.737793,0.551758,
20360,-0.00537109,-0.678223,0.440918,
20370,-0.00439453,-0.662109,0.404785,
20390,0.0180664,-0.687012,0.416992,
20410,0.0654297,-0.647461,0.438965,
20430,0.0932617,-0.625,0.467773,
20450,0.111328,-0.635254,0.429688,
20470,0.147949,-0.634766,0.379883,
20490,0.164063,-0.622559,0.301758,
20510,0.172363,-0.638184,0.283691,
20530,0.240234,-0.688965,0.279297,
20550,0.268066,-0.669434,0.331543,
20570,0.290527,-0.655273,0.319336,
20590,0.300293,-0.722168,0.361816,
20610,0.297363,-0.742188,0.351074,
20630,0.282227,-0.723633,0.299316,
20650,0.288574,-0.752441,0.281738,
20670,0.256836,-0.8125,0.309082,
20690,0.259277,-0.835449,0.307617,
20710,0.235352,-0.851074,0.344727,
20730,0.178711,-0.875977,0.370117,
20750,0.150879,-0.855957,0.40918,
20770,0.178223,-0.897461,0.476074,
20790,0.1875,-0.958984,0.462402,
20810,0.138184,-0.939453,0.384277,
20830,0.0737305,-0.897949,0.417969,
20850,0.0791016,-0.923828,0.438477,
20870,0.0522461,-0.981445,0.4375,
20890,-0.0102539,-0.954102,0.432617,
20910,0.0341797,-0.962402,0.493652,
20930,0.0371094,-1.04053,0.510742,
20950,-0.0463867,-1.03369,0.442383,
20970,-0.0761719,-1.02148,0.40625,
20990,-0.110352,-0.995605,0.416992,
21010,-0.0751953,-0.986328,0.454102,
21030,-0.0439453,-0.975098,0.458008,
21050,-0.0512695,-0.959961,0.44873,
21070,-0.0810547,-0.966309,0.433105,
21090,-0.0307617,-0.98291,0.518066,
21110,-0.0439453,-0.963867,0.480469,
21130,-0.117188,-0.898926,0.415527,
21150,-0.141113,-0.918945,0.467285,
21170,-0.0996094,-1.0332,0.549316,
21190,-0.0878906,-1.02148,0.507324,
21210,-0.123535,-0.917969,0.521484,
21230,-0.1875,-0.904297,0.598633,
21250,-0.171875,-0.885742,0.689941,
21270,-0.147949,-0.917969,0.648926,
21290,-0.177734,-0.882813,0.569336,
21310,-0.195313,-0.837891,0.544922,
21330,-0.13916,-0.819824,0.55127,
21350,-0.00976563,-0.854492,0.615234,
21370,0.000976563,-0.866211,0.54834,
21390,-0.0517578,-0.766113,0.511719,
21410,-0.0185547,-0.781738,0.508789,
21430,0.0322266,-0.78418,0.449219,
21450,0.065918,-0.766113,0.421875,
21470,0.0541992,-0.686523,0.445313,
21490,0.0859375,-0.680664,0.479004,
21510,0.106934,-0.691895,0.469727,
21530,0.119629,-0.657715,0.430664,
21550,0.114746,-0.620117,0.34668,
21570,0.151367,-0.633789,0.377441,
21590,0.194824,-0.662109,0.387695,
21610,0.199707,-0.624023,0.361328,
21630,0.212891,-0.645996,0.27832,
21650,0.263672,-0.726563,0.283691,
21670,0.279785,-0.742188,0.345703,
21690,0.301758,-0.728516,0.38916,
21710,0.320801,-0.715332,0.426758,
21730,0.290527,-0.737305,0.42334,
21750,0.251953,-0.76123,0.314453,
21770,0.219238,-0.802734,0.27002,
21790,0.256836,-0.784668,0.325684,
21810,0.293457,-0.791016,0.361816,
21830,0.256836,-0.818848,0.327637,
21850,0.207031,-0.807129,0.319336,
21870,0.199707,-0.828613,0.350098,
21890,0.294434,-0.955566,0.379883,
21910,0.306641,-0.92334,0.379883,
21930,0.237793,-0.887207,0.354492,
21950,0.164063,-0.87207,0.375488,
21970,0.115723,-0.935547,0.412598,
21990,0.0849609,-0.955078,0.404297,
22010,0.0639648,-0.884766,0.380371,
22030,-0.00878906,-0.890137,0.393066,
22050,0.0297852,-0.895996,0.427246,
22070,0.0439453,-0.949219,0.498047,
22090,0.0385742,-0.977539,0.481934,
22110,-0.0146484,-0.972168,0.440918,
22130,-0.0537109,-0.970215,0.481445,
22150,-0.00976563,-1.0083,0.486328,
22170,-0.0234375,-0.976074,0.422363,
22190,-0.0634766,-0.998047,0.442383,
22210,-0.0820313,-0.987305,0.479004,
22230,-0.034668,-1.01221,0.522949,
22250,-0.0317383,-1.00781,0.515625,
22270,-0.0722656,-0.999512,0.481934,
22290,-0.0537109,-0.980469,0.527832,
22310,-0.0375977,-1.02539,0.539063,
22330,-0.0625,-0.970703,0.527344,
22350,-0.09375,-0.956055,0.488281,
22370,-0.0708008,-0.931641,0.569336,
22390,0.0161133,-0.983887,0.704102,
22410,0.0117188,-1.00879,0.586426,
22430,-0.0532227,-0.883301,0.471191,
22450,-0.0966797,-0.837891,0.484863,
22470,-0.0742188,-0.830078,0.528809,
22490,-0.0419922,-0.806641,0.621582,
22510,-0.0205078,-0.765625,0.595703,
22530,-0.0322266,-0.742676,0.548828,
22550,-0.0458984,-0.751465,0.543457,
22570,-0.00146484,-0.722656,0.562988,
22590,0.0327148,-0.689453,0.51123,
22610,0.0419922,-0.701172,0.450195,
22630,0.0654297,-0.679688,0.431641,
22650,0.09375,-0.608887,0.442871,
22670,0.108398,-0.575684,0.437988,
22690,0.112305,-0.616211,0.430176,
22710,0.14502,-0.672363,0.373535,
22730,0.173828,-0.646973,0.318848,
22750,0.196289,-0.612793,0.30957,
22770,0.174805,-0.629883,0.387695,
22790,0.214844,-0.657715,0.436523,
22810,0.210938,-0.69043,0.410156,
22830,0.185059,-0.684082,0.357422,
22850,0.20166,-0.718262,0.313477,
22870,0.269043,-0.782715,0.358398,
22890,0.279297,-0.794434,0.370117,
22910,0.272949,-0.828613,0.296387,
22930,0.277344,-0.846191,0.298828,
22950,0.274902,-0.842285,0.320313,
22970,0.263184,-0.813965,0.365234,
22990,0.217285,-0.868164,0.337402,
23010,0.202637,-0.920898,0.245605,
23030,0.191406,-0.858887,0.25293,
23050,0.180176,-0.835449,0.305664,
23070,0.213867,-0.909668,0.437012,
23090,0.211426,-1.01367,0.425293,
23110,0.140625,-0.958984,0.365234,
23130,0.111328,-0.913574,0.381348,
23150,0.130859,-1.00635,0.421387,
23170,0.0908203,-0.994629,0.397949,
23190,0.0166016,-0.983887,0.371582,
23210,0.0166016,-0.953613,0.427246,
23230,0.0395508,-1.03271,0.472656,
23250,0.03125,-1.04883,0.441895,
23270,0.0200195,-1.02002,0.450195,
23290,0.0678711,-1.0293,0.490234,
23310,0.0336914,-1.05371,0.447266,
23330,0.0078125,-1.04785,0.499512,
23350,0.0209961,-1.01904,0.507813,
23370,0.0209961,-0.999023,0.515625,
23390,-0.0581055,-0.977539,0.48584,
23410,-0.0898438,-0.977051,0.45752,
23430,-0.0844727,-0.928223,0.512207,
23450,-0.0737305,-0.937988,0.589355,
23470,-0.0424805,-0.900879,0.583984,
23490,-0.0791016,-0.902832,0.51123,
23510,-0.090332,-0.868164,0.505371,
23530,-0.0356445,-0.876465,0.581055,
23550,0.0200195,-0.876953,0.646973,
23570,-0.00634766,-0.916504,0.577637,
23590,-0.0410156,-0.823242,0.479004,
23610,-0.0507813,-0.782715,0.510742,
23630,-0.0185547,-0.801758,0.571289,
23650,0.0136719,-0.790039,0.595703,
23670,0.0205078,-0.743164,0.532715,
23690,-0.00195313,-0.668945,0.508789,
23710,0.0146484,-0.686523,0.536621,
23720,0.0493164,-0.675781,0.48291,
23740,0.0625,-0.666992,0.406738,
23760,0.0698242,-0.668945,0.39209,
23780,0.09375,-0.649902,0.387695,
23800,0.11084,-0.645508,0.41748,
23820,0.101074,-0.579102,0.404297,
23840,0.0825195,-0.634277,0.345215,
23860,0.127441,-0.697754,0.344238,
23880,0.182129,-0.711914,0.377441,
23900,0.210938,-0.671875,0.40332,
23920,0.200684,-0.717285,0.348633,
23940,0.225098,-0.788086,0.327637,
23960,0.23877,-0.779297,0.369141,
23980,0.253906,-0.783203,0.37793,
24000,0.263184,-0.791016,0.369629,
24020,0.210449,-0.800781,0.277344,
24040,0.225098,-0.841309,0.250488,
24060,0.273438,-0.864746,0.318359,
24080,0.275391,-0.861816,0.359375,
24100,0.22168,-0.852539,0.316406,
24120,0.174316,-0.878418,0.290039,
24140,0.186035,-0.892578,0.371582,
24160,0.20752,-0.92627,0.384277,
24180,0.155273,-0.938477,0.361328,
24200,0.0878906,-0.945801,0.327637,
24220,0.0761719,-0.972168,0.393066,
24240,0.100586,-1.01025,0.458008,
24260,0.0766602,-1.00098,0.421387,
24280,0.0478516,-0.991211,0.394043,
24300,0.0371094,-1.03027,0.382324,
24320,0.0375977,-1.04102,0.411133,
24340,0.0615234,-1.04834,0.444336,
24360,0.0800781,-1.02686,0.475586,
24380,0.0307617,-1.03418,0.420898,
24400,0.00830078,-1.04492,0.431641,
24420,0.0170898,-1.05078,0.458008,
24440,-0.0180664,-1.00439,0.461426,
24460,-0.0175781,-0.964355,0.443359,
24480,0,-1.00146,0.491211,
24500,-0.0205078,-1.03516,0.5,
24520,-0.0170898,-0.996094,0.466309,
24540,-0.0522461,-0.915039,0.457031,
24560,-0.0688477,-0.888184,0.505859,
24580,-0.0498047,-0.910156,0.588379,
24600,-0.0654297,-0.967285,0.508789,
24620,-0.081543,-0.890137,0.473633,
24640,-0.0771484,-0.851563,0.517578,
24660,-0.059082,-0.893555,0.592285,
24680,-0.046875,-0.849121,0.532715,
24700,-0.0620117,-0.809082,0.461426,
24720,-0.0292969,-0.83252,0.518555,
24740,0.0175781,-0.816895,0.582031,
24760,0.00390625,-0.77002,0.52002,
24780,-0.0146484,-0.75,0.441406,
24800,0.0195313,-0.743164,0.448242,
24820,0.0449219,-0.677734,0.490234,
24840,0.0639648,-0.671387,0.531738,
24860,0.0991211,-0.680664,0.536133,
24880,0.119629,-0.659668,0.475586,
24900,0.10498,-0.65918,0.412109,
24920,0.151855,-0.704102,0.374512,
24940,0.202148,-0.706543,0.396484,
24960,0.215332,-0.657227,0.424805,
24980,0.22168,-0.686523,0.42627,
25000,0.216797,-0.685547,0.399902,
25020,0.228027,-0.69873,0.362305,
25040,0.245117,-0.719238,0.35498,
25060,0.245117,-0.703613,0.381348,
25080,0.270996,-0.69043,0.387207,
25100,0.254395,-0.715332,0.314941,
25120,0.21582,-0.719238,0.206055,
25140,0.192871,-0.71582,0.205566,
25160,0.19873,-0.79834,0.303223,
25180,0.210938,-0.830078,0.399902,
25200,0.16748,-0.840332,0.442383,
25220,0.15332,-0.887207,0.407715,
25240,0.15332,-0.918457,0.390137,
25260,0.157227,-0.913574,0.392578,
25280,0.163574,-0.918457,0.382813,
25300,0.134277,-0.887207,0.359375,
25320,0.115723,-0.916992,0.362793,
25340,0.116699,-0.932129,0.379395,
25360,0.121582,-0.922852,0.418457,
25380,0.114746,-0.925781,0.432129,
25400,0.0727539,-0.928223,0.395508,
25420,0.0566406,-0.962891,0.379395,
25440,0.0981445,-1.0127,0.455566,
25460,0.0629883,-1.04785,0.496094,
25480,0.0131836,-1.00977,0.437988,
25490,-0.000488281,-0.955566,0.439453,
25520,0.00634766,-0.992676,0.439453,
25540,0.0200195,-1.00342,0.452148,
25560,0.0234375,-1.02588,0.432617,
25580,0.0273438,-1.01172,0.44873,
25600,-0.0195313,-1.00098,0.477051,
25620,-0.0405273,-0.998047,0.476074,
25640,-0.0766602,-1.00049,0.489258,
25650,-0.0585938,-0.998047,0.486816,
25670,-0.0620117,-0.992676,0.541992,
25690,-0.0859375,-0.997559,0.529785,
25710,-0.0239258,-0.992188,0.483887,
25730,-0.0385742,-0.991699,0.506836,
25750,-0.0234375,-0.98584,0.521484,
25770,-0.0180664,-0.942383,0.556152,
25790,-0.0297852,-0.939453,0.57959,
25810,-0.00537109,-0.905273,0.557617,
25830,-0.046875,-0.87207,0.500488,
25850,-0.0869141,-0.812012,0.476563,
25870,-0.0449219,-0.800293,0.535156,
25890,0.00927734,-0.775879,0.529785,
25910,0.0385742,-0.746094,0.496094,
25930,0.0146484,-0.716309,0.46875,
25950,0.0302734,-0.71582,0.47168,
25970,0.0410156,-0.694336,0.442871,
25990,0.0361328,-0.666016,0.388672,
26010,0.034668,-0.624023,0.39209,
26030,0.0771484,-0.630371,0.397461,
26050,0.0981445,-0.67334,0.396973,
26070,0.130371,-0.65332,0.405273,
26090,0.14502,-0.627441,0.418945,
26110,0.151855,-0.625977,0.457031,
26130,0.164063,-0.695801,0.368652,
26150,0.151855,-0.702148,0.305176,
26170,0.159668,-0.698242,0.341797,
26190,0.221191,-0.730469,0.455566,
26210,0.254883,-0.807129,0.403809,
26230,0.180664,-0.779785,0.293945,
26250,0.197266,-0.774414,0.307617,
26270,0.26123,-0.900391,0.352539,
26290,0.299805,-0.864746,0.381836,
26310,0.244629,-0.810059,0.313965,
26330,0.193848,-0.838379,0.309082,
26350,0.187988,-0.848145,0.309082,
26370,0.180176,-0.879395,0.342285,
26390,0.188965,-0.875488,0.341797,
26410,0.179688,-0.844727,0.338867,
26430,0.149902,-0.87207,0.356445,
26450,0.147949,-0.929199,0.419434,
26470,0.135254,-0.937988,0.407227,
26490,0.131836,-0.908203,0.382813,
26510,0.128418,-0.928711,0.422363,
26530,0.0976563,-0.989746,0.446289,
26550,0.0366211,-0.990723,0.429199,
26570,0.0375977,-0.984863,0.406738,
26590,0.0419922,-0.973145,0.48291,
26610,0.0517578,-1.01611,0.47998,
26630,0.0219727,-1.01025,0.455566,
