Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
5460,-2,0,0,1,-4,3,-8,-2,0
5465,-1,0,-4,-4,5,-5,-1,0,0
5470,1,1,1,0,-3,4,0,2,0
5475,-6,-1,-4,-2,-1,-3,6,1,0
5480,1,0,1,0,-2,-2,1,0,0
5485,1,-2,-6,-2,-2,-2,-3,2,0
5490,-6,3,1,-2,-6,4,0,3,0
5495,0,-4,-1,-1,0,1,-6,1,0
5500,-2,0,2,-3,-1,-1,-1,0,0
5505,-3,3,-3,-1,-4,-1,0,-2,0
5510,4,3,-3,-1,-7,-6,0,0,0
5515,-3,-2,0,-6,-2,4,2,-2,0
5520,-4,-3,-7,0,-8,0,-5,3,0
5525,2,-2,0,2,7,-3,-3,-2,0
5530,0,5,-2,-1,1,-1,-2,1,0
5535,-3,-4,-1,3,-5,1,-2,-2,0
5540,8,4,9,5,-4,-3,1,-2,0
5545,1,1,1,1,-2,0,-3,-1,0
5550,5,0,-2,2,-1,-2,-3,-1,0
5555,-2,-1,-6,-5,4,-1,1,-3,0
5560,-3,-1,1,-1,-2,-1,-1,-3,0
5565,3,-2,4,-4,-2,1,-4,-2,0
5570,1,-6,-1,3,5,-1,0,-1,0
5575,-1,-5,4,1,1,-1,-1,0,0
5580,-2,0,-4,-3,0,-6,3,3,0
5585,-3,2,2,-1,-1,-4,-6,-1,0
5590,-2,-4,0,-4,6,-3,-4,-8,0
5595,-1,-2,-1,-4,-1,2,0,-1,0
5600,-1,-2,-4,-1,-2,2,1,-1,0
5605,-4,-1,-3,2,0,-3,-1,6,0
5610,0,-2,4,-2,-3,-1,-6,-2,0
5615,-6,-3,1,0,0,0,-5,0,0
5620,4,-3,-2,-2,-6,0,-5,3,0
5625,-2,-1,0,-3,-3,0,-4,-1,0
5630,-4,1,-1,0,-3,1,-4,2,0
5635,-2,0,-2,-3,-3,-1,-3,0,0
5640,3,5,5,2,-1,0,-1,2,0
5645,0,-6,-3,-3,1,2,2,3,0
5650,-4,-4,-2,2,5,-2,-3,-3,0
5655,3,-3,-1,-1,-9,-1,-4,2,0
5660,4,3,-2,-1,3,1,-4,-1,0
5665,4,0,3,-2,-4,2,-5,-3,0
5670,-11,1,-1,10,0,-5,4,-4,0
5675,-3,30,0,35,4,19,5,-4,0
5680,-4,-27,3,-21,4,-3,-3,3,0
5685,4,13,-9,-10,3,-2,-3,-4,0
5690,1,-31,6,-34,-8,-9,-2,1,0
5695,0,-13,-2,-19,1,-7,5,-2,0
5700,-6,0,-7,10,-1,4,-2,5,0
5705,4,-2,7,13,-4,5,2,-2,0
5710,-1,14,-4,28,-6,0,-8,1,0
5715,1,3,-3,-8,-6,-3,-5,0,0
5720,-3,-9,-3,-7,-5,-4,-6,-4,0
5725,-4,-4,-2,-6,1,-3,-5,1,0
5730,-5,8,-5,2,-4,3,-4,-4,0
5735,-1,-3,-1,-1,-5,-4,-2,-2,0
5740,3,14,2,-5,-2,-2,2,-4,0
5745,-5,-1,2,-11,-11,-2,2,2,0
5750,0,-5,4,-14,-2,-8,-14,-7,0
5755,0,-10,0,-15,-3,-3,-1,-2,0
5760,0,-6,-11,4,-1,0,-2,5,0
5765,-3,-6,-7,19,5,7,14,-5,0
5770,-1,31,3,-6,7,1,26,-5,0
5775,-4,-2,5,-30,-8,-13,12,-2,0
5780,-3,6,-2,-20,-10,-15,6,-11,0
5785,0,-7,-1,20,-3,-8,24,-12,0
5790,-4,-15,8,33,2,8,15,-7,0
5795,-12,-17,-14,13,13,-14,-29,-4,0
5800,-20,-49,-60,17,-7,-26,-92,-5,0
5805,15,-114,17,12,4,24,-40,24,0
5810,34,79,-25,105,24,44,94,12,0
5815,8,79,10,26,1,14,-88,10,0
5820,-14,-71,55,-86,-16,-105,-70,-13,0
5825,-20,-7,-5,15,-9,-128,78,-18,0
5830,4,9,8,-78,-10,-74,76,-3,0
5835,2,-44,1,-27,-4,8,-44,-9,0
5840,-12,18,-48,62,-11,127,-108,3,0
5845,-2,-4,17,-12,-5,127,-108,11,0
5850,9,49,16,2,-4,127,88,19,0
5855,-6,53,-23,12,12,19,127,2,0
5860,-3,-9,-1,-34,26,-48,22,-1,0
5865,3,20,6,-16,9,-100,54,4,0
5870,6,5,-12,31,9,-128,56,4,0
5875,-4,-27,-15,78,-20,-98,-103,0,0
5880,-6,-23,8,1,-15,-32,-74,-16,0
5885,5,16,1,-50,-11,-110,58,-13,0
5890,-5,-22,2,-51,0,-114,44,-5,0
5895,-5,-38,12,-57,-7,69,-80,-12,0
5900,-2,6,1,-3,-101,100,-41,1,0
5905,0,24,-11,10,-119,-59,19,0,0
5910,-8,-30,5,-7,-59,-72,-68,8,0
5915,2,-6,0,37,-11,-100,-42,0,0
5920,5,31,-10,77,127,87,-36,1,0
5925,-1,16,-9,6,127,-35,-71,1,0
5930,-5,-32,1,37,122,-82,-41,3,0
5935,-2,-6,3,-13,86,-128,82,-4,0
5940,0,10,12,-56,3,-57,105,-7,0
5945,1,1,7,-52,-21,91,47,0,0
5950,-1,-20,8,-37,-31,123,-23,-2,0
5955,-5,-3,5,-34,-37,127,39,-2,0
5960,2,8,-1,-1,-31,51,100,-3,0
5965,1,4,-11,12,-14,103,21,1,0
5970,5,8,-22,18,-29,111,-53,-2,0
5975,-1,-28,-8,-11,-31,94,23,0,0
5980,-4,-18,4,14,-16,11,70,-1,0
5985,1,8,3,27,6,51,-7,-2,0
5990,0,-23,15,5,-18,65,-49,-3,0
5995,-3,-2,-11,4,-8,48,29,-5,0
6000,-3,9,-10,14,-2,77,42,-7,0
6005,0,9,-5,20,4,9,-18,4,0
6010,1,-4,-1,-7,-3,-56,-23,1,0
6015,-6,-9,3,-7,-5,93,20,-1,0
6020,-1,-9,-7,-1,-5,65,19,1,0
6025,-1,-2,-7,-6,-1,-37,-12,-2,0
6030,-5,-7,3,-13,-11,-91,-15,-5,0
6035,0,-6,-5,5,4,-1,8,0,0
6040,4,7,2,3,0,87,12,-6,0
6045,-1,2,2,6,7,-44,0,1,0
6050,1,-1,1,-1,6,-66,-14,4,0
6055,-6,1,-4,8,0,51,0,1,0
6060,1,3,1,4,-4,66,15,3,0
6065,-1,9,-3,3,-6,5,-1,0,0
6070,-2,-7,4,-3,0,-56,-15,-2,0
6075,-1,-16,4,-14,-6,61,1,-5,0
6080,-3,3,-1,-7,3,31,13,-3,0
6085,-1,4,0,-8,0,17,-4,-3,0
6090,4,3,3,-10,-3,-13,-13,2,0
6095,0,-3,-2,-14,-5,-11,5,-4,0
6100,2,4,-2,-12,-3,18,8,-1,0
6105,-6,2,-2,-8,2,-41,-6,-3,0
6110,1,0,1,-7,3,0,-6,0,0
6115,1,-4,-4,7,3,8,4,-2,0
6120,0,0,-2,6,3,14,3,1,0
6125,1,7,1,8,4,6,-3,3,0
6130,-3,-1,-7,0,-3,-17,-4,1,0
6135,-1,-4,-3,5,5,-3,1,-1,0
6140,-5,4,-4,4,-4,13,2,3,0
6145,2,8,0,7,-1,-27,0,-4,0
6150,0,7,2,-1,2,-24,-4,0,0
6155,-4,1,-7,-1,0,40,0,0,0
6160,-5,-1,-2,-7,-6,41,2,-5,0
6165,3,-3,1,-21,-2,97,-1,2,0
6170,3,-15,-4,23,4,10,-5,-1,0
6175,-5,-7,-2,-7,-7,56,0,3,0
6180,-2,-7,-2,-8,-8,11,2,-1,0
6185,2,0,1,-1,-7,33,-1,-4,0
6190,-7,5,-1,-10,2,-5,79,4,0
6195,-1,2,-8,5,-1,22,21,1,0
6200,-4,1,-4,8,4,-5,26,-6,0
6205,3,3,-1,13,-3,-75,106,-1,0
6210,-4,6,-4,4,6,22,93,-1,0
6215,-5,-2,1,1,-2,21,-66,-1,0
6220,1,-2,0,-1,4,-4,-81,2,0
6225,4,-1,3,2,4,-30,69,-1,0
6230,1,2,-2,-7,-3,-21,96,-6,0
6235,0,-2,0,-19,-4,18,-48,1,0
6240,-2,-3,-3,-11,-4,-12,-59,-4,0
6245,1,-5,-3,2,0,-30,48,0,0
6250,-3,-8,-4,0,3,0,69,1,0
6255,-2,1,0,-8,-10,8,-30,-6,0
6260,1,0,0,-6,-1,30,-81,1,0
6265,-4,-3,-6,7,4,-31,47,-1,0
6270,-2,2,-6,-5,-7,0,42,-2,0
6275,-3,-2,-4,1,-3,41,-70,1,0
6280,-1,0,0,1,4,9,-45,0,0
6285,1,-3,2,-1,-1,-20,30,-3,0
6290,1,-9,-1,-2,1,8,13,-5,0
6295,-4,-11,-4,-4,-3,15,-29,-4,0
6300,-1,2,-2,-3,-4,13,-56,-2,0
6305,-3,0,2,2,0,-6,19,4,0
6310,-1,0,0,-2,-2,24,-5,-1,0
6315,-1,3,2,0,-5,20,-36,-3,0
6320,0,2,-1,7,2,-7,-16,-1,0
6325,4,1,0,1,-5,19,5,-3,0
6330,-6,-12,-4,0,2,111,-95,0,0
6335,-4,-2,-2,-4,4,15,-24,-3,0
6340,-1,-6,3,3,0,-27,67,-2,0
6345,-2,-3,2,1,2,1,13,-3,0
6350,-3,0,-3,3,4,-38,27,3,0
6355,2,3,2,-13,-12,21,-17,-4,0
6360,-1,18,-6,-16,-6,46,-65,7,0
6365,2,6,-14,15,2,40,11,-4,0
6370,-5,16,1,-24,-9,-10,-62,-8,0
6375,4,-37,10,10,-3,6,74,-10,0
6380,3,1,-7,8,9,-2,127,4,0
6385,-2,-18,-1,-22,-11,118,-26,6,0
6390,-1,-4,-2,5,-1,36,-93,-7,0
6395,2,22,-5,6,1,16,18,-5,0
6400,6,-7,5,-1,-9,-18,-68,-7,0
6405,-10,-12,-7,3,-1,40,-128,-1,0
6410,-4,-12,-1,7,1,-15,-92,-5,0
6415,-3,2,8,-7,13,-26,-28,-5,0
6420,-4,26,-6,-6,6,13,-25,2,0
6425,0,3,-4,-20,3,-39,-102,9,0
6430,1,-16,0,-16,-4,-4,-68,2,0
6435,0,7,2,-11,2,21,12,3,0
6440,6,13,-2,33,-9,39,-11,-5,0
6445,-5,-1,-1,-2,-6,29,-59,-2,0
6450,-2,-13,4,-7,0,22,-43,-1,0
6455,0,-12,-1,-9,4,-42,-73,-1,0
6460,3,-22,0,4,2,13,-95,-4,0
6465,-3,-5,-8,21,5,-40,44,8,0
6470,7,32,-6,1,-12,84,-49,-13,0
6475,-5,62,-7,30,-2,-45,21,-11,0
6480,-6,20,11,-68,0,32,-62,6,0
6485,2,-13,29,-41,3,39,14,3,0
6490,-1,-23,1,33,3,127,101,15,0
6495,10,-5,-36,22,6,-128,127,23,0
6500,8,3,15,60,0,-110,79,-18,0
6505,-8,40,-30,41,-6,108,15,-8,0
6510,-9,-96,10,-65,-29,8,5,-7,0
6515,1,-46,15,-27,-7,-105,-37,2,0
6520,-3,15,-17,-13,18,-128,29,8,0
6525,9,11,-4,-30,-1,95,-58,-1,0
6530,-1,105,-36,-37,-7,6,-4,-12,0
6535,1,-17,8,-23,-1,-66,-8,1,0
6540,5,-75,17,-1,-12,-128,22,-10,0
6545,-4,-36,12,-12,-13,62,-7,-27,0
6550,-3,-25,7,9,-27,27,-21,-10,0
6555,8,19,12,7,4,-56,55,4,0
6560,1,64,-3,27,15,-22,70,4,0
6565,-14,7,-8,26,0,80,-41,-8,0
6570,-10,-4,-14,27,13,127,-123,-2,0
6575,2,-1,-8,-8,-2,76,-111,0,0
6580,-2,-10,3,-5,-6,-68,-37,8,0
6585,-4,-10,-13,-21,-11,-108,9,11,0
6590,-5,-10,11,-25,1,-98,79,9,0
6595,-2,-12,11,20,-2,-89,112,15,0
6600,7,-15,4,7,4,-13,91,4,0
6605,-1,10,6,4,5,2,77,-11,0
6610,-10,-6,4,2,2,-36,122,-10,0
6615,-2,-6,-7,-36,-48,-67,-95,-8,0
6620,-1,-16,-6,1,2,26,49,-9,0
6625,-1,-9,-5,-22,-17,-11,1,2,0
6630,0,13,-4,8,8,26,43,3,0
6635,-3,10,3,8,9,98,-43,2,0
6640,3,-1,0,-9,3,29,-67,4,0
6645,1,-12,-8,14,-2,-6,35,-5,0
6650,2,-20,-13,25,-28,42,-60,-10,0
6655,-3,5,-2,3,6,53,-39,-7,0
6660,-1,16,8,-19,-14,2,16,1,0
6665,-5,3,3,-6,8,3,39,-5,0
6670,-1,3,-5,-38,-5,-5,-50,2,0
6675,-1,-6,4,-22,6,23,-34,15,0
6680,0,2,12,-24,7,5,-97,21,0
6685,-4,10,12,-15,9,-14,40,-2,0
6690,-3,-2,0,-15,-2,-8,-74,5,0
6695,6,4,-6,30,3,7,-9,-14,0
6700,3,-8,-9,20,-5,-24,-2,-12,0
6705,-3,-11,-13,10,-10,-20,-47,-35,0
6710,-3,5,-13,8,-1,-6,5,-21,0
6715,-3,-17,-10,15,8,24,30,7,0
6720,3,-25,-4,7,6,9,-9,13,0
6725,-3,10,-4,-20,1,7,-45,4,0
6730,-4,32,6,7,6,9,-30,2,0
6735,2,7,-2,3,0,16,17,7,0
6740,-3,-4,3,8,-8,1,27,3,0
6745,4,5,-4,6,-4,-15,-51,5,0
6750,-4,3,-13,1,4,6,12,-9,0
6755,0,1,-3,1,-6,-1,48,0,0
6760,-3,16,-9,14,-3,-7,-9,0,0
6765,0,-19,1,-6,-1,-5,-64,-2,0
6770,-3,0,3,-14,3,1,-16,2,0
6775,3,15,9,-7,4,2,53,-10,0
6780,2,-10,2,-25,-4,2,11,-8,0
6785,-5,-17,-2,-13,-2,-6,-48,1,0
6790,-1,-21,6,7,0,2,-5,4,0
6795,-2,-3,8,-6,3,7,21,-5,0
6800,-2,14,-1,-10,3,2,8,-2,0
6805,5,1,1,13,1,-8,-27,-2,0
6810,6,-13,1,3,-2,-2,-22,4,0
6815,1,8,2,2,-6,7,7,0,0
6820,-2,15,-1,1,-7,-1,6,-2,0
6825,-5,7,0,9,1,-12,-3,6,0
6830,-5,-15,-8,6,2,-7,-4,4,0
6835,-5,-5,-7,7,-3,-2,12,-3,0
6840,-6,-2,-3,5,2,-2,12,-8,0
6845,-2,-5,-4,-3,3,-7,-18,4,0
6850,0,-4,0,-12,5,-2,-7,0,0
6855,-4,-5,-3,-12,4,0,14,-2,0
6860,-1,-1,-1,-14,-2,-3,0,-3,0
6865,-2,0,-7,-2,2,-5,-10,4,0
6870,-1,-2,-4,-4,5,-1,1,2,0
6875,1,-6,0,1,4,4,6,6,0
6880,1,-2,-1,7,0,-1,0,-3,0
6885,7,3,4,16,0,0,-12,-17,0
6890,4,-17,-13,18,2,-24,28,-26,0
6895,-6,4,-23,-9,9,-31,16,-3,0
6900,-7,-6,12,-60,14,-9,-31,14,0
6905,-4,30,1,-3,-28,11,-75,46,0
6910,-4,48,-2,48,-5,25,-17,23,0
6915,-20,-1,-11,22,-10,-2,56,13,0
6920,-13,-55,10,57,-2,24,-76,57,0
6925,44,-93,28,-62,-2,15,94,-56,0
6930,-3,79,-12,27,-14,15,47,8,0
6935,-8,-40,3,94,-12,86,26,-22,0
6940,-22,-80,21,-84,20,2,10,78,0
6945,-25,32,-8,-46,4,-24,-59,-38,0
6950,17,0,-2,22,-15,-9,-35,-71,0
6955,33,78,-13,-56,-5,-31,3,-128,0
6960,12,26,8,25,-27,-56,0,-42,0
6965,-16,-72,26,19,-1,3,-21,127,0
6970,-6,-21,-6,-33,13,29,-3,86,0
6975,2,23,-20,53,2,25,-17,115,0
6980,5,14,-19,65,-4,30,3,61,0
6985,-10,27,-21,-74,-3,-42,-8,61,0
6990,-1,-55,24,-82,-5,-35,15,-97,0
6995,-4,-28,21,-28,1,-7,-19,122,0
7000,4,60,-19,-9,-2,1,42,7,0
7005,13,17,-18,62,8,6,45,-114,0
7010,-3,-25,-4,46,4,46,12,63,0
7015,5,-32,16,17,-13,-26,-16,73,0
7020,11,2,-1,56,-15,-24,30,-21,0
7025,-6,14,-15,76,-1,2,-24,-50,0
7030,-1,-69,-7,23,-2,-22,-34,7,0
7035,-7,35,-3,-78,0,-12,-7,-128,0
7040,-8,43,4,-39,-1,8,9,-59,0
7045,-2,27,1,-80,-5,-2,-4,-46,0
7050,-7,10,-2,-104,5,7,-115,-14,0
7055,-5,-4,-1,-27,3,35,98,57,0
7060,15,-13,-1,13,-1,4,16,18,0
7065,-1,-56,10,77,15,22,-79,23,0
7070,5,-23,-3,46,-2,-26,-4,44,0
7075,3,-25,3,14,-11,-19,29,19,0
7080,-1,49,-6,-17,-1,-11,14,-70,0
7085,-1,32,-3,21,3,-2,-40,5,0
7090,-2,2,8,7,-1,0,-21,27,0
7095,-7,-25,11,-26,9,18,37,-16,0
7100,-7,-23,-15,-27,-17,-4,22,-3,0
7105,8,18,-18,17,0,-4,-75,49,0
7110,-5,18,-7,-5,5,4,-8,9,0
7115,0,-6,4,-1,-3,-13,56,-25,0
7120,2,-2,1,3,-8,-18,-25,13,0
7125,-4,3,-7,5,-8,-5,-70,30,0
7130,6,-4,-9,2,2,-1,-6,-17,0
7135,0,-15,0,9,-1,-17,50,-1,0
7140,3,-15,-2,4,1,7,117,1,0
7145,9,6,-5,-13,0,-3,-38,-1,0
7150,2,37,4,3,3,6,32,-2,0
7155,-6,4,1,5,5,-4,33,-9,0
7160,-8,-7,-2,-21,7,2,6,-16,0
7165,1,-7,8,-38,-3,7,-8,-13,0
7170,-1,0,0,-27,-9,-5,80,-3,0
7175,-1,3,-7,6,3,-4,-13,5,0
7180,-3,-6,0,13,5,2,47,-7,0
7185,2,-2,0,-5,-2,-7,38,7,0
7190,1,6,-2,-7,-2,-5,-125,3,0
7195,-13,2,-2,-16,0,1,17,-12,0
7200,-1,-5,-1,-11,-1,5,31,-8,0
7205,-2,4,2,4,-2,0,-19,7,0
7210,-4,-3,0,0,1,7,-61,0,0
7215,-6,-8,0,-3,2,7,3,-2,0
7220,-2,-2,-3,0,-2,113,-124,2,0
7225,-2,2,-2,-9,-10,106,3,-1,0
7230,2,-2,-1,-3,-3,3,-92,-3,0
7235,0,-8,-4,2,9,-68,-128,-1,0
7240,3,-5,-1,-3,0,-113,-128,-5,0
7245,0,-6,2,13,3,-105,-56,-2,0
7250,-4,-15,-1,2,-1,-87,-37,-6,0
7255,-4,-8,-5,-8,-5,-70,-26,-1,0
7260,2,8,2,1,11,-67,21,3,0
7265,-8,3,-8,-12,-1,-60,127,3,0
7270,-3,8,-2,-6,-4,-49,127,3,0
7275,8,18,8,6,-7,-28,47,4,0
7280,5,0,4,3,1,-29,85,-3,0
7285,-4,2,-3,7,4,-128,118,-1,0
7290,-3,-13,-5,5,0,-127,127,-3,0
7295,0,-8,-5,2,2,-123,2,-5,0
7300,3,10,-3,-1,1,-9,30,0,0
7305,-2,-5,-1,-4,-8,93,70,4,0
7310,-5,-8,0,-14,-9,127,57,-3,0
7315,-1,12,-7,-1,-5,127,-26,1,0
7320,0,2,-8,-11,1,109,-8,2,0
7325,4,-3,0,-19,5,114,45,-4,0
7330,-5,-13,8,-7,6,127,30,-2,0
7335,3,-20,5,-34,12,127,-32,3,0
7340,-3,-10,4,-33,-5,115,13,3,0
7345,-5,10,4,23,0,125,24,6,0
7350,2,-8,0,31,-1,70,17,2,0
7355,2,-6,-12,73,-8,-63,-21,-1,0
7360,1,-30,-7,31,-10,-51,-1,0,0
7365,-4,-14,-4,19,-9,-1,13,-7,0
7370,-2,22,-3,36,1,77,4,3,0
7375,1,27,-2,12,-6,-64,-13,7,0
7380,-7,22,-14,2,7,37,-3,-1,0
7385,-3,-12,-9,-25,5,62,7,0,0
7390,-4,-7,-4,-25,4,99,15,-10,0
7395,-3,4,-1,-13,5,-22,-12,-8,0
7400,2,2,5,4,-7,-101,-3,1,0
7405,-2,3,-3,-22,-8,-94,7,3,0
7410,0,2,-1,-4,2,69,6,-4,0
7415,6,-8,8,-4,-1,19,-11,-2,0
7420,0,-8,3,22,7,104,-6,-5,0
7425,0,-6,3,15,-1,100,7,0,0
7430,4,-7,3,25,-1,-31,4,-4,0
7435,6,-7,-2,14,-1,-41,-9,3,0
7440,-2,2,-4,-3,0,4,2,1,0
7445,-3,4,3,-23,2,65,3,3,0
7450,-5,2,2,-30,7,-63,3,0,0
7455,-5,10,0,-16,7,-32,-6,-3,0
7460,-2,7,-2,-6,1,-62,-1,-4,0
7465,-6,-2,-9,-4,-6,50,2,-6,0
7470,-6,-1,-7,-8,-4,-17,1,4,0
7475,0,0,-1,-7,0,-25,-4,-1,0
7480,0,-6,2,-4,-5,3,-1,-2,0
7485,2,1,8,4,3,46,1,-2,0
7490,5,-9,-4,-5,-2,-83,3,1,0
7495,5,-2,2,-7,-8,-30,-4,-2,0
7500,-2,-3,6,-1,3,-109,-1,-2,0
7505,4,3,4,-3,-3,-62,1,1,0
7510,-2,-4,2,-7,-4,-122,41,5,0
7515,0,-1,-4,-15,-7,-62,110,-5,0
7520,0,5,2,-2,2,47,80,4,0
7525,-6,-1,-1,2,2,48,-79,0,0
7530,-4,1,-2,0,0,32,5,5,0
7535,0,1,0,-7,1,-13,71,-1,0
7540,0,1,-4,-12,1,-41,-15,-1,0
7545,-4,4,0,-3,-4,-6,-55,2,0
7550,-4,3,2,1,-12,-33,-26,4,0
7555,-5,-2,5,-1,-6,-18,50,1,0
7560,3,-4,-6,-3,-5,56,66,-1,0
7565,2,7,1,11,1,17,-51,-2,0
7570,-2,-6,-4,7,10,126,-93,-2,0
7575,-6,-7,1,7,-2,3,64,-5,0
7580,-1,11,-1,-14,-18,35,54,-6,0
7585,1,-2,1,-12,-8,-19,-40,-4,0
7590,-1,3,-3,5,-1,-76,120,-5,0
7595,1,2,-6,2,2,-29,-111,-5,0
7600,-2,-12,5,16,1,-56,-69,-4,0
7605,-5,-4,-3,17,1,-81,-37,-2,0
7610,0,-4,0,-17,-6,27,-54,-4,0
7615,-8,-5,-4,-7,-6,116,-74,4,0
7620,-1,7,1,2,-1,43,-81,0,0
7625,3,0,3,14,27,72,12,3,0
7630,-1,3,2,7,-6,86,-21,-3,0
7635,0,6,-2,-24,-5,127,-42,-5,0
7640,3,-5,-1,-8,-1,127,-64,-7,0
7645,-8,-10,5,4,0,46,45,-6,0
7650,1,1,-1,11,11,-115,-1,-3,0
7655,-1,-8,-3,8,1,-34,-66,2,0
7660,-3,-2,-6,-16,-4,-93,-10,3,0
7665,2,5,7,1,-5,-128,46,2,0
7670,3,0,4,1,5,23,-7,0,0
7675,0,0,5,-4,3,127,-28,6,0
7680,1,-3,-2,-10,-5,-105,-3,-4,0
7685,-3,0,-13,-10,-1,-108,22,-1,0
7690,-4,2,2,6,9,53,-16,0,0
7695,0,9,-5,-3,-6,98,-8,1,0
7700,0,-4,1,-10,-1,-29,-2,3,0
7705,-5,0,-3,1,0,-100,4,-3,0
7710,0,7,-4,3,2,16,-1,-5,0
7715,2,-7,0,10,10,100,-2,-3,0
7720,-1,-7,0,0,-2,-18,-7,-2,0
7725,0,-8,-2,10,0,-110,20,2,0
7730,-1,4,4,20,2,22,1,-2,0
7735,-1,-5,-1,7,-9,100,-5,1,0
7740,5,4,-1,-12,-2,-39,-17,-2,0
7745,0,8,-4,-27,5,-85,10,1,0
7750,-4,8,-6,-11,3,51,2,-3,0
7755,-2,2,3,-19,-1,63,-16,-2,0
7760,1,-9,0,1,-4,-42,-3,0,0
7765,1,-2,2,6,-8,-52,16,-5,0
7770,-1,-12,3,3,10,36,3,0,0
7775,-2,-10,-3,-4,-3,32,-3,-5,0
7780,-1,4,-3,7,1,-23,-1,7,0
7785,6,-2,-3,0,-6,-26,10,-4,0
7790,-2,-2,-8,0,-2,13,-10,-2,0
7795,4,-1,-3,-4,-4,24,-3,9,0
7800,-2,6,2,5,5,85,-3,-3,0
7805,0,3,-3,-2,-5,43,-18,-9,0
7810,-4,-1,-4,-11,-14,-76,-6,-7,0
7815,4,0,-2,-4,6,-61,-1,-2,0
7820,1,0,4,11,5,44,-3,0,0
7825,-4,-4,3,6,-2,24,-3,-4,0
7830,2,-6,0,-1,-5,-51,0,1,0
7835,4,-1,1,8,2,-59,9,1,0
7840,2,2,-2,4,0,2,2,-3,0
7845,0,-7,-1,-1,-3,29,3,-2,0
7850,1,-6,-3,-9,-7,-34,-12,3,0
7855,0,8,-7,-4,4,-57,-5,0,0
7860,0,5,-2,-2,1,18,3,4,0
7865,-2,0,-1,-9,5,48,3,-3,0
7870,4,4,-5,-9,-4,-23,-5,0,0
7875,4,5,-2,3,-3,-55,-15,2,0
7880,-1,-3,-3,6,11,20,-8,-1,0
7885,-3,-11,-4,-8,-1,35,6,2,0
7890,1,5,4,-14,-14,-31,-1,-4,0
7895,-2,-2,-1,-2,-6,-31,-6,-3,0
7900,-4,-6,-6,12,-2,26,-6,-2,0
7905,4,10,-4,6,2,25,-13,5,0
7910,3,-4,9,-5,-4,-20,-2,0,0
7915,-4,-1,2,10,-7,-18,-5,-6,0
7920,-8,3,-2,18,-7,27,-3,1,0
7925,2,18,-7,1,6,18,3,2,0
7930,-5,3,2,3,-5,-12,3,-3,0
7935,-8,3,1,3,-5,-5,-8,2,0
7940,0,-3,0,-16,-1,0,7,0,0
7945,-1,-13,-4,-25,-7,-13,19,-6,0
7950,-4,-3,-10,-18,3,-23,-7,-1,0
7955,-5,-15,-4,1,2,-26,-12,-4,0
7960,-5,-7,1,54,-6,-3,1,-4,0
7965,6,1,-1,13,1,19,13,1,0
7970,3,-10,0,-12,7,7,1,-4,0
7975,-8,0,-3,1,-9,-4,-20,-6,0
7980,3,5,-5,-21,-3,16,-14,-3,0
7985,6,13,2,-1,3,22,3,4,0
7990,2,-1,-4,4,-6,-1,-4,-1,0
7995,-3,-15,-8,0,-7,-17,-11,-7,0
8000,-2,3,-1,-1,2,-7,-6,-6,0
8005,-4,-6,6,3,0,-1,21,3,0
8010,-6,-1,-6,-7,-2,-32,4,10,0
8015,-3,8,-1,-15,-8,4,-39,3,0
8020,-5,-3,-7,-2,-2,-67,-1,3,0
8025,5,9,5,19,-2,109,-7,6,0
8030,-3,9,-1,2,-11,-58,10,-2,0
8035,-9,-2,-7,-11,1,-93,16,-6,0
8040,-5,-2,2,-15,13,-20,-7,-2,0
8045,-3,9,12,-11,-3,76,-10,5,0
8050,2,0,1,13,20,14,-8,-3,0
8055,-1,-3,2,-3,2,-101,11,-6,0
8060,0,-10,3,0,-1,-32,3,-2,0
8065,1,-8,3,6,-5,49,4,-1,0
8070,4,-5,5,-25,-44,-43,15,-6,0
8075,-10,-4,6,2,3,-92,14,-7,0
8080,-4,-1,-6,-20,1,89,5,-3,0
8085,2,0,-8,9,5,93,-19,3,0
8090,2,3,-8,17,15,-9,-15,-2,0
8095,-5,3,-10,-12,2,-88,3,-4,0
8100,-8,4,4,-7,2,74,14,-4,0
8105,-1,4,0,-12,-5,60,0,-1,0
8110,0,-1,5,0,-4,-37,3,0,0
8115,-6,-4,-1,-5,-4,-57,6,-5,0
8120,1,1,0,7,1,16,-5,-2,0
8125,-1,-2,-1,-4,-6,32,-1,-2,0
8130,-4,4,3,5,7,1,6,2,0
8135,-1,-4,4,4,0,-14,6,0,0
8140,5,1,1,-20,-3,2,2,-4,0
8145,-2,4,-3,1,-10,-3,-10,3,0
8150,-3,-11,-2,1,-1,-2,-8,-1,0
8155,0,-7,0,8,7,-17,5,-9,0
8160,1,-5,-3,5,-5,6,0,-1,0
8165,2,-3,2,-6,-4,12,-3,-2,0
8170,-2,5,0,4,4,5,-1,1,0
8175,2,9,-1,7,7,-19,3,1,0
8180,4,-4,1,15,1,-5,-5,5,0
8185,4,-11,-4,1,-1,19,-7,-2,0
8190,-1,-10,-3,-3,-6,48,-8,1,0
8195,-5,-5,0,-2,2,-24,0,-4,0
8200,-1,2,0,2,3,3,-2,5,0
8205,0,2,6,0,3,12,2,-2,0
8210,-1,7,-2,-5,3,34,0,-4,0
8215,0,-3,-5,-4,1,-9,-2,-3,0
