Timestamp, Rotation x, Rotation y, Rotation z
29980,0.5,70.3125,22.1875,
30000,18.3125,76.75,12.6875,
30020,22.875,75.5,9.0625,
30040,15.5,68.75,4.1875,
30060,16.125,69.75,-6.625,
30080,20.3125,69.125,-20.375,
30100,8.5,59.8125,-28.9375,
30120,3.0625,53.875,-36.4375,
30140,8.5,46.125,-39.5,
30160,-1.6875,29.5,-44.125,
30180,-26.5625,24.6875,-59.125,
30200,-34.6875,21.6875,-70.9375,
30220,-11.125,16.1875,-71.6875,
30240,18.6875,5.125,-68.875,
30260,31.5,-5,-68.8125,
30280,22.3125,-9.25,-71.3125,
30300,8.75,-15.3125,-73.0625,
30320,4.4375,-23.6875,-70.5,
30340,11.625,-35.6875,-67.25,
30360,18.75,-42.625,-64.9375,
30380,18.625,-50.375,-61.0625,
30400,13.5625,-57.75,-57.875,
30420,6.5625,-62.25,-51.0625,
30440,8.0625,-66.3125,-44.375,
30460,15.0625,-67.4375,-38.75,
30480,22,-67.5625,-30.375,
30500,26.625,-68.4375,-19.875,
30520,22.0625,-67.25,-8.625,
30540,16.5625,-65.5,5.125,
30560,7.4375,-65.1875,18.125,
30580,-2.1875,-60.5625,31.375,
30600,-6,-56.25,41.75,
30620,-4.5625,-48.6875,51.625,
30640,-1.625,-39.875,61.9375,
30660,-2.9375,-31.625,70.3125,
30680,-8.25,-24.25,74.75,
30700,-12.375,-12.8125,75.6875,
30720,-12.1875,-1.0625,78.0625,
30740,-4.75,6.625,81.625,
30760,6.6875,17.5625,82.5,
30780,14.375,31.9375,80.375,
30800,17.4375,44.4375,78.1875,
30820,19,50.875,73.875,
30840,19.75,56.5,66,
30860,14.6875,61.5,54.5625,
30880,9,65.6875,44.8125,
30900,9.875,67.6875,35.125,
30920,17.375,67.625,19.8125,
30940,25.25,66.0625,3.375,
30960,27.875,63.5625,-10.625,
30980,24.5,61.4375,-21.0625,
31000,17.1875,53.0625,-28.875,
31020,4.8125,42.9375,-35.875,
31040,4,41.75,-44.8125,
31060,12.625,38.9375,-52.9375,
31080,17.375,29.25,-56.0625,
31100,12.3125,18.125,-55.8125,
31120,5.625,14.375,-60,
31140,-1.0625,6.0625,-60.125,
31160,-0.5625,-6.4375,-59.875,
31180,0.25,-16.125,-59.6875,
31200,0.625,-25.9375,-58.4375,
31220,-3.125,-34.875,-55.5,
31240,-9.6875,-43.4375,-53.6875,
31260,-5.0625,-51.5,-52.625,
31280,-1.25,-56.875,-50.625,
31300,2.25,-58.9375,-45.1875,
31320,7.4375,-61.125,-38.1875,
31340,12.5,-63.3125,-31.375,
31360,11.8125,-66.1875,-26.5,
31380,12.0625,-65.0625,-20.625,
31400,14.8125,-66.3125,-10.4375,
31420,17,-68.125,0.125,
31440,14.0625,-67.5625,8.1875,
31460,6.0625,-67.75,15.9375,
31480,-5.125,-64.8125,24.8125,
31500,-6.1875,-60.9375,32.0625,
31520,-3.0625,-55.1875,40.8125,
31540,0.4375,-49.375,48.25,
31560,-7.625,-34.625,54.3125,
31580,-13.1875,-26,62.4375,
31600,-11,-20.625,69.75,
31620,-9.4375,-9.375,72.625,
31640,-8.8125,4.25,76.4375,
31660,-4,16.6875,80.375,
31680,9.25,26.6875,83.5625,
31700,16.5,36.625,79.25,
31720,12.4375,47.0625,69.75,
31740,5.625,54.125,62.9375,
31760,4.625,56.0625,59.1875,
31780,12.6875,57.3125,50.25,
31800,19.375,64.125,38.25,
31820,20.6875,72.25,26.75,
31840,27.375,73.9375,11.625,
31860,33.6875,72.8125,-0.0625,
31880,38.25,68.6875,-11.3125,
31900,37.125,67.3125,-24.6875,
31920,37.8125,67.5625,-40.625,
31940,38.5625,59.8125,-46.875,
31960,37.25,44.375,-48.5,
31980,42.8125,44.25,-55.125,
32000,48.8125,45.125,-61.5,
32020,46.25,32.5,-64.25,
32040,38.25,16.875,-67.5,
32060,30.375,11,-73.3125,
32080,32.75,4.6875,-73.5625,
32100,29.75,-6.75,-73.375,
32120,17.5625,-21.1875,-69.3125,
32140,8.8125,-32.375,-69.875,
32160,1.8125,-39.3125,-66.25,
32180,-3.625,-49.4375,-59.8125,
32200,-8.1875,-55.4375,-55.25,
32220,-9.5625,-61.375,-45.5625,
32240,-7.4375,-64.8125,-36.6875,
32260,-5.4375,-66.625,-28.125,
32280,-7.6875,-66.6875,-20.75,
32300,-8.6875,-66.625,-8.375,
32320,-8.5625,-68.125,3.1875,
32340,-11.8125,-65.375,15,
32360,-14.625,-62.9375,27.625,
32380,-18.0625,-56.875,36.875,
32400,-21.3125,-50.8125,47.3125,
32420,-22.875,-46.4375,55.75,
32440,-21.8125,-41.9375,63,
32460,-22.6875,-36.875,69.875,
32480,-23.875,-28.75,73.5625,
32500,-18,-18.4375,74.5625,
32520,-3.6875,-5.4375,77.75,
32540,8.5,6.375,81.9375,
32560,7.75,30.5625,81.625,
32580,-3.25,44.375,73.5,
32600,-3.875,48.875,69.75,
32620,24.875,48.3125,70.5,
32640,52.625,47.0625,69.5,
32660,44.9375,54.875,57.625,
32680,21.625,62.75,39.125,
32700,17.4375,65.4375,24.8125,
32720,35.625,60.9375,15.375,
32740,46.0625,56.4375,3,
32760,33.25,55.25,-16.1875,
32780,12.5,56.6875,-30.375,
32800,21,56.5625,-39.8125,
32820,38.75,55.125,-45.25,
32840,43.4375,53.4375,-51.6875,
32860,46.0625,52.875,-60.5,
32880,56.9375,55.8125,-69.4375,
32900,79.375,53,-73.875,
32920,86.6875,45.8125,-77.125,
32940,80.1875,37.6875,-78.75,
32960,67.8125,17.375,-77.1875,
32980,33.3125,-3.8125,-73.25,
32990,0.4375,-23.125,-66.375,
33010,-19.3125,-37.3125,-60.25,
33030,-30.875,-48.625,-55.6875,
33050,-37.75,-58.625,-57.1875,
33070,-37.1875,-67.4375,-58.5625,
33090,-30.4375,-74.3125,-57.5,
33110,-22.1875,-78.75,-53.375,
33130,-17,-80.75,-46.25,
33150,-16.3125,-82.25,-36.5625,
33170,-15.6875,-82,-26.1875,
33190,-15.75,-80.9375,-14.5625,
33210,-15.1875,-79,-2,
33230,-14.875,-75.625,10.625,
33250,-16.4375,-72.625,24.8125,
33270,-19.0625,-67.9375,36.5625,
33290,-20.5,-62.0625,46,
33310,-21.3125,-54.375,52.5,
33330,-18.625,-47.9375,60.375,
33350,-13.8125,-43.8125,67.125,
33370,-9.25,-36.9375,73.625,
33390,-4.5625,-29.6875,79.75,
33410,-10.875,-21.625,84.6875,
33430,-19.375,-12.375,86.4375,
33450,-17.125,-3.5625,85.5625,
33470,-8.125,4.625,86.9375,
33490,1.625,12.875,85.375,
33510,8.9375,23.875,83.3125,
33530,8.9375,36.125,77.9375,
33550,6.4375,45.5,69.375,
33570,7.875,52.25,62.6875,
33590,20.5,57.5,56.625,
33610,26.5625,59.4375,46.5625,
33630,16.25,61.25,31.5,
33650,-7.125,62.5,15.125,
33670,-8.5625,62,-0.5,
33690,26.1875,60.5,-10.375,
33710,62.5,61.3125,-15.9375,
33730,62.375,62.8125,-24.3125,
33750,43.8125,67.1875,-35.0625,
33770,34.125,62.0625,-44.9375,
33790,32.4375,49.4375,-50.9375,
33810,34.0625,37.5,-56.875,
33830,34.25,29.25,-61.5,
33850,24.9375,16,-64.6875,
33870,15.8125,5.1875,-69.8125,
33890,17.25,-1.1875,-73.4375,
33910,16,-10.75,-71.875,
33930,6.3125,-20.375,-70.25,
33950,3.1875,-30.125,-69.4375,
33970,1.5625,-37.9375,-66.1875,
33990,0.75,-43.5,-61.25,
34010,-1.875,-49.625,-55,
34030,-6.5,-55,-49.125,
34050,-7.3125,-59.5,-42.625,
34070,-5.75,-62.6875,-34.8125,
34090,-5.75,-65.375,-23.5625,
34110,-5.625,-66.4375,-12.5625,
34130,-5.375,-63.9375,-2.125,
34150,-0.625,-63.9375,10.75,
34170,0.125,-60.375,20.5,
34190,-1.125,-54.3125,29.25,
34210,-6.75,-49.4375,40,
34230,-11.875,-43.4375,49.125,
34250,-12.25,-39.25,59.1875,
34270,-9.25,-31.875,67.5625,
34290,-7.9375,-23.5625,73.75,
34310,-9,-16.5625,78.6875,
34330,-16.3125,-6.75,79.875,
34350,-13.1875,0.4375,80.1875,
34370,0.0625,8.75,79.1875,
34390,11.75,21.4375,77.1875,
34410,11.9375,32.5,74.9375,
34430,9.125,42.0625,68.1875,
34450,12.8125,49.625,58.5,
34470,18.8125,55.8125,49.75,
34490,15.1875,56.8125,41.8125,
34510,9.375,55.3125,30.625,
34530,5.1875,54.0625,17.6875,
34550,0.1875,53.8125,7.875,
34570,-1.375,52.4375,-4.125,
34590,2.1875,50.75,-13.375,
34610,9.3125,50.8125,-21.875,
34630,14.9375,50.125,-26,
34650,10.8125,47.625,-31.625,
34670,9.625,46.875,-38.4375,
34690,19.8125,45.375,-43.1875,
34710,21.125,38.9375,-44.875,
34730,16.4375,30.8125,-48.875,
34750,15.4375,26.375,-55.6875,
34770,18.75,18.3125,-59.25,
34790,14.875,8.625,-59.875,
34810,15.25,-0.4375,-60.125,
34830,9.625,-8.75,-61.0625,
34850,2.5,-18.375,-64.0625,
34870,-2.625,-28.3125,-63.875,
34890,1.9375,-37.125,-59.75,
34900,4.9375,-45.4375,-54.6875,
34920,4.875,-52,-48.75,
34940,2.0625,-57,-42.1875,
34960,-1.75,-59.75,-34,
34980,-0.75,-61.0625,-23.875,
35000,2.75,-61.375,-13.375,
35020,0.375,-60.25,-1.3125,
35040,-3.4375,-59.8125,5,
35060,-3.75,-60.375,11.4375,
35080,-1.625,-61,19.3125,
35100,-6,-60.25,29.625,
35120,-11.25,-57.3125,37.375,
35140,-8.9375,-50.75,43.3125,
35160,-7.4375,-42.875,49.6875,
35180,-7.0625,-31.3125,54.5625,
35200,-3.5,-17.8125,59.5,
35220,5.4375,-4.875,68.6875,
35240,16.5625,8.5625,78.625,
35260,24.875,22.75,84.9375,
35280,15.5,40.125,82.5625,
35300,3.5625,52.125,77.5,
35320,7.875,56.75,74.75,
35340,16.875,55.625,71.375,
35360,19.875,55.9375,63.6875,
35380,8.9375,61.75,52.125,
35400,2.8125,65.875,38.75,
35420,9.5,63.5625,24,
35440,12.9375,59.125,7.5,
35460,9.625,55.375,-9.5,
35480,12.625,51.125,-21.0625,
35500,16.0625,47.625,-33.75,
35520,21.75,43.875,-44.5,
35540,25.5,41,-53.1875,
35560,27.4375,33.0625,-58.0625,
35580,19.5,26.5625,-65.5,
35600,9.9375,20.875,-70.9375,
35620,12.0625,13.9375,-70.3125,
35640,21.25,6.25,-69.0625,
35660,19,-1.5625,-69.3125,
35680,13.3125,-7.875,-69.1875,
35700,7.875,-17.25,-66.3125,
35720,0.8125,-27.1875,-63.375,
35740,-6.25,-34.25,-59.4375,
35760,-9.0625,-44.5625,-54.25,
35780,-14.4375,-53.8125,-50.9375,
35800,-13.8125,-61.0625,-47.625,
35820,-12.5,-66.4375,-38.3125,
35840,-9.1875,-69.75,-29.4375,
35860,-10.3125,-69,-22,
35880,-10.25,-69.75,-10.125,
35900,-12.0625,-69.8125,-0.0625,
35920,-10.75,-69.75,9.125,
35940,-7.625,-68.875,19.8125,
35960,-6.6875,-64.6875,31.8125,
35980,-14.125,-59.5,44.5,
36000,-19,-53.125,52.25,
36020,-9.0625,-47.4375,58.0625,
36040,2.0625,-41.4375,65.8125,
36060,1.1875,-34.625,71.4375,
36080,-2.875,-24.625,75.0625,
36100,2.9375,-14.75,79.0625,
36120,8.625,-4.1875,82.375,
36140,8.4375,8.8125,82.4375,
36160,6.4375,21.5,80.375,
36180,14.5,29.25,75.6875,
36200,21.75,34.875,73.3125,
36220,19.5625,40.1875,68.8125,
36240,7.5,47.875,59.9375,
36260,3.75,50.9375,47.625,
36280,7.8125,49.875,37.3125,
36300,13.375,48.6875,26.875,
36320,12.0625,51.25,17.25,
36340,6.25,53.125,9.125,
36360,4.9375,52.25,4.125,
36380,9.4375,48.375,-0.9375,
36400,10.1875,47.1875,-10.4375,
36420,2.125,47.5,-20.6875,
36440,5,46.1875,-26.5625,
36460,15.3125,46,-31.0625,
36480,20.9375,46.25,-38.25,
36500,17.25,41.4375,-42.875,
36520,6.625,36.8125,-47.125,
36540,-2.9375,30.75,-49.75,
36560,-7.1875,22.8125,-48.125,
36580,-7.125,20.1875,-47.8125,
36600,-7.125,12.25,-51.75,
36620,-8.6875,4.5625,-51.75,
36640,-8.375,-3.6875,-51.5625,
36660,-13,-7.4375,-56.4375,
36680,-8.5,-12.0625,-56.8125,
36700,0.5625,-17.4375,-54.5625,
36720,7.5625,-20.9375,-53.1875,
36740,11.5625,-23.1875,-54.375,
36760,13.0625,-24.375,-51.3125,
36780,17,-24.3125,-47.875,
36800,23.3125,-26.0625,-43.8125,
36820,25.0625,-24.4375,-40.0625,
36840,21.875,-22.5625,-32.0625,
36860,20.5,-22.6875,-26.6875,
36880,19.125,-22.375,-23.125,
36900,16.0625,-19.3125,-18.8125,
36920,14.1875,-16.375,-11.125,
36940,15.625,-16.25,-6.4375,
36960,11.6875,-11.625,-3.6875,
36980,8.3125,-6.75,-3.9375,
37000,10.875,-3.125,-0.625,
37020,20.5,-1.625,3.5,
37040,20.125,-0.375,4.3125,
37060,9.25,4.0625,4.375,
37080,3.1875,5.9375,5.5625,
37100,3.75,7.125,6.1875,
37120,6,8.875,6.125,
37140,7.9375,10.0625,4.5625,
37160,10.0625,10.5,2.5625,
37180,8.5625,9.25,1.25,
37200,4.3125,8.125,0.25,
37220,1.6875,7.1875,0.0625,
37240,2.8125,7.1875,-0.5625,
37260,3.375,8.125,0.75,
37280,4.1875,8.4375,1.625,
37300,4.625,7.3125,-0.0625,
37320,1.375,8.625,-2,
37340,1.1875,9.5625,-1.9375,
37360,4.9375,6.75,-1.625,
37380,2.9375,6.125,-2.8125,
37400,1.1875,5.4375,-2.5,
37420,-0.8125,3.3125,-1.8125,
37440,-2.1875,0.9375,-1.875,
37460,-4.5,1.625,-2.6875,
37480,-4.0625,1.1875,-2,
37500,-4.25,0.5625,-0.375,
37520,-4.875,1.375,0.3125,
37540,-4.375,1.9375,0.5,
37560,-1.1875,2.125,0.875,
37580,0.875,2.8125,0.5625,
37600,-0.0625,2.125,2,
