Timestamp, Angle x, Angle y, Angle z
13340,-1.22505,-0.0504278,1.522,
13360,-1.21799,-0.0703329,1.5143,
13380,-1.20721,-0.090292,1.50787,
13400,-1.19501,-0.109269,1.50235,
13420,-1.18372,-0.127895,1.50003,
13440,-1.17017,-0.146361,1.49801,
13460,-1.15428,-0.164021,1.49742,
13480,-1.13613,-0.180203,1.49805,
13500,-1.12152,-0.194803,1.50045,
13520,-1.10741,-0.209004,1.50449,
13540,-1.09146,-0.222519,1.51062,
13560,-1.07363,-0.235567,1.51804,
13580,-1.06117,-0.247191,1.5279,
13600,-1.05586,-0.257734,1.5405,
13620,-1.05449,-0.266948,1.55608,
13640,-1.04838,-0.275662,1.57232,
13660,-1.0388,-0.281332,1.58916,
13680,-1.02933,-0.283827,1.60656,
13700,-1.02643,-0.282616,1.6248,
13720,-1.02879,-0.278445,1.64638,
13740,-1.0303,-0.273388,1.66801,
13760,-1.0323,-0.265596,1.68986,
13780,-1.03285,-0.255088,1.71084,
13800,-1.03707,-0.241531,1.73242,
13820,-1.04683,-0.226154,1.75352,
13840,-1.05461,-0.209879,1.77398,
13860,-1.06165,-0.192333,1.7924,
13880,-1.06692,-0.171567,1.80771,
13900,-1.07244,-0.147665,1.81946,
13920,-1.07858,-0.121018,1.82922,
13940,-1.0855,-0.0960271,1.83662,
13960,-1.09116,-0.072904,1.84171,
13980,-1.09491,-0.0515287,1.84484,
14000,-1.09791,-0.0311467,1.84641,
14020,-1.10201,-0.0127091,1.8446,
14040,-1.10715,0.00437839,1.84012,
14060,-1.11354,0.0211748,1.83416,
14080,-1.12076,0.0347691,1.82544,
14100,-1.13053,0.0464752,1.81475,
14120,-1.14146,0.0575137,1.80369,
14140,-1.15512,0.0658879,1.79271,
14160,-1.17007,0.0697822,1.7807,
14180,-1.18545,0.0726621,1.76773,
14200,-1.19833,0.075423,1.75412,
14220,-1.21104,0.0777646,1.73972,
14240,-1.223,0.0787342,1.72502,
14260,-1.23378,0.0777899,1.70881,
14280,-1.24265,0.0768009,1.69209,
14300,-1.2524,0.0743643,1.67446,
14320,-1.26236,0.0696199,1.65633,
14340,-1.26844,0.0642492,1.63813,
14360,-1.27488,0.0571959,1.6203,
14380,-1.28142,0.0477914,1.60305,
14400,-1.2833,0.0370031,1.58649,
14420,-1.28472,0.024222,1.57003,
14440,-1.28659,0.00932677,1.55438,
14460,-1.28511,-0.00604875,1.53992,
14480,-1.28131,-0.0231866,1.52667,
14500,-1.28131,-0.0427089,1.51495,
14520,-1.27871,-0.0605742,1.50584,
14540,-1.27334,-0.0781327,1.49944,
14560,-1.26414,-0.0982028,1.49484,
14580,-1.25302,-0.11819,1.4913,
14600,-1.24315,-0.137199,1.49016,
14620,-1.23407,-0.155997,1.49156,
14640,-1.21991,-0.174907,1.4942,
14660,-1.20284,-0.193285,1.49716,
14680,-1.1864,-0.209255,1.5024,
14700,-1.17016,-0.223898,1.50992,
14720,-1.15286,-0.238563,1.51962,
14740,-1.13738,-0.250889,1.53017,
14760,-1.12163,-0.260659,1.54349,
14780,-1.10511,-0.268808,1.55832,
14800,-1.09067,-0.27547,1.57365,
14820,-1.07958,-0.278754,1.59017,
14840,-1.07277,-0.279547,1.60847,
14860,-1.06911,-0.277737,1.62743,
14880,-1.06548,-0.273575,1.64704,
14900,-1.06244,-0.267282,1.66803,
14920,-1.06436,-0.258534,1.68932,
14940,-1.06754,-0.247835,1.71096,
14960,-1.07044,-0.235152,1.73065,
14980,-1.07115,-0.219352,1.7502,
15000,-1.07435,-0.202687,1.76812,
15020,-1.0814,-0.184541,1.78512,
15040,-1.08972,-0.164602,1.80061,
15060,-1.0962,-0.144162,1.81346,
15080,-1.10691,-0.122833,1.82334,
15100,-1.11737,-0.0996957,1.83264,
15120,-1.13038,-0.0766483,1.83815,
15130,-1.14353,-0.0553926,1.84223,
15150,-1.15644,-0.0357924,1.84512,
15170,-1.16826,-0.0159918,1.84347,
15190,-1.17707,0.00234616,1.83606,
15210,-1.18563,0.0190189,1.82554,
15230,-1.19706,0.0334822,1.81488,
15250,-1.21003,0.0435329,1.80308,
15270,-1.22378,0.0489403,1.79086,
15290,-1.2361,0.0512733,1.77758,
15310,-1.24865,0.0522935,1.76187,
15330,-1.25957,0.0504414,1.7446,
15350,-1.27232,0.0470431,1.72497,
15370,-1.28293,0.0434509,1.70504,
15390,-1.2908,0.0361645,1.68337,
15410,-1.29907,0.0283359,1.66116,
15430,-1.30416,0.0195208,1.63932,
15450,-1.30638,0.00777467,1.61744,
15470,-1.30772,-0.00399233,1.59537,
15490,-1.30827,-0.0154882,1.57386,
15510,-1.30688,-0.0272687,1.55453,
15530,-1.30512,-0.0393799,1.53733,
15550,-1.30159,-0.0525355,1.52145,
15570,-1.29694,-0.06662,1.50701,
15590,-1.29326,-0.0801761,1.49516,
15610,-1.28825,-0.0953999,1.48593,
15630,-1.27946,-0.112683,1.47839,
15650,-1.26815,-0.131763,1.47256,
15670,-1.25713,-0.15081,1.46763,
15690,-1.24516,-0.168884,1.4662,
15710,-1.23071,-0.187046,1.46598,
15730,-1.21327,-0.205144,1.46628,
15750,-1.19529,-0.222623,1.46881,
15770,-1.17737,-0.239162,1.47426,
15790,-1.16156,-0.255442,1.48162,
15810,-1.14725,-0.269905,1.4895,
15830,-1.1322,-0.283796,1.49971,
15850,-1.11616,-0.296596,1.51164,
15870,-1.10114,-0.307903,1.52423,
15890,-1.08897,-0.317101,1.53803,
15910,-1.07699,-0.324789,1.55285,
15930,-1.06625,-0.330267,1.56881,
15950,-1.05851,-0.33299,1.58501,
15970,-1.05493,-0.332237,1.60268,
15990,-1.05608,-0.328905,1.6226,
16010,-1.06097,-0.324002,1.64392,
16030,-1.06551,-0.316956,1.66493,
16050,-1.06754,-0.307618,1.68453,
16070,-1.07323,-0.294513,1.70336,
16090,-1.08559,-0.277859,1.72287,
16110,-1.0962,-0.259332,1.74228,
16130,-1.10263,-0.240092,1.75907,
16150,-1.11127,-0.218544,1.7751,
16170,-1.12162,-0.19498,1.78981,
16190,-1.13225,-0.170165,1.80298,
16210,-1.14057,-0.146678,1.81266,
16230,-1.14878,-0.122573,1.81997,
16250,-1.15664,-0.0983854,1.82593,
16270,-1.16331,-0.0745714,1.82938,
16290,-1.17057,-0.0518443,1.82995,
16310,-1.17885,-0.0310831,1.8268,
16330,-1.18695,-0.0115503,1.82177,
16350,-1.19447,0.00623573,1.81559,
16370,-1.20381,0.0211737,1.80727,
16390,-1.21104,0.0331372,1.7969,
16410,-1.21921,0.0423727,1.78533,
16430,-1.2285,0.0478352,1.77287,
16450,-1.23555,0.0501906,1.75908,
16470,-1.23891,0.0502344,1.74445,
16490,-1.24169,0.0484253,1.72852,
16510,-1.24393,0.0453751,1.71209,
16530,-1.24738,0.0403847,1.69536,
16550,-1.24836,0.0333859,1.67841,
16570,-1.24682,0.0252373,1.661,
16590,-1.24379,0.017511,1.64399,
16610,-1.24212,0.00966218,1.62671,
16630,-1.23784,0.000669837,1.61098,
16650,-1.23209,-0.00997316,1.59434,
16670,-1.22599,-0.0197796,1.57935,
16690,-1.21918,-0.0298649,1.56614,
16710,-1.21172,-0.0406905,1.55431,
16730,-1.20228,-0.0519787,1.5441,
16750,-1.19267,-0.0637282,1.53607,
16770,-1.18095,-0.0765244,1.53087,
16790,-1.16952,-0.0913863,1.52761,
16810,-1.16281,-0.10596,1.52666,
16830,-1.15339,-0.11983,1.52834,
16850,-1.14085,-0.135788,1.53077,
16870,-1.12611,-0.152363,1.53444,
16890,-1.11049,-0.167812,1.5392,
16910,-1.09563,-0.180913,1.54568,
16930,-1.08133,-0.193643,1.55388,
16950,-1.06545,-0.206605,1.5633,
16970,-1.04921,-0.218412,1.57379,
16990,-1.0339,-0.228851,1.58518,
17010,-1.02305,-0.238163,1.59727,
17030,-1.0143,-0.246721,1.6109,
17050,-1.00716,-0.255494,1.6251,
17070,-0.998736,-0.262976,1.63873,
17090,-0.989891,-0.268827,1.65165,
17110,-0.983215,-0.273,1.66615,
17130,-0.982424,-0.275425,1.68104,
17150,-0.985333,-0.275304,1.69655,
17170,-0.98695,-0.275269,1.71217,
17190,-0.988389,-0.273027,1.72771,
17210,-0.990302,-0.267205,1.74289,
17230,-0.998582,-0.259273,1.75862,
17250,-1.00973,-0.24959,1.77335,
17270,-1.01921,-0.238234,1.78723,
17290,-1.02717,-0.22538,1.79991,
17310,-1.03667,-0.209901,1.81184,
17330,-1.047,-0.193199,1.82195,
17350,-1.05963,-0.17514,1.82882,
17370,-1.07071,-0.156191,1.8349,
17390,-1.07889,-0.138634,1.83933,
17410,-1.0859,-0.120848,1.84193,
17430,-1.09319,-0.103343,1.84196,
17450,-1.10205,-0.0862103,1.84174,
17470,-1.10821,-0.0713876,1.83882,
17490,-1.11364,-0.057036,1.83406,
17510,-1.11898,-0.0426702,1.8268,
17530,-1.12394,-0.0296648,1.81808,
17550,-1.12923,-0.0188579,1.8078,
17570,-1.13444,-0.00871508,1.79585,
17590,-1.13936,0.000306934,1.7822,
17610,-1.14421,0.00691026,1.76683,
17630,-1.14772,0.0117302,1.75064,
17650,-1.14965,0.014733,1.73437,
17670,-1.15194,0.0155529,1.71663,
17690,-1.15491,0.0148289,1.69791,
17710,-1.15582,0.012352,1.67965,
17730,-1.15322,0.00853164,1.66131,
17750,-1.15156,0.00283686,1.64252,
17770,-1.14983,-0.00243888,1.62541,
17790,-1.14829,-0.00920359,1.60937,
17810,-1.14552,-0.0182692,1.59434,
17830,-1.14034,-0.0281023,1.58103,
17850,-1.13437,-0.0382399,1.56835,
17870,-1.12948,-0.049313,1.55746,
17890,-1.12328,-0.061503,1.54863,
17910,-1.11568,-0.0742591,1.53931,
17930,-1.10609,-0.0869127,1.53129,
17950,-1.09765,-0.0974366,1.52568,
17970,-1.09018,-0.107176,1.52176,
17990,-1.08168,-0.11915,1.51884,
18010,-1.06825,-0.132023,1.51584,
18030,-1.05386,-0.142387,1.51463,
18050,-1.04105,-0.151809,1.51607,
18070,-1.03029,-0.162389,1.52085,
18090,-1.0192,-0.174409,1.52722,
18110,-1.0106,-0.185332,1.53494,
18130,-1.00143,-0.195211,1.54361,
18150,-0.993728,-0.202944,1.55394,
18170,-0.984872,-0.210995,1.56576,
18190,-0.977752,-0.218959,1.57835,
18210,-0.972495,-0.225767,1.59201,
18230,-0.967288,-0.2313,1.60692,
18250,-0.964138,-0.23533,1.62325,
18270,-0.963165,-0.238816,1.64133,
18290,-0.962865,-0.240726,1.66066,
18310,-0.962878,-0.239244,1.68063,
18330,-0.964497,-0.236002,1.7012,
18350,-0.96605,-0.23171,1.72132,
18370,-0.970332,-0.2253,1.7413,
18390,-0.977436,-0.215917,1.75973,
18410,-0.984646,-0.203662,1.77695,
18430,-0.988485,-0.189335,1.7929,
18450,-0.995462,-0.172323,1.80778,
18460,-1.00363,-0.154199,1.8226,
18480,-1.01408,-0.13544,1.83525,
18500,-1.02419,-0.117603,1.8468,
18520,-1.03549,-0.0995198,1.85594,
18540,-1.04588,-0.0797098,1.86247,
18560,-1.05473,-0.0615488,1.86602,
18580,-1.06393,-0.0439192,1.86745,
18600,-1.0749,-0.0266274,1.86517,
18620,-1.0835,-0.00990103,1.8617,
18640,-1.09141,0.00506078,1.85592,
18660,-1.09842,0.0197387,1.84888,
18680,-1.10737,0.0336934,1.83914,
18700,-1.11478,0.0461205,1.82865,
18720,-1.11955,0.0561224,1.81725,
18740,-1.12462,0.0629775,1.80393,
18760,-1.1319,0.0694473,1.78929,
18780,-1.14,0.0741895,1.77371,
18800,-1.14504,0.074433,1.75765,
18820,-1.14764,0.0737891,1.74184,
18840,-1.15041,0.0714968,1.72492,
18860,-1.15373,0.067238,1.7078,
18880,-1.15556,0.0613843,1.69047,
18900,-1.15561,0.0538758,1.67405,
18920,-1.15289,0.0449448,1.65711,
18940,-1.15151,0.0348388,1.64086,
18960,-1.14943,0.0232181,1.62599,
18980,-1.14689,0.0106073,1.61202,
19000,-1.14373,-0.00310281,1.59985,
19020,-1.13928,-0.0178041,1.58844,
19040,-1.13555,-0.0330413,1.57887,
19060,-1.12906,-0.0480809,1.57146,
19080,-1.1209,-0.0627755,1.56625,
19100,-1.11328,-0.077581,1.56179,
19120,-1.1064,-0.0913532,1.55994,
19140,-1.09821,-0.105754,1.55972,
19160,-1.08749,-0.121053,1.56073,
19180,-1.07371,-0.135819,1.56164,
19200,-1.06173,-0.148203,1.56486,
19220,-1.05207,-0.159288,1.56999,
19240,-1.04162,-0.170266,1.57601,
19260,-1.02985,-0.181219,1.58366,
19280,-1.01676,-0.190175,1.59353,
19300,-1.00751,-0.198577,1.60472,
19320,-0.998525,-0.206665,1.61702,
19340,-0.987487,-0.2145,1.62972,
19360,-0.97861,-0.22006,1.64411,
19380,-0.971989,-0.224581,1.66035,
19400,-0.966549,-0.227389,1.67617,
19420,-0.957837,-0.228737,1.69275,
19440,-0.946807,-0.22831,1.70956,
19460,-0.941449,-0.224338,1.72657,
19480,-0.944319,-0.217119,1.74492,
19500,-0.948009,-0.208746,1.76369,
19520,-0.950239,-0.198773,1.78112,
19540,-0.951421,-0.185705,1.79739,
19560,-0.960263,-0.16903,1.81207,
19580,-0.971619,-0.151497,1.82658,
19600,-0.981784,-0.133836,1.8382,
19620,-0.990915,-0.115389,1.84948,
19640,-1.00254,-0.0965316,1.85927,
19660,-1.01825,-0.0779658,1.86638,
19680,-1.02985,-0.0621133,1.8696,
19700,-1.03888,-0.0462866,1.8698,
19720,-1.04347,-0.0287018,1.86769,
19740,-1.04828,-0.0112986,1.86412,
19760,-1.05415,0.00305328,1.85729,
19780,-1.05972,0.0164371,1.84912,
19800,-1.06412,0.0293832,1.83906,
19820,-1.06917,0.0411298,1.82745,
19840,-1.07652,0.0505462,1.81371,
19860,-1.08292,0.0591737,1.79843,
19880,-1.08704,0.0663917,1.78148,
19900,-1.09248,0.0712184,1.76337,
19920,-1.10112,0.074778,1.74453,
19940,-1.10711,0.0782274,1.72527,
19960,-1.1087,0.0788465,1.70522,
19980,-1.10807,0.0772793,1.68428,
20000,-1.11188,0.0767017,1.66424,
20020,-1.1208,0.0749289,1.64563,
20040,-1.12431,0.068326,1.62788,
20060,-1.12504,0.0613579,1.60995,
20080,-1.12236,0.0543339,1.59356,
20100,-1.12749,0.0442338,1.57971,
20120,-1.12897,0.0299252,1.567,
20140,-1.12693,0.014087,1.55494,
20160,-1.11971,-0.000672102,1.54538,
20180,-1.11252,-0.0175658,1.5378,
20200,-1.1042,-0.0369007,1.5328,
20220,-1.09524,-0.0564358,1.52965,
20240,-1.08075,-0.0761949,1.52883,
20260,-1.06461,-0.095387,1.52988,
20280,-1.04891,-0.113736,1.53337,
20300,-1.0354,-0.133887,1.53901,
20320,-1.02135,-0.154169,1.54584,
20340,-1.00611,-0.173477,1.55521,
20360,-0.992725,-0.189866,1.56759,
20370,-0.982982,-0.20487,1.58199,
20390,-0.976748,-0.218544,1.59904,
20410,-0.968955,-0.230977,1.61645,
20430,-0.960503,-0.240827,1.63473,
20450,-0.954562,-0.247803,1.65348,
20470,-0.949768,-0.250958,1.67344,
20490,-0.9471,-0.250256,1.69276,
20510,-0.94792,-0.246541,1.71332,
20530,-0.949531,-0.240856,1.73366,
20550,-0.949271,-0.232507,1.75403,
20570,-0.952159,-0.220978,1.77191,
20590,-0.956716,-0.207274,1.78832,
20610,-0.960507,-0.191507,1.80335,
20630,-0.966015,-0.173149,1.81771,
20650,-0.975463,-0.153923,1.82999,
20670,-0.987254,-0.134071,1.84044,
20690,-1.00132,-0.114769,1.84881,
20710,-1.0153,-0.0947573,1.85574,
20730,-1.02861,-0.0741718,1.86064,
20750,-1.03967,-0.0538583,1.86316,
20770,-1.05021,-0.0349897,1.86288,
20790,-1.05894,-0.0171396,1.85965,
20810,-1.0675,0.000920028,1.85475,
20830,-1.07534,0.0187261,1.84783,
20850,-1.08355,0.0328735,1.83883,
20870,-1.09098,0.045415,1.82823,
20890,-1.09799,0.0568181,1.81619,
20910,-1.10392,0.0639916,1.80281,
20930,-1.11044,0.0683976,1.78738,
20950,-1.1163,0.0719542,1.77045,
20970,-1.12254,0.073834,1.75344,
20990,-1.12877,0.0744139,1.73616,
21010,-1.13406,0.0727909,1.71838,
21030,-1.13809,0.0694825,1.69942,
21050,-1.14133,0.0656376,1.68036,
21070,-1.14464,0.0608907,1.66063,
21090,-1.14452,0.0545956,1.63983,
21110,-1.14402,0.0483559,1.61885,
21130,-1.14418,0.0424676,1.59879,
21150,-1.14532,0.0352655,1.58037,
21170,-1.14693,0.0258104,1.56251,
21190,-1.14805,0.0157588,1.54827,
21210,-1.14833,0.00454588,1.53653,
21230,-1.14749,-0.00726691,1.52792,
21250,-1.141,-0.0214059,1.5211,
21270,-1.13408,-0.0372331,1.51502,
21290,-1.12505,-0.0524779,1.51168,
21310,-1.11489,-0.0681021,1.51164,
21330,-1.10479,-0.0856259,1.5142,
21350,-1.09405,-0.10593,1.51721,
21370,-1.08339,-0.124822,1.5218,
21390,-1.06958,-0.1418,1.52813,
21410,-1.05685,-0.158329,1.53775,
21430,-1.0467,-0.175072,1.54805,
21450,-1.0387,-0.190833,1.56077,
21470,-1.0279,-0.205955,1.57446,
21490,-1.01808,-0.220196,1.58892,
21510,-1.0092,-0.23207,1.60416,
21530,-0.999038,-0.24096,1.62058,
21550,-0.991167,-0.247776,1.63691,
21570,-0.985127,-0.253821,1.6534,
21590,-0.979058,-0.258411,1.66955,
21610,-0.972606,-0.260857,1.68653,
21630,-0.973314,-0.261063,1.70394,
21650,-0.977451,-0.25945,1.72233,
21670,-0.980724,-0.255767,1.74054,
21690,-0.982024,-0.24975,1.75797,
21710,-0.982273,-0.24155,1.77498,
21730,-0.984742,-0.231135,1.79068,
21750,-0.990279,-0.217934,1.80519,
21770,-0.998921,-0.202652,1.81907,
21790,-1.00626,-0.187856,1.83204,
21810,-1.01126,-0.172113,1.84273,
21830,-1.01823,-0.154725,1.85102,
21850,-1.02739,-0.136442,1.85779,
21870,-1.03709,-0.119309,1.86133,
21890,-1.04727,-0.103643,1.86141,
21910,-1.05492,-0.0880512,1.85825,
21930,-1.06318,-0.071807,1.8532,
21950,-1.07064,-0.0553109,1.84786,
21970,-1.07882,-0.0388516,1.84052,
21990,-1.08611,-0.0229602,1.83202,
22010,-1.09198,-0.00797227,1.82163,
22030,-1.09821,0.00666519,1.80954,
22050,-1.10528,0.0186534,1.79632,
22070,-1.11081,0.0293143,1.78135,
22090,-1.11545,0.0381275,1.76376,
22110,-1.11905,0.0464509,1.74606,
22130,-1.12169,0.0525574,1.72751,
22150,-1.12576,0.0556595,1.70776,
22170,-1.13088,0.0573723,1.68708,
22190,-1.1356,0.0569797,1.66741,
22210,-1.13792,0.0544134,1.64808,
22230,-1.13967,0.0481232,1.62911,
22250,-1.14057,0.0397786,1.61003,
22270,-1.1423,0.0306548,1.5918,
22290,-1.14149,0.0189897,1.57476,
22310,-1.14081,0.00518229,1.55788,
22330,-1.1378,-0.00854506,1.54167,
22350,-1.13696,-0.0225631,1.52791,
22370,-1.13344,-0.0392417,1.51572,
22390,-1.12501,-0.0589243,1.50392,
22410,-1.11705,-0.0778517,1.49378,
22430,-1.10947,-0.0946581,1.48707,
22450,-1.10274,-0.112073,1.48254,
22470,-1.0947,-0.130889,1.48008,
22490,-1.08306,-0.149046,1.47977,
22510,-1.07079,-0.16658,1.48054,
22530,-1.05794,-0.182867,1.48288,
22550,-1.04474,-0.198351,1.48704,
22570,-1.02883,-0.213308,1.49264,
22590,-1.01446,-0.226744,1.50013,
22610,-1.00324,-0.238063,1.50992,
22630,-0.992192,-0.248047,1.52163,
22650,-0.979704,-0.257581,1.53541,
22670,-0.969935,-0.265823,1.5501,
22690,-0.965869,-0.271456,1.56639,
22710,-0.964616,-0.275168,1.58446,
22730,-0.964295,-0.276833,1.6057,
22750,-0.968712,-0.276438,1.62734,
22770,-0.974131,-0.272864,1.64952,
22790,-0.979458,-0.267598,1.67192,
22810,-0.98417,-0.259167,1.69428,
22830,-0.987887,-0.24849,1.71568,
22850,-0.994087,-0.237032,1.73649,
22870,-0.999826,-0.224807,1.75634,
22890,-1.00388,-0.211379,1.77472,
22910,-1.00902,-0.195904,1.79165,
22930,-1.01521,-0.17919,1.80772,
22950,-1.02215,-0.161985,1.8221,
22970,-1.02674,-0.143618,1.83325,
22990,-1.03306,-0.12372,1.84279,
23010,-1.04372,-0.103838,1.85198,
23030,-1.05395,-0.084818,1.85893,
23050,-1.06539,-0.0669093,1.86321,
23070,-1.07606,-0.0507577,1.86471,
23090,-1.08648,-0.0348769,1.86327,
23110,-1.09519,-0.0180352,1.85943,
23130,-1.10442,-0.00285596,1.85278,
23150,-1.11556,0.0092919,1.84321,
23170,-1.12423,0.0207935,1.83078,
23190,-1.1329,0.0314373,1.81618,
23210,-1.13852,0.0389202,1.80052,
23230,-1.14407,0.0428327,1.78312,
23250,-1.1471,0.0445252,1.76363,
23270,-1.14934,0.0445644,1.74284,
23290,-1.15068,0.0405702,1.72106,
23310,-1.1518,0.0359023,1.69879,
23330,-1.15089,0.0299837,1.67662,
23350,-1.14865,0.0219838,1.65417,
23370,-1.14531,0.0128346,1.63196,
23390,-1.14145,0.00386162,1.61063,
23410,-1.13924,-0.00560945,1.59067,
23430,-1.13571,-0.016675,1.57246,
23450,-1.13089,-0.0294363,1.55615,
23470,-1.12399,-0.0438072,1.54126,
23490,-1.11888,-0.0577536,1.5285,
23510,-1.11466,-0.0722916,1.5181,
23530,-1.10974,-0.088493,1.50965,
23550,-1.10075,-0.105542,1.50251,
23570,-1.09109,-0.121506,1.4969,
23590,-1.08203,-0.136139,1.49515,
23610,-1.07528,-0.151705,1.49558,
23630,-1.06673,-0.167261,1.49705,
23650,-1.05556,-0.181877,1.49977,
23670,-1.04305,-0.19421,1.50503,
23690,-1.02905,-0.204607,1.51181,
23710,-1.01617,-0.215209,1.52002,
23720,-1.00351,-0.225709,1.52974,
23740,-0.994938,-0.234332,1.54144,
23760,-0.989465,-0.241517,1.55526,
23780,-0.985241,-0.247641,1.57029,
23800,-0.981458,-0.251908,1.58687,
23820,-0.978052,-0.253626,1.6047,
23840,-0.981629,-0.25319,1.62367,
23860,-0.988645,-0.251334,1.64361,
23880,-0.994028,-0.248209,1.6637,
23900,-0.997682,-0.243255,1.68322,
23920,-1.00436,-0.235261,1.70185,
23940,-1.01274,-0.225231,1.72124,
23960,-1.01812,-0.21343,1.73794,
23980,-1.02112,-0.199932,1.75354,
24000,-1.02273,-0.185696,1.76784,
24020,-1.02795,-0.169393,1.7811,
24040,-1.03674,-0.152155,1.7929,
24060,-1.0449,-0.135562,1.80259,
24080,-1.05194,-0.117988,1.80972,
24100,-1.05975,-0.0984264,1.81488,
24120,-1.07139,-0.0780519,1.81818,
24140,-1.08265,-0.0587976,1.81892,
24160,-1.09342,-0.0407519,1.8169,
24180,-1.10277,-0.0229477,1.81331,
24200,-1.11327,-0.00580842,1.80793,
24220,-1.12385,0.00873687,1.80077,
24240,-1.13232,0.0200261,1.79146,
24260,-1.13907,0.0298474,1.7806,
24280,-1.14672,0.0377679,1.76807,
24300,-1.15496,0.0425721,1.75396,
24320,-1.16252,0.0451664,1.739,
24340,-1.16873,0.0444203,1.72287,
24360,-1.17157,0.04124,1.70549,
24380,-1.17511,0.0371458,1.68739,
24400,-1.17762,0.0316715,1.6692,
24420,-1.17809,0.0238761,1.65013,
24440,-1.1762,0.0160306,1.63164,
24460,-1.17443,0.00619368,1.61276,
24480,-1.17245,-0.00509312,1.59444,
24500,-1.16982,-0.0169672,1.57643,
24520,-1.16577,-0.029391,1.5597,
24540,-1.161,-0.0421627,1.5448,
24560,-1.15615,-0.0560321,1.53135,
24580,-1.14952,-0.0711801,1.51903,
24600,-1.14471,-0.0859501,1.50786,
24620,-1.13686,-0.0991892,1.49994,
24640,-1.12863,-0.112798,1.49429,
24660,-1.11843,-0.126574,1.49003,
24680,-1.10729,-0.139757,1.48732,
24700,-1.10034,-0.151814,1.48649,
24720,-1.09335,-0.165037,1.4871,
24740,-1.08148,-0.178339,1.48999,
24760,-1.06753,-0.189679,1.49492,
24780,-1.05732,-0.20005,1.50216,
24800,-1.0485,-0.211514,1.51185,
24820,-1.03735,-0.223651,1.52306,
24840,-1.02578,-0.234906,1.53503,
24860,-1.01378,-0.244722,1.54778,
24880,-1.00158,-0.251601,1.56112,
24900,-0.992114,-0.25546,1.575,
24920,-0.985902,-0.258133,1.59005,
24940,-0.980085,-0.259493,1.60722,
24960,-0.973181,-0.258951,1.62408,
24980,-0.967276,-0.25547,1.64122,
25000,-0.962072,-0.249467,1.65878,
25020,-0.958095,-0.240979,1.67604,
25040,-0.955816,-0.230525,1.69349,
25060,-0.954536,-0.218646,1.71087,
25080,-0.95253,-0.205567,1.72745,
25100,-0.951918,-0.189964,1.74275,
25120,-0.957111,-0.173305,1.75878,
25140,-0.969686,-0.156714,1.77449,
25160,-0.985182,-0.139854,1.78935,
25180,-0.998808,-0.122886,1.80246,
25200,-1.01119,-0.105674,1.81394,
25220,-1.02525,-0.0891751,1.82282,
25240,-1.03792,-0.07449,1.82906,
25260,-1.04872,-0.0606257,1.83233,
25280,-1.05883,-0.0473595,1.8332,
25300,-1.06765,-0.0341808,1.8314,
25320,-1.0779,-0.0218769,1.82711,
25340,-1.08701,-0.0107262,1.8202,
25360,-1.09449,-0.000756443,1.81175,
25380,-1.10222,0.00812221,1.80065,
25400,-1.1107,0.0167818,1.78799,
25420,-1.12102,0.0240808,1.77296,
25440,-1.13049,0.0286172,1.75648,
25460,-1.13693,0.033118,1.73862,
25480,-1.14153,0.0381242,1.71985,
25490,-1.14643,0.041383,1.70095,
25520,-1.1547,0.0417237,1.68113,
25540,-1.16071,0.0402199,1.66121,
25560,-1.16605,0.0372328,1.64216,
25580,-1.1696,0.0322326,1.62432,
25600,-1.17287,0.0260911,1.60686,
25620,-1.17566,0.0181443,1.59022,
25640,-1.17852,0.0092227,1.5754,
25650,-1.18091,-0.00227493,1.56082,
25670,-1.18076,-0.0148747,1.54779,
25690,-1.17941,-0.028436,1.53469,
25710,-1.17828,-0.044408,1.52268,
25730,-1.17679,-0.0609135,1.51247,
25750,-1.17308,-0.0790405,1.50316,
25770,-1.16543,-0.0977204,1.49504,
25790,-1.1555,-0.116506,1.48746,
25810,-1.14297,-0.134917,1.48235,
25830,-1.12991,-0.152089,1.47967,
25850,-1.11549,-0.168455,1.47921,
25870,-1.1002,-0.185339,1.48097,
25890,-1.08492,-0.201658,1.48445,
25910,-1.07053,-0.215891,1.48878,
25930,-1.05652,-0.227383,1.49404,
25950,-1.04117,-0.235919,1.50119,
25970,-1.02602,-0.242332,1.5099,
25990,-1.01532,-0.245964,1.5222,
26010,-1.00545,-0.248334,1.53607,
26030,-0.999125,-0.24968,1.55011,
26050,-0.99435,-0.248893,1.56656,
26070,-0.989507,-0.246585,1.5851,
26090,-0.98374,-0.242673,1.60394,
26110,-0.978712,-0.237433,1.623,
26130,-0.978868,-0.230575,1.64288,
26150,-0.980678,-0.221922,1.66416,
26170,-0.983425,-0.212129,1.68577,
26190,-0.984045,-0.202564,1.70648,
26210,-0.986574,-0.191295,1.72653,
26230,-0.989881,-0.176583,1.74766,
26250,-0.996273,-0.16178,1.7665,
26270,-1.00416,-0.14726,1.78363,
26290,-1.00803,-0.132606,1.79972,
26310,-1.01382,-0.116088,1.81275,
26330,-1.02134,-0.0993073,1.82374,
26350,-1.02885,-0.0838362,1.83256,
26370,-1.03635,-0.0685469,1.83855,
26390,-1.0444,-0.0536787,1.84205,
26410,-1.05367,-0.0395626,1.84235,
26430,-1.06405,-0.025644,1.84021,
26450,-1.07409,-0.0125422,1.83512,
26470,-1.08423,0.000397623,1.82758,
