Timestamp, Angle x, Angle y, Angle z
26460,-0.739186,0.0946738,0.488497,
26480,-0.731995,0.115873,0.485127,
26500,-0.728131,0.132919,0.478987,
26520,-0.724731,0.147636,0.46906,
26540,-0.718316,0.160115,0.45311,
26560,-0.709734,0.169306,0.430649,
26580,-0.699012,0.177379,0.403886,
26600,-0.684651,0.181622,0.376493,
26620,-0.670476,0.180623,0.349815,
26640,-0.652403,0.17489,0.32292,
26660,-0.632103,0.167153,0.296955,
26680,-0.612448,0.157777,0.27565,
26700,-0.597463,0.146022,0.258035,
26720,-0.586436,0.132596,0.242067,
26740,-0.579354,0.117042,0.228402,
26760,-0.577673,0.0991507,0.217836,
26780,-0.578409,0.0801883,0.210288,
26800,-0.579034,0.0588961,0.206939,
26820,-0.582161,0.0357025,0.206143,
26840,-0.587561,0.0114498,0.207493,
26860,-0.594409,-0.0125664,0.210532,
26880,-0.599211,-0.0347684,0.21658,
26900,-0.601603,-0.0546348,0.226507,
26920,-0.605508,-0.0716973,0.23921,
26940,-0.61288,-0.0866518,0.254606,
26960,-0.622702,-0.0988972,0.272237,
26980,-0.63418,-0.108775,0.292698,
27000,-0.646862,-0.116333,0.315331,
27020,-0.659456,-0.120837,0.339468,
27040,-0.673676,-0.12231,0.364515,
27060,-0.68907,-0.120819,0.390548,
27080,-0.703424,-0.116259,0.416795,
27100,-0.714226,-0.108844,0.444547,
27120,-0.724337,-0.0988155,0.471171,
27140,-0.737604,-0.083667,0.495668,
27160,-0.753278,-0.0649119,0.517201,
27180,-0.767866,-0.0438826,0.533986,
27200,-0.776777,-0.0203543,0.546902,
27220,-0.777295,0.00663937,0.558233,
27240,-0.770225,0.037958,0.565136,
27260,-0.767529,0.0695199,0.566363,
27280,-0.775902,0.0992016,0.56615,
27300,-0.782118,0.125199,0.564288,
27320,-0.779697,0.148436,0.55774,
27340,-0.775581,0.169682,0.546109,
27360,-0.777338,0.184991,0.530776,
27380,-0.779752,0.192537,0.511935,
27400,-0.780707,0.194255,0.491068,
27420,-0.778964,0.194407,0.468403,
27440,-0.770651,0.194354,0.443175,
27460,-0.756506,0.195017,0.416619,
27480,-0.741483,0.192395,0.391675,
27500,-0.731632,0.184866,0.364891,
27520,-0.724506,0.173451,0.33775,
27540,-0.714851,0.159038,0.311881,
27560,-0.700929,0.144866,0.288373,
27580,-0.685843,0.129973,0.270032,
27600,-0.672929,0.112129,0.254208,
27620,-0.667923,0.0917415,0.237589,
27640,-0.665298,0.0689107,0.222718,
27660,-0.659647,0.042012,0.211415,
27680,-0.65183,0.0125665,0.204372,
27700,-0.644347,-0.0171425,0.20062,
27720,-0.637871,-0.0456146,0.199333,
27740,-0.632698,-0.0724474,0.199768,
27760,-0.628283,-0.0973753,0.203922,
27780,-0.624165,-0.119961,0.212531,
27800,-0.621227,-0.139686,0.224387,
27820,-0.619525,-0.156398,0.239105,
27840,-0.617855,-0.169907,0.256772,
27850,-0.619752,-0.179894,0.277775,
27870,-0.627509,-0.186308,0.302248,
27890,-0.639672,-0.190079,0.329101,
27910,-0.653237,-0.190606,0.357333,
27930,-0.666791,-0.186686,0.387174,
27950,-0.681075,-0.178123,0.417825,
27970,-0.695532,-0.165009,0.448501,
27990,-0.706214,-0.148878,0.477088,
28010,-0.714761,-0.129413,0.501705,
28030,-0.725406,-0.105801,0.522236,
28050,-0.738269,-0.0782255,0.54056,
28070,-0.743339,-0.0483005,0.555754,
28090,-0.736134,-0.0178204,0.567504,
28110,-0.729329,0.013467,0.576784,
28130,-0.734396,0.0447677,0.584002,
28150,-0.74263,0.0728,0.58947,
28170,-0.747511,0.0972412,0.588427,
28190,-0.750638,0.121003,0.580024,
28210,-0.755015,0.140552,0.566889,
28230,-0.755446,0.155468,0.5498,
28250,-0.753129,0.165137,0.528442,
28270,-0.749263,0.170735,0.502914,
28290,-0.742051,0.174134,0.47476,
28310,-0.729368,0.174464,0.446032,
28330,-0.717771,0.172071,0.416952,
28350,-0.705049,0.168953,0.389206,
28370,-0.690503,0.163722,0.362806,
28390,-0.679772,0.154718,0.339011,
28410,-0.673418,0.142042,0.318594,
28430,-0.667539,0.125692,0.300661,
28450,-0.660635,0.10673,0.286388,
28470,-0.656422,0.0859784,0.274262,
28490,-0.654152,0.0633472,0.264609,
28510,-0.650302,0.0387952,0.258198,
28530,-0.644559,0.0128541,0.25357,
28550,-0.63935,-0.0139072,0.249923,
28570,-0.633423,-0.0395436,0.249015,
28590,-0.626719,-0.0646951,0.25102,
28610,-0.62069,-0.0887384,0.254658,
28630,-0.61454,-0.111794,0.261064,
28650,-0.609919,-0.133444,0.270431,
28670,-0.608291,-0.153553,0.282163,
28690,-0.611168,-0.172019,0.296166,
28710,-0.617303,-0.188462,0.312533,
28730,-0.623871,-0.202374,0.331547,
28750,-0.63122,-0.213832,0.353025,
28770,-0.640778,-0.222027,0.376552,
28790,-0.652814,-0.226344,0.401843,
28810,-0.667285,-0.226531,0.428007,
28830,-0.682834,-0.221624,0.454653,
28850,-0.697566,-0.211016,0.482146,
28870,-0.712807,-0.196201,0.509106,
28890,-0.727514,-0.177953,0.533563,
28910,-0.74053,-0.155334,0.554296,
28930,-0.751825,-0.127788,0.570618,
28950,-0.759921,-0.0960165,0.583494,
28970,-0.761134,-0.0627782,0.592785,
28990,-0.757068,-0.0271479,0.5967,
29010,-0.756284,0.00928493,0.59828,
29030,-0.760419,0.042988,0.598649,
29050,-0.766136,0.070433,0.596275,
29070,-0.773817,0.0914865,0.590817,
29090,-0.785551,0.107319,0.583027,
29110,-0.79973,0.115523,0.570945,
29130,-0.814283,0.11801,0.554409,
29150,-0.824179,0.118055,0.536482,
29170,-0.826748,0.117461,0.516417,
29190,-0.821567,0.117801,0.4942,
29210,-0.80915,0.116639,0.468966,
29230,-0.795526,0.114022,0.440705,
29250,-0.783129,0.111994,0.413179,
29270,-0.773228,0.107669,0.38931,
29290,-0.765555,0.0993224,0.366527,
29310,-0.759509,0.0880074,0.346011,
29330,-0.753078,0.0731671,0.32998,
29350,-0.745264,0.0544353,0.318347,
29370,-0.737319,0.0325025,0.309363,
29390,-0.730646,0.00743546,0.301948,
29410,-0.724046,-0.0188597,0.296912,
29430,-0.716064,-0.0458105,0.294931,
29450,-0.706581,-0.0726297,0.295512,
29470,-0.695857,-0.0993728,0.298888,
29490,-0.685317,-0.124345,0.303742,
29510,-0.675461,-0.14834,0.31099,
29530,-0.665137,-0.170424,0.319495,
29540,-0.656265,-0.189509,0.330874,
29570,-0.648999,-0.205397,0.34489,
29590,-0.643453,-0.218485,0.361645,
29610,-0.642186,-0.228087,0.381938,
29630,-0.646065,-0.235499,0.405194,
29650,-0.653993,-0.240027,0.429356,
29670,-0.664618,-0.241787,0.453593,
29690,-0.67776,-0.240219,0.478849,
29710,-0.690495,-0.234779,0.504963,
29730,-0.701978,-0.22646,0.529008,
29740,-0.712745,-0.21616,0.551515,
29760,-0.722887,-0.203999,0.572802,
29780,-0.732589,-0.188049,0.592079,
29800,-0.743406,-0.168253,0.609202,
29820,-0.754035,-0.146932,0.624541,
29840,-0.764123,-0.124645,0.636591,
29860,-0.776545,-0.100375,0.646108,
29880,-0.787301,-0.0746951,0.653664,
29900,-0.792891,-0.0483893,0.657472,
29920,-0.797625,-0.0211604,0.657139,
29940,-0.806668,0.00566673,0.653372,
29960,-0.816747,0.0291546,0.645692,
29980,-0.820336,0.0500396,0.632823,
30000,-0.817488,0.0699922,0.616143,
30020,-0.813021,0.0897363,0.598829,
30040,-0.811142,0.106776,0.582183,
30060,-0.808975,0.120611,0.562755,
30080,-0.804477,0.131939,0.540284,
30100,-0.803479,0.139115,0.518139,
30120,-0.805498,0.142027,0.495562,
30140,-0.805566,0.144568,0.47406,
30160,-0.806233,0.142175,0.456203,
30180,-0.814619,0.133769,0.436025,
30200,-0.826999,0.120573,0.413708,
30220,-0.831617,0.105677,0.392752,
30240,-0.824171,0.0906126,0.375353,
30260,-0.810349,0.0740181,0.360553,
30280,-0.798416,0.056387,0.345819,
30300,-0.791518,0.0374734,0.331967,
30320,-0.785829,0.0178363,0.320605,
30340,-0.778155,-0.00427939,0.312786,
30360,-0.767925,-0.0273064,0.306913,
30380,-0.757323,-0.0506089,0.303493,
30400,-0.748877,-0.0755498,0.302342,
30420,-0.743811,-0.100327,0.303713,
30440,-0.738904,-0.124877,0.307704,
30460,-0.732191,-0.148637,0.313177,
30480,-0.724105,-0.17087,0.320754,
30500,-0.715042,-0.190948,0.331281,
30520,-0.709823,-0.208437,0.344451,
30540,-0.70785,-0.223684,0.361228,
30560,-0.710677,-0.236591,0.381448,
30580,-0.717728,-0.2456,0.404529,
30600,-0.727089,-0.250536,0.429428,
30620,-0.73729,-0.251642,0.455538,
30640,-0.746477,-0.248545,0.482267,
30660,-0.756153,-0.240854,0.509053,
30680,-0.767164,-0.230253,0.534997,
30700,-0.779637,-0.216859,0.55837,
30720,-0.792583,-0.19986,0.579206,
30740,-0.80274,-0.179821,0.598773,
30760,-0.807158,-0.157259,0.615154,
30780,-0.808171,-0.131851,0.62729,
30800,-0.807563,-0.103262,0.635451,
30820,-0.806291,-0.0726402,0.640971,
30840,-0.803695,-0.0425886,0.642965,
30860,-0.802088,-0.0153123,0.64079,
30880,-0.803082,0.00971961,0.635197,
30900,-0.803357,0.0345866,0.626708,
30920,-0.800985,0.0565253,0.614339,
30940,-0.795694,0.0730224,0.598477,
30960,-0.789678,0.0847461,0.579791,
30980,-0.78505,0.0937245,0.559164,
31000,-0.782592,0.0993074,0.538654,
31020,-0.78301,0.0999944,0.519131,
31040,-0.782956,0.0985283,0.497746,
31060,-0.779309,0.0953504,0.475143,
31080,-0.773358,0.0896326,0.454094,
31100,-0.767388,0.0815668,0.435849,
31120,-0.763461,0.0716884,0.417514,
31140,-0.761166,0.0605912,0.401035,
31160,-0.757607,0.0472427,0.387699,
31180,-0.753356,0.0313747,0.376551,
31200,-0.748094,0.014126,0.367883,
31220,-0.743867,-0.00429366,0.36199,
31240,-0.742764,-0.0242795,0.358406,
31260,-0.740253,-0.0463712,0.356861,
31280,-0.736694,-0.0701453,0.356914,
31300,-0.732509,-0.0937919,0.358671,
31320,-0.727302,-0.116225,0.362678,
31340,-0.721369,-0.137218,0.368862,
31360,-0.716451,-0.158626,0.376988,
31380,-0.712113,-0.179057,0.386204,
31400,-0.708178,-0.19721,0.398527,
31420,-0.705287,-0.213596,0.414295,
31440,-0.704484,-0.228032,0.43222,
31460,-0.707652,-0.240754,0.452584,
31480,-0.716525,-0.251469,0.474966,
31500,-0.726536,-0.260065,0.49872,
31520,-0.73581,-0.26525,0.523423,
31540,-0.743322,-0.266621,0.548734,
31560,-0.754835,-0.263218,0.572331,
31580,-0.769601,-0.255334,0.596287,
31600,-0.782612,-0.244675,0.620338,
31620,-0.793933,-0.231312,0.641735,
31640,-0.804828,-0.213987,0.660579,
31660,-0.814357,-0.191982,0.677103,
31680,-0.818212,-0.166143,0.691364,
31700,-0.818155,-0.138753,0.701729,
31720,-0.818104,-0.111691,0.706775,
31740,-0.821014,-0.0847637,0.708549,
31760,-0.824388,-0.0574091,0.708577,
31780,-0.824103,-0.0321078,0.705919,
31800,-0.820732,-0.00903513,0.698767,
31820,-0.81637,0.0135817,0.686732,
31840,-0.809835,0.0339968,0.670741,
31860,-0.801664,0.0509581,0.652162,
31880,-0.791183,0.0639619,0.632167,
31900,-0.780174,0.0728775,0.609329,
31920,-0.769197,0.0782554,0.582661,
31940,-0.758102,0.0824555,0.556292,
31960,-0.746546,0.082376,0.533338,
31980,-0.732997,0.0797275,0.508703,
32000,-0.716413,0.0783134,0.48218,
32020,-0.699686,0.075585,0.457871,
32040,-0.684356,0.0683344,0.436222,
32060,-0.672227,0.0572318,0.41403,
32080,-0.658701,0.0444685,0.392925,
32100,-0.645089,0.0303525,0.374136,
32120,-0.634768,0.0139065,0.359271,
32140,-0.627564,-0.00623907,0.346258,
32160,-0.622739,-0.0279922,0.335442,
32180,-0.619203,-0.0511405,0.328256,
32200,-0.617798,-0.0750891,0.323579,
32220,-0.617387,-0.0988703,0.322724,
32240,-0.616785,-0.121613,0.324903,
32260,-0.615477,-0.143377,0.329947,
32280,-0.616239,-0.164234,0.337047,
32300,-0.618519,-0.182378,0.347814,
32320,-0.622412,-0.198373,0.362498,
32340,-0.628991,-0.211615,0.380209,
32360,-0.63796,-0.22218,0.401377,
32380,-0.649469,-0.229755,0.424138,
32400,-0.662971,-0.233256,0.448802,
32420,-0.678267,-0.232924,0.475134,
32440,-0.694158,-0.230271,0.502648,
32460,-0.710578,-0.225215,0.53087,
32480,-0.727077,-0.217044,0.5579,
32500,-0.74157,-0.205682,0.582775,
32520,-0.750416,-0.190726,0.605009,
32540,-0.753767,-0.171937,0.625196,
32560,-0.75456,-0.147189,0.639017,
32580,-0.759948,-0.11977,0.647515,
32600,-0.768684,-0.0916038,0.654114,
32620,-0.767465,-0.0634363,0.660637,
32640,-0.753819,-0.0360175,0.667082,
32660,-0.740332,-0.00948916,0.668878,
32680,-0.735811,0.0151235,0.664329,
32700,-0.735097,0.0377237,0.655186,
32720,-0.728528,0.0573646,0.644768,
32740,-0.71555,0.072785,0.632366,
32760,-0.706996,0.0835463,0.615284,
32780,-0.706966,0.0909627,0.594115,
32800,-0.704467,0.0957285,0.570232,
32820,-0.694909,0.0994055,0.54557,
32840,-0.682061,0.102036,0.51971,
32860,-0.667227,0.10206,0.49169,
32880,-0.649283,0.101425,0.460619,
32900,-0.622771,0.101059,0.428844,
32920,-0.592724,0.0997948,0.39777,
32940,-0.564763,0.0988894,0.367712,
32960,-0.539493,0.0956453,0.341894,
32980,-0.525768,0.0871655,0.320866,
32990,-0.522676,0.0729884,0.305072,
33010,-0.525743,0.0545342,0.293719,
33030,-0.531781,0.0341069,0.285723,
33050,-0.540994,0.010723,0.279068,
33070,-0.550661,-0.016155,0.273797,
33090,-0.558265,-0.045991,0.270337,
33110,-0.5634,-0.0775726,0.269033,
33130,-0.566916,-0.108316,0.27023,
33150,-0.570967,-0.137364,0.274738,
33170,-0.575531,-0.164789,0.282335,
33190,-0.580764,-0.190082,0.293284,
33210,-0.587036,-0.212368,0.307782,
33230,-0.595073,-0.231131,0.325808,
33250,-0.604886,-0.2462,0.347604,
33270,-0.617382,-0.257466,0.372422,
33290,-0.631069,-0.265097,0.398874,
33310,-0.645953,-0.269074,0.426008,
33330,-0.660964,-0.26914,0.454234,
33350,-0.675615,-0.266269,0.483617,
33370,-0.689151,-0.260559,0.513453,
33390,-0.699692,-0.251469,0.54278,
33410,-0.712281,-0.239234,0.571566,
33430,-0.727664,-0.224012,0.598381,
33450,-0.742194,-0.206718,0.622703,
33470,-0.753033,-0.18615,0.644995,
33490,-0.759906,-0.163358,0.664546,
33510,-0.762915,-0.139394,0.680649,
33530,-0.764928,-0.113709,0.692031,
33550,-0.767731,-0.0867539,0.698978,
33570,-0.769746,-0.060165,0.702392,
33590,-0.766824,-0.0338807,0.702823,
33610,-0.760524,-0.00840622,0.700341,
33630,-0.757078,0.0149027,0.693481,
33650,-0.76233,0.0343051,0.682311,
33670,-0.769984,0.0489727,0.666921,
33690,-0.765983,0.0598002,0.649469,
33710,-0.747846,0.0697067,0.63046,
33730,-0.727795,0.078607,0.609335,
33750,-0.714072,0.0873191,0.584678,
33770,-0.704325,0.093789,0.558533,
33790,-0.695145,0.0956035,0.533761,
33810,-0.684141,0.092855,0.510141,
33830,-0.672311,0.0880883,0.487085,
33850,-0.662425,0.0807647,0.466171,
33870,-0.655205,0.0692747,0.445921,
33890,-0.64785,0.0554453,0.425959,
33910,-0.640275,0.040053,0.408263,
33930,-0.635673,0.0228411,0.392913,
33950,-0.631624,0.00325544,0.379567,
33970,-0.627537,-0.0181749,0.368651,
33990,-0.623413,-0.0403173,0.360183,
34010,-0.619876,-0.0627282,0.354429,
34030,-0.618125,-0.0852612,0.351326,
34050,-0.617283,-0.108129,0.350914,
34070,-0.616701,-0.130913,0.353257,
34090,-0.617365,-0.152077,0.359551,
34110,-0.618707,-0.17139,0.369153,
34130,-0.621624,-0.18819,0.381614,
34150,-0.62385,-0.202068,0.397772,
34170,-0.625872,-0.213574,0.415912,
34190,-0.629269,-0.221672,0.435436,
34210,-0.63633,-0.226041,0.457464,
34230,-0.647097,-0.226604,0.481226,
34250,-0.659019,-0.224626,0.506968,
34270,-0.669752,-0.219566,0.533474,
34290,-0.679613,-0.210982,0.55966,
34310,-0.689803,-0.198847,0.585458,
34330,-0.703168,-0.183511,0.609398,
34350,-0.715875,-0.16573,0.631593,
34370,-0.722545,-0.1466,0.651263,
34390,-0.724102,-0.125074,0.667119,
34410,-0.72528,-0.100611,0.67966,
34430,-0.726687,-0.0742594,0.688171,
34450,-0.726583,-0.0482728,0.692124,
34470,-0.724215,-0.0231681,0.692354,
34490,-0.723112,0.000906274,0.690258,
34510,-0.723572,0.0227805,0.685412,
34530,-0.725024,0.0410026,0.677526,
34550,-0.727486,0.0559989,0.666919,
34570,-0.730669,0.0674462,0.653542,
34590,-0.732534,0.0765349,0.637992,
34610,-0.732322,0.0838733,0.620293,
34630,-0.729858,0.0900425,0.601683,
34650,-0.727936,0.0944408,0.582348,
34670,-0.726307,0.0968312,0.561335,
34690,-0.720778,0.0985355,0.539517,
34710,-0.714066,0.0987142,0.518842,
34730,-0.70813,0.0963245,0.49897,
34750,-0.702659,0.0915951,0.478323,
34770,-0.695476,0.0845045,0.458525,
34790,-0.688993,0.0750499,0.440728,
34810,-0.682141,0.0635157,0.424613,
34830,-0.676171,0.0504121,0.410196,
34850,-0.672101,0.03414,0.396853,
34870,-0.670088,0.0147792,0.385647,
34890,-0.666154,-0.00597492,0.377311,
34900,-0.660888,-0.0277289,0.371973,
34920,-0.655685,-0.0500008,0.369511,
34940,-0.651654,-0.0726059,0.369713,
34960,-0.649645,-0.0942288,0.37263,
34980,-0.647727,-0.113908,0.378668,
35000,-0.645456,-0.131593,0.387641,
35020,-0.644652,-0.146105,0.399626,
35040,-0.646345,-0.158964,0.413527,
35060,-0.649445,-0.170947,0.42951,
35080,-0.652852,-0.182,0.447942,
35100,-0.658756,-0.190543,0.469313,
35120,-0.667951,-0.197103,0.492579,
35140,-0.676999,-0.200662,0.516088,
35160,-0.685495,-0.200782,0.539686,
35180,-0.694188,-0.196726,0.562125,
35200,-0.703185,-0.188609,0.583139,
35220,-0.709859,-0.176758,0.603766,
35240,-0.712344,-0.160112,0.623773,
35260,-0.709138,-0.138013,0.641713,
35280,-0.70835,-0.111286,0.654955,
35300,-0.712409,-0.0814869,0.664041,
35320,-0.715636,-0.05082,0.671095,
35340,-0.714751,-0.0205632,0.67741,
35360,-0.711283,0.0074775,0.681385,
35380,-0.710915,0.0340213,0.681105,
35400,-0.713338,0.0596048,0.676202,
35420,-0.71321,0.0827271,0.667833,
35440,-0.71161,0.100223,0.656014,
35460,-0.712334,0.111854,0.640568,
35480,-0.711944,0.119746,0.622935,
35500,-0.709811,0.124051,0.602959,
35520,-0.70526,0.124635,0.580992,
35540,-0.699423,0.122563,0.55741,
35560,-0.691923,0.118978,0.534289,
35580,-0.685859,0.112014,0.510904,
35600,-0.683203,0.101866,0.487116,
35620,-0.67957,0.0904871,0.465027,
35640,-0.671055,0.0788358,0.445077,
35660,-0.662439,0.0656423,0.426497,
35680,-0.655279,0.0514962,0.409247,
35700,-0.649345,0.0360837,0.394764,
35720,-0.645532,0.0185903,0.382926,
35740,-0.644183,8.9407e-07,0.373574,
35760,-0.643126,-0.0194305,0.367686,
35780,-0.644205,-0.0408156,0.36462,
35800,-0.645781,-0.0641984,0.364044,
35820,-0.64735,-0.0877437,0.367145,
35840,-0.64785,-0.110657,0.373247,
35860,-0.649702,-0.132066,0.381416,
35880,-0.65257,-0.151544,0.393209,
35900,-0.65692,-0.168976,0.407904,
35920,-0.662128,-0.184058,0.425323,
35940,-0.667307,-0.197178,0.445614,
35960,-0.673587,-0.207502,0.468694,
35980,-0.683517,-0.213174,0.494364,
36000,-0.696564,-0.215521,0.520943,
36020,-0.707267,-0.215486,0.548213,
36040,-0.714205,-0.21202,0.576067,
36060,-0.721494,-0.205424,0.603831,
36080,-0.731472,-0.196021,0.630358,
36100,-0.739206,-0.18403,0.655454,
36120,-0.743444,-0.168948,0.678602,
36140,-0.746946,-0.149644,0.698429,
36160,-0.751179,-0.126853,0.714717,
36180,-0.752988,-0.102886,0.727761,
36200,-0.751776,-0.0780822,0.738608,
36220,-0.749548,-0.0532405,0.746931,
36240,-0.750078,-0.0285747,0.750921,
36260,-0.752411,-0.00502068,0.75095,
36280,-0.753591,0.0158878,0.748546,
36300,-0.752033,0.033505,0.743838,
36320,-0.750578,0.048958,0.735807,
36340,-0.751354,0.0631079,0.725374,
36360,-0.753118,0.0759453,0.71375,
36380,-0.752912,0.0879432,0.701654,
36400,-0.751159,0.0972424,0.687685,
36420,-0.752631,0.103832,0.670992,
36440,-0.753723,0.109225,0.652938,
36460,-0.750565,0.114249,0.634041,
36480,-0.745557,0.117276,0.613084,
36500,-0.742123,0.118404,0.592104,
36520,-0.742102,0.117567,0.571168,
36540,-0.745144,0.114403,0.550941,
36560,-0.748134,0.10831,0.533409,
36580,-0.749895,0.102494,0.516422,
36600,-0.751699,0.0942413,0.500431,
36620,-0.754148,0.0840783,0.486398,
36640,-0.755542,0.0726795,0.474344,
36660,-0.758482,0.0597459,0.461813,
36680,-0.760009,0.0453205,0.450558,
36700,-0.758296,0.0308211,0.440899,
36720,-0.753256,0.0163721,0.432483,
36740,-0.74706,0.000323445,0.424188,
36760,-0.740699,-0.0155795,0.416713,
36780,-0.733195,-0.0301323,0.410056,
36800,-0.723284,-0.0443315,0.404551,
36820,-0.713086,-0.0586677,0.399657,
36840,-0.704661,-0.0705854,0.396214,
36860,-0.6968,-0.0806346,0.39419,
36880,-0.688892,-0.0906588,0.392883,
36900,-0.682701,-0.0998144,0.391934,
36920,-0.677639,-0.10597,0.392496,
36940,-0.671959,-0.110917,0.394235,
36960,-0.666868,-0.114426,0.395646,
36980,-0.663312,-0.116662,0.395984,
37000,-0.660024,-0.117487,0.396519,
37020,-0.653526,-0.117018,0.39789,
37040,-0.646184,-0.116372,0.399097,
37060,-0.64318,-0.11494,0.399542,
37080,-0.642878,-0.112757,0.399934,
37100,-0.642622,-0.110173,0.400328,
37120,-0.640963,-0.106805,0.400287,
37140,-0.638607,-0.10316,0.399412,
37160,-0.635081,-0.0996872,0.397963,
37180,-0.631863,-0.097224,0.396364,
37200,-0.630737,-0.0951489,0.394893,
37220,-0.630184,-0.0933426,0.393441,
37240,-0.629303,-0.0919126,0.391819,
37260,-0.628537,-0.089644,0.39033,
37280,-0.626773,-0.0862644,0.389143,
37300,-0.62437,-0.0836833,0.387517,
37320,-0.623106,-0.0818833,0.385227,
37340,-0.622387,-0.0791307,0.382674,
37360,-0.619992,-0.0766113,0.380827,
37380,-0.618305,-0.0744608,0.378659,
37400,-0.617485,-0.0725382,0.376911,
37420,-0.617481,-0.0712108,0.375693,
37440,-0.617673,-0.0705004,0.374967,
37460,-0.618873,-0.0700028,0.373739,
37480,-0.620487,-0.0698172,0.373062,
37500,-0.622321,-0.0694153,0.372836,
37520,-0.624377,-0.0686043,0.372645,
37540,-0.626249,-0.0676524,0.372504,
37560,-0.626943,-0.0665468,0.372343,
37580,-0.627001,-0.0652153,0.371896,
37600,-0.627393,-0.0638124,0.371996,
