Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
135085,-39,-46,-21,-12,10,-5,-5,-17,0
135090,-8,5,-33,-10,-4,-9,-33,-5,0
135095,13,14,48,9,1,7,5,7,0
135100,18,51,85,90,42,18,46,32,0
135105,-9,-24,-82,-23,-18,1,39,14,0
135110,18,-7,-86,-52,-13,-6,-28,-4,0
135115,-14,-85,-66,3,-27,-11,-22,-16,0
135120,-47,7,-13,-78,-7,-14,-24,-21,0
135125,2,33,55,-14,5,-2,-22,-11,0
135130,17,33,109,107,6,7,16,9,0
135135,17,12,-73,-20,4,2,4,9,0
135140,16,-36,-84,28,-21,-3,17,7,0
135145,-24,-6,15,-20,31,-10,-57,-13,0
135150,-41,-8,-4,-65,-95,9,49,-24,0
135155,16,17,67,75,10,2,-33,8,0
135160,-33,-13,-11,-21,-1,-3,-21,-10,0
135165,29,5,0,27,-5,-1,13,9,0
135170,6,1,21,31,29,-4,-7,1,0
135175,-23,19,3,-9,4,-2,9,-1,0
135180,20,-31,-24,-39,-12,0,-39,-6,0
135185,54,24,19,60,14,1,74,25,0
135190,-72,-9,-4,-33,-3,-7,-44,-43,0
135195,6,6,-22,-28,-17,-4,18,21,0
135200,6,-23,-2,-20,12,-4,-44,-26,0
135205,-11,-5,12,9,5,0,19,7,0
135210,25,-8,-15,9,7,-2,-8,8,0
135215,-15,7,-10,-34,-3,-4,11,-10,0
135220,8,0,19,1,-6,5,9,6,0
135225,-1,-5,0,10,-4,1,-11,0,0
135230,3,-4,-19,-9,5,-7,3,-1,0
135235,-22,0,8,-1,-8,0,-18,-6,0
135240,24,4,6,-3,10,4,33,13,0
135245,-17,-9,-11,-5,-8,-3,-26,-14,0
135250,-17,-3,-4,0,12,-2,1,6,0
135255,7,0,6,-7,2,-1,-1,-8,0
135260,-2,0,-4,-2,-6,-3,7,-1,0
135265,3,-2,-5,-7,-2,-1,-3,1,0
135270,14,-16,5,7,3,0,-6,4,0
135275,-3,3,4,1,1,1,5,-3,0
135280,-6,15,-9,-13,-4,-1,13,-1,0
135285,-6,-5,4,8,-8,0,-18,0,0
135290,2,-2,1,5,9,-3,3,-2,0
135295,-1,2,-3,-10,-4,-2,2,5,0
135300,-15,-17,6,-3,-1,-6,0,-19,0
135305,32,9,9,3,7,17,-4,25,0
135310,-48,-17,-17,-1,1,-3,1,-14,0
135315,-1,-3,1,-10,-1,1,8,3,0
135320,31,-1,14,12,0,-5,-8,10,0
135325,-43,8,-12,-13,-14,-12,-13,-26,0
135330,36,0,-5,-3,1,6,25,22,0
135335,-8,6,-4,3,-3,-2,-4,5,0
135340,6,-9,-3,-10,-5,-1,4,12,0
135345,5,-3,9,11,-2,-31,-14,-27,0
135350,0,-2,-3,-3,9,25,-9,1,0
135355,12,1,0,-6,3,0,4,0,0
135360,1,4,-1,1,0,4,6,22,0
135365,-2,-12,-6,7,-3,-4,-3,1,0
135370,2,39,9,-2,-5,-18,-11,-3,0
135375,-6,-36,-9,-8,1,6,2,-8,0
135380,-11,-14,5,6,4,5,-4,-9,0
135385,-6,-8,-9,-14,-12,-1,7,3,0
135390,9,-8,-8,-5,2,-8,2,-2,0
135395,-7,15,14,15,-8,1,-1,0,0
135400,-10,-4,-12,-22,1,-20,-8,-14,0
135405,-13,-6,-5,9,4,11,3,-2,0
135410,21,2,9,12,17,7,3,10,0
135415,-11,-3,4,6,4,-11,-2,-10,0
135420,-5,2,-10,4,-17,-5,-7,-7,0
135425,6,3,4,-11,-7,-6,1,6,0
135430,-4,-6,10,19,12,-3,-3,-4,0
135435,-4,6,-12,-65,-33,2,-5,-4,0
135440,-5,4,4,14,-2,-5,6,-4,0
135445,0,-1,-1,-3,10,2,4,2,0
135450,6,-4,2,18,3,2,0,1,0
135455,-10,3,11,18,6,-4,-3,-5,0
135460,4,-3,-12,-22,-3,3,-7,-8,0
135465,-1,0,6,4,7,8,5,8,0
135470,0,-7,-13,-19,-11,-2,-6,-6,0
135475,0,4,-3,4,-5,-22,-3,-5,0
135480,-1,7,5,-2,7,29,1,1,0
135485,0,-2,3,13,5,1,-4,-5,0
135490,3,5,12,11,7,2,4,3,0
135495,2,3,27,2,7,1,4,5,0
135500,-15,-16,-58,-6,-2,-6,-18,-14,0
135505,8,-18,-26,4,0,-3,7,-1,0
135510,-41,-6,-21,-99,-37,2,12,-6,0
135515,10,12,7,15,6,-1,-4,1,0
135520,4,11,35,18,10,1,11,2,0
135525,11,14,48,63,28,2,0,3,0
135530,-7,-22,-41,-48,-44,-8,-16,-6,0
135535,-4,-6,-29,26,7,5,-6,-4,0
135540,-2,-2,3,-19,-9,-3,6,3,0
135545,-4,1,-10,-18,-6,2,-5,-2,0
135550,15,8,22,39,14,-1,3,9,0
135555,-13,-3,-4,-7,-1,1,-2,-7,0
135560,5,0,-8,0,-6,-3,-3,-1,0
135565,-5,3,9,2,4,-2,3,-1,0
135570,7,5,26,60,19,-4,-5,0,0
135575,-6,-11,-38,-99,-31,-1,-17,-10,0
135580,-1,2,15,20,5,-2,11,3,0
135585,-5,1,-10,-16,-25,4,13,0,0
135590,4,-8,-12,8,6,-4,-12,-4,0
135595,0,0,-5,22,10,0,5,-1,0
135600,-2,2,10,-6,0,-3,-4,2,0
135605,-1,1,1,-11,-1,-4,-26,-4,0
135610,-1,3,12,12,2,-1,-11,-17,0
135615,1,-4,-5,12,2,0,6,11,0
135620,-5,-2,-15,-2,4,2,8,1,0
135625,-7,-6,-16,-24,-10,-4,-4,-2,0
135630,7,4,-1,3,4,-3,-7,2,0
135635,-1,5,22,19,5,-1,-4,-6,0
135640,16,-2,13,41,8,-2,-7,4,0
135645,-30,0,-35,-93,-25,1,8,-9,0
135650,0,-1,5,2,-4,-2,-3,2,0
135655,1,5,7,7,1,1,1,-2,0
135660,4,-5,-1,20,8,-2,1,3,0
135665,8,0,6,16,5,-2,-1,-1,0
135670,1,0,-4,-13,-5,0,3,2,0
135675,-7,-2,-5,7,3,1,2,1,0
135680,-1,1,0,-20,-8,-2,-2,-3,0
135685,-2,-2,2,3,-4,0,-5,-3,0
135690,-1,-2,-4,-5,1,1,3,1,0
135695,2,-4,-3,10,4,1,2,1,0
135700,-5,2,-1,-21,-7,0,0,-6,0
135705,-4,-2,4,9,2,-1,0,0,0
135710,-1,-2,-4,12,8,1,2,2,0
135715,-4,-2,-1,-8,-6,-3,-6,-12,0
135720,-6,1,-1,-11,-5,-2,-1,1,0
135725,3,-3,0,10,3,-2,-7,-3,0
135730,4,0,0,0,-3,3,12,5,0
135735,-3,-2,-2,-7,-3,-3,-4,-3,0
135740,-5,-5,-5,-8,0,1,-4,-2,0
135745,4,-1,1,12,2,-3,0,5,0
135750,-11,0,-2,-6,-2,-1,3,-6,0
135755,19,2,2,-4,-5,-10,2,2,0
135760,-13,-7,-4,0,3,5,-6,-24,0
135765,-1,0,1,7,6,6,1,3,0
135770,5,5,8,-4,-4,-3,-5,5,0
135775,-11,-3,-12,-2,0,4,2,-7,0
135780,-11,1,-3,-14,-25,-35,-2,-3,0
135785,-14,-11,-15,-12,-23,-11,-10,-33,0
135790,34,15,57,23,66,57,14,39,0
135795,-1,-31,-18,-9,-26,-13,2,28,0
135800,-1,-2,-56,14,26,4,-1,-3,0
135805,-6,-33,-47,-45,-79,-43,-6,3,0
135810,-6,6,-6,-11,-19,-12,-8,-16,0
135815,1,15,45,22,63,21,4,-4,0
135820,20,27,54,1,0,-19,6,33,0
135825,-18,-10,21,37,16,42,6,-20,0
135830,-7,-14,0,-13,-40,-33,-15,-27,0
135835,-2,1,-11,5,-4,3,-2,1,0
135840,-12,-21,-58,-45,-22,-4,-4,-3,0
135845,7,32,27,15,16,-7,-2,-1,0
135850,-5,4,-25,-22,-29,-24,-9,-6,0
135855,-6,-4,-35,-4,5,23,2,-2,0
135860,-4,-5,15,-28,-19,-7,-2,-6,0
135865,9,10,19,16,65,22,4,14,0
135870,2,1,20,19,13,2,3,9,0
135875,-2,11,28,20,9,11,2,-4,0
135880,5,10,25,14,-5,4,-1,0,0
135885,8,-6,-20,-9,5,6,7,9,0
135890,-8,-11,-14,-3,-7,-13,-1,-8,0
135895,-7,-10,-51,-25,-4,-9,-10,-8,0
135900,1,-6,14,-5,-21,18,-3,1,0
135905,1,7,30,31,59,-5,6,6,0
135910,-4,-4,2,22,29,-1,-2,-2,0
135915,1,0,-8,-16,-35,-7,-2,-2,0
135920,2,2,17,56,39,17,0,2,0
135925,0,-3,-33,-86,-70,-12,-4,-1,0
135930,-5,-4,-27,-16,-24,-11,-1,0,0
135935,-1,-3,10,-10,-19,-11,-10,-7,0
135940,1,1,5,35,53,29,11,-1,0
135945,3,2,5,32,27,-3,-4,3,0
135950,-1,-4,5,13,-11,5,1,2,0
135955,-1,7,16,1,6,-8,-6,-3,0
135960,-7,-11,-14,-12,-20,-18,1,-5,0
135965,-2,-3,-1,8,-16,-1,-8,3,0
135970,9,-2,-12,-26,-7,-10,-6,-1,0
135975,2,11,24,17,24,14,-7,-2,0
135980,-1,-4,-10,-3,-4,0,4,-2,0
135985,2,0,7,4,3,3,3,1,0
135990,-6,-6,-8,5,-9,-2,-9,-3,0
135995,-5,-3,-5,-34,-6,-22,-4,-3,0
136000,4,2,3,-8,8,17,0,-1,0
136005,-2,-3,4,30,-3,-3,0,-2,0
136010,-8,-7,-24,-57,-13,6,-22,-10,0
136015,4,4,5,2,-5,1,37,8,0
136020,-2,-1,-2,-7,-4,-4,1,2,0
136025,0,-1,2,3,5,-10,-5,2,0
136030,11,4,3,23,19,4,8,12,0
136035,-10,-4,0,-3,-12,-4,-19,-13,0
136040,2,6,4,3,-2,-11,0,3,0
136045,-18,-4,0,6,-7,-4,-5,-24,0
136050,-20,-7,-5,-5,-8,-25,-8,-11,0
136055,11,0,-3,4,-2,39,15,17,0
136060,0,3,11,3,1,5,-18,-6,0
136065,-2,-4,-14,-20,4,-18,-5,-2,0
136070,29,5,0,1,6,-18,25,16,0
136075,-8,-5,-3,4,-12,-15,-9,-10,0
136080,-1,2,-3,-7,-8,-15,-4,-4,0
136085,7,-1,0,-4,-3,5,-2,9,0
136090,2,2,-1,3,-4,9,-3,0,0
136095,6,2,-1,10,10,4,4,3,0
136100,6,-4,-6,-6,-2,9,5,6,0
136105,-4,-2,-3,-11,-6,-4,-5,-3,0
136110,1,3,1,10,6,21,9,22,0
136115,-13,2,1,0,-3,-19,-8,-50,0
136120,-1,-12,-6,-6,-11,-4,-6,-12,0
136125,-3,-1,-3,-4,11,36,7,7,0
136130,0,-24,6,5,6,2,-9,-5,0
136135,-4,-2,-13,27,6,8,2,10,0
136140,-13,36,8,-31,-40,-40,-14,-11,0
136145,29,-6,21,-10,23,26,19,6,0
136150,-11,-45,-22,4,37,37,20,56,0
136155,13,45,-2,26,3,-3,-11,5,0
136160,-16,-31,-20,-75,-13,-5,-5,-14,0
136165,-15,-24,-29,6,-17,-22,-7,12,0
136170,2,-1,9,62,14,10,4,-27,0
136175,2,-3,7,-1,-11,-15,-14,2,0
136180,35,31,42,23,10,6,23,40,0
136185,-5,19,-40,-52,-16,-11,-21,-18,0
136190,-23,9,8,30,-17,-14,-10,-35,0
136195,9,-9,-9,-9,-14,-4,27,27,0
136200,11,33,36,40,9,16,48,9,0
136205,4,12,43,19,-1,-11,2,3,0
136210,-10,-8,-45,-15,-3,-11,-20,-18,0
136215,-12,-12,7,15,16,-7,-26,-6,0
136220,-13,-18,10,-61,-29,4,-11,-9,0
136225,-3,-13,-27,24,4,5,2,-3,0
136230,-1,14,3,-38,-20,-3,-4,-2,0
136235,-8,-19,-20,-25,-32,-9,-5,-15,0
136240,1,-10,-10,9,21,21,-2,4,0
136245,0,6,37,48,5,-7,5,-5,0
136250,5,19,15,15,-32,-13,-7,-4,0
136255,3,-3,-16,-84,16,6,10,8,0
136260,-13,-19,-17,10,15,-6,-10,-9,0
136265,2,6,-9,-24,-27,-4,-6,2,0
136270,1,3,8,10,17,10,4,0,0
136275,4,3,58,43,17,2,2,2,0
136280,-7,-14,-57,-60,-54,-15,-7,-2,0
136285,-3,-10,-35,-9,40,12,-1,-5,0
136290,-2,-6,-22,-66,-36,-22,3,-3,0
136295,-3,1,7,17,9,5,-2,-3,0
136300,-1,4,19,48,33,4,-7,-5,0
136305,3,0,18,29,2,11,14,7,0
136310,-4,-2,-1,-14,10,2,0,-5,0
136315,-3,-6,-4,4,-7,-5,-4,-1,0
136320,-2,-9,-10,10,-1,-1,-11,-4,0
136325,1,-4,-3,-25,-16,-8,-2,2,0
136330,-1,6,6,-8,0,-2,-5,-1,0
136335,-7,-6,-9,-19,-8,4,-3,-7,0
136340,0,-11,-9,26,11,-1,17,6,0
136345,-4,0,1,1,0,-8,0,-4,0
136350,4,5,11,6,13,11,7,2,0
136355,-2,-2,-7,-3,-8,-6,-6,-2,0
136360,-4,-1,-5,-5,-4,-2,-13,-6,0
136365,0,1,3,3,-9,-8,-1,0,0
136370,-17,0,1,2,3,4,3,-12,0
136375,21,1,-5,-9,-1,3,1,38,0
136380,-2,1,2,15,4,-6,-7,-11,0
136385,5,-1,5,-7,-7,-3,-7,1,0
136390,-2,0,-2,-5,-5,0,-2,-1,0
136395,-6,8,-1,4,2,-3,7,-8,0
136400,-5,-8,-3,3,9,1,-13,-5,0
136405,-1,-2,-1,0,-5,-6,3,1,0
136410,5,-1,-1,-2,-1,-2,9,-1,0
136415,-8,-3,-2,8,-1,-4,-4,-7,0
136420,3,1,-2,-5,-1,2,-8,1,0
136425,-6,-1,-2,-13,-5,-1,-3,-7,0
136430,5,2,0,5,3,1,-4,9,0
136435,0,-4,-2,0,3,1,27,-5,0
136440,-5,0,-3,1,-3,-4,-11,-3,0
136445,2,4,0,0,-2,-3,-6,0,0
136450,0,-2,0,1,1,-1,-10,-2,0
136455,-7,34,1,-1,-1,2,-6,-8,0
136460,-1,-35,1,9,-1,-17,3,-1,0
136465,-6,-27,-10,12,-14,8,-2,-3,0
136470,6,6,-2,-36,4,3,1,4,0
136475,-8,-2,-8,-22,-30,-11,-20,-20,0
136480,-5,3,-9,4,-4,4,-4,2,0
136485,4,10,11,6,23,11,32,9,0
136490,-2,0,5,16,-9,-5,20,2,0
136495,3,-15,8,7,-2,-13,-7,0,0
136500,-2,13,-2,7,13,18,-6,-3,0
136505,-1,3,0,8,2,6,-13,-1,0
136510,1,-39,-19,-34,-4,16,-3,-1,0
136515,0,-21,6,14,17,19,5,2,0
136520,-1,1,0,15,-14,-19,0,0,0
136525,-3,13,-2,-15,2,-36,-14,-7,0
136530,10,14,37,75,52,58,14,7,0
136535,-8,-18,-35,-96,-60,-7,-1,-3,0
136540,-4,-16,-15,-21,-2,-3,-3,-5,0
136545,-6,0,-5,5,21,-7,-2,-5,0
136550,3,20,10,17,-56,-37,-6,1,0
136555,0,-1,-6,6,10,8,4,1,0
136560,1,17,17,4,22,-8,6,2,0
136565,11,-1,13,0,-32,5,0,6,0
136570,-4,7,-6,-7,-15,-65,-25,-16,0
136575,7,6,5,28,59,94,20,13,0
136580,-1,-3,-13,-19,-15,-6,6,-1,0
136585,-4,1,7,4,-7,-9,-9,-7,0
136590,-3,-4,-5,-5,-2,-5,-2,1,0
136595,-2,2,-5,4,-10,-39,-6,-1,0
136600,5,4,1,-3,3,6,-1,-2,0
136605,1,0,10,21,7,11,-1,4,0
136610,-1,-2,-17,-34,-2,-9,-3,-4,0
136615,-4,-2,-3,3,6,-16,-3,-6,0
136620,1,2,12,16,-4,13,4,1,0
136625,-2,3,-11,-14,-14,-8,-1,-3,0
136630,-2,5,0,1,5,9,-2,-3,0
136635,3,24,12,14,2,-8,-5,2,0
136640,-2,61,14,-3,-8,-3,2,-1,0
136645,-5,-86,-17,-4,1,0,3,0,0
136650,-10,14,-8,-2,9,8,-7,-9,0
136655,8,24,6,13,-1,-12,-6,-2,0
136660,-6,2,-7,-12,-4,-7,-3,1,0
136665,-8,22,2,-12,-2,3,-4,0,0
136670,0,-15,0,4,3,3,4,5,0
136675,0,10,14,16,-7,-10,3,1,0
136680,-2,-47,-36,-17,3,5,0,-2,0
136685,-4,-16,-3,-4,1,1,-2,-7,0
136690,-1,-12,3,6,3,-2,2,1,0
136695,1,2,-1,-7,-5,-11,0,1,0
136700,2,14,1,-16,-9,0,7,-2,0
136705,3,21,-1,-1,6,4,-7,3,0
136710,-6,-9,0,5,2,-5,-3,-1,0
136715,-2,-3,5,-5,1,4,2,-4,0
136720,2,-5,11,13,5,-6,-3,8,0
136725,16,59,9,-5,-9,1,6,7,0
136730,-18,-72,-9,-6,-6,-4,-9,-18,0
136735,-10,-26,-10,7,6,-6,-2,0,0
136740,3,-6,3,9,6,4,1,-1,0
136745,16,107,15,-7,-5,-1,0,7,0
136750,-27,-53,-24,-1,-5,2,-2,-12,0
136755,12,-51,-14,-4,-1,-5,0,22,0
136760,-19,-23,-6,1,-5,-3,0,-11,0
136765,34,40,11,1,3,7,3,20,0
136770,5,76,24,-6,-8,-4,-7,-11,0
136775,-42,-37,-14,-1,15,-4,0,-37,0
136780,2,-13,4,9,1,6,7,18,0
136785,-14,-36,-29,-10,-1,-6,-10,-10,0
136790,18,93,8,-9,-14,-8,5,17,0
136795,1,52,4,3,-4,10,-4,-8,0
136800,5,-14,11,12,11,0,2,-8,0
136805,-23,-97,-34,-13,-20,-11,1,-2,0
136810,-15,-10,-13,3,6,-2,-5,-19,0
136815,34,66,20,6,12,6,0,17,0
136820,7,56,15,0,-6,-3,-3,-5,0
136825,-10,-26,0,-3,-2,-3,-3,-4,0
136830,13,31,9,-4,-9,0,1,5,0
136835,-10,-68,-15,3,2,-3,-1,4,0
136840,-5,-21,-12,-4,1,5,-1,-1,0
136845,-11,-31,-6,3,-8,-10,-3,-15,0
136850,11,25,9,0,6,4,4,12,0
136855,-1,15,-2,-4,-7,-5,-5,-6,0
136860,-3,-23,-10,0,2,-4,-2,-2,0
136865,-8,8,10,3,-6,-3,0,-10,0
136870,3,7,7,5,34,7,-2,-1,0
136875,-8,-4,-13,-2,5,-3,-3,-2,0
136880,-1,-9,-7,-1,-3,-5,-4,-5,0
136885,0,33,11,1,3,0,0,-1,0
136890,-1,-25,-19,-11,-12,-1,-1,6,0
136895,-1,-8,-8,-18,-21,-13,-5,-4,0
136900,4,31,2,1,3,1,0,0,0
136905,-3,3,-2,1,0,-1,-1,-3,0
136910,2,-19,-7,-2,-6,0,2,3,0
136915,-1,7,5,7,3,-5,-1,-3,0
136920,2,17,1,-1,-5,-2,0,0,0
136925,-1,-8,-5,-7,0,1,-4,0,0
136930,-3,-10,-3,0,2,1,-2,0,0
136935,3,7,4,-1,-8,-1,1,1,0
136940,-3,5,-1,-2,-3,-1,-3,-4,0
136945,-10,-2,-2,-1,2,0,0,-2,0
136950,5,5,1,3,4,3,2,3,0
136955,-1,2,1,1,-2,-1,-3,-3,0
136960,-2,4,-5,-5,-4,-4,-4,0,0
136965,2,4,3,-1,4,0,3,-4,0
136970,-3,-14,-2,-2,-6,-1,6,0,0
136975,-4,-5,-3,-4,-2,-1,0,-3,0
136980,-15,-19,0,2,0,-1,-4,1,0
136985,9,20,6,1,0,1,-2,0,0
136990,3,-3,-9,-4,-3,-3,-3,-3,0
136995,1,0,1,-1,-4,-1,0,0,0
137000,7,22,2,-1,1,-2,0,1,0
137005,-9,-7,-1,1,3,3,1,-1,0
137010,-3,-9,3,1,-1,0,0,3,0
137015,5,11,2,-1,-1,-1,-3,0,0
137020,-4,-1,0,-2,-5,-6,-6,-3,0
137025,-4,-12,-1,0,1,-1,-2,-1,0
137030,4,9,2,2,0,-1,2,-4,0
137035,-2,-2,-7,-9,-7,-1,-1,-4,0
137040,2,-5,1,2,-2,-1,-2,0,0
137045,-1,-10,-8,-4,-3,-3,-3,-1,0
137050,-1,3,3,1,1,0,-3,1,0
137055,-3,-2,2,3,-2,-2,3,1,0
137060,5,0,1,-4,-3,-1,1,0,0
137065,-2,5,-8,0,0,-2,-4,-3,0
137070,-6,-1,3,-1,-3,-1,0,-1,0
137075,1,-4,0,1,-1,1,-1,-1,0
137080,3,-5,-3,-2,0,1,0,-1,0
137085,5,9,2,-1,1,-1,-2,-1,0
137090,-11,-9,-4,-3,-1,-2,-3,0,0
137095,2,0,2,-1,-2,-2,-3,-5,0
137100,10,14,-1,1,2,-1,0,-1,0
137105,-1,0,0,-2,-1,0,3,1,0
137110,4,-3,-3,-1,1,1,0,-2,0
137115,-8,-4,0,0,-2,-1,-1,1,0
137120,-8,-11,-1,-2,-2,0,1,0,0
137125,6,-4,-1,-1,-2,-1,-1,1,0
137130,5,9,-1,1,-1,-1,-1,0,0
137135,-8,3,-1,0,1,-3,-3,0,0
137140,-10,-3,0,-2,-1,-2,-2,-3,0
137145,-4,-9,-2,-2,0,-2,-1,-2,0
137150,-24,-8,-1,-1,-1,-2,-2,2,0
137155,12,1,0,0,-2,-1,0,0,0
137160,10,9,-2,0,1,0,0,-1,0
137165,-8,-4,0,-3,-1,-2,-2,-2,0
137170,-5,-2,-1,-1,-4,-1,-4,-3,0
137175,0,10,5,1,1,0,1,0,0
137180,-11,-41,-9,-3,-4,-3,0,-1,0
137185,7,14,2,0,1,3,-1,0,0
137190,2,-7,-3,-2,-1,-3,-3,-4,0
137195,-3,-3,-1,0,-2,0,0,1,0
137200,4,10,2,-2,0,1,-1,-1,0
137205,0,-2,-1,-1,-2,0,-1,0,0
137210,3,-5,-2,-2,-2,0,-1,-2,0
137215,-24,-6,-1,-2,1,-2,1,-3,0
137220,29,8,-1,-1,-1,-1,1,0,0
137225,-2,-6,-2,-3,-2,-4,-1,-2,0
137230,-1,3,0,0,-1,-1,-3,1,0
137235,-5,-6,-2,0,-1,-1,-3,-2,0
137240,-7,3,-1,-1,-1,-1,-1,0,0
137245,0,4,0,0,-1,-2,1,0,0
137250,3,0,0,-1,0,-1,0,0,0
137255,3,-4,-3,0,1,2,0,1,0
137260,-6,-4,-2,-1,-2,-2,-1,-1,0
137265,-6,-2,0,0,0,1,1,-3,0
137270,4,2,-1,0,1,1,3,-1,0
137275,3,-9,-2,-1,-2,-3,-2,0,0
137280,-2,5,0,-1,-1,-2,-2,-1,0
137285,-1,-2,-1,-2,-2,-2,-4,-2,0
137290,-1,0,-2,-1,-1,1,-1,-3,0
137295,3,-2,-1,-1,-1,-3,-2,-1,0
137300,-6,-1,0,-3,-1,-2,0,0,0
137305,-2,-3,-1,-1,0,-1,1,-3,0
137310,1,-3,0,-1,-2,-1,-2,0,0
137315,5,0,0,-2,-1,0,-2,-1,0
137320,-7,-1,0,0,-1,0,0,-1,0
137325,-1,-2,-1,0,-2,-1,-1,1,0
137330,4,1,-1,-2,-2,-1,-1,-1,0
137335,0,0,-2,-2,-1,-1,-1,0,0
137340,-3,0,-2,-1,1,0,0,-1,0
137345,-1,-3,-3,-3,-2,-2,1,-2,0
137350,-26,-7,-2,0,0,0,1,-2,0
137355,35,15,1,0,-3,2,2,4,0
137360,10,2,1,-2,-2,0,-1,0,0
137365,-14,-4,-1,-1,1,-3,-3,-4,0
137370,-6,-3,-2,-2,-3,-3,-3,-3,0
137375,-13,-12,-2,-1,1,-4,-2,-5,0
137380,-6,-7,-1,0,1,-4,-3,-3,0
137385,5,-2,0,-2,2,-3,-1,-1,0
137390,-4,-11,-3,-1,1,-4,-3,-3,0
137395,-9,-3,0,0,0,-4,-2,-3,0
137400,-1,-3,-2,0,0,-3,-1,-1,0
137405,-6,-3,-2,2,-2,-2,-2,1,0
137410,9,5,-1,-1,0,0,-2,1,0
137415,-1,2,-1,-1,-4,-1,-2,1,0
137420,-6,-2,-2,0,-1,-1,-2,0,0
137425,1,0,1,-2,0,0,0,1,0
137430,8,2,-1,-1,-1,1,0,0,0
137435,-5,-4,-2,-2,-1,-2,-2,-2,0
137440,-4,0,0,-1,0,0,-2,-2,0
137445,1,-1,0,1,-3,1,-1,-2,0
137450,6,1,-1,0,-3,-3,-1,-2,0
137455,-4,-1,-1,-1,0,1,1,-1,0
137460,-10,-4,1,0,-1,-1,0,-2,0
137465,7,3,-3,1,-3,-1,0,-1,0
137470,-12,-6,0,-3,-3,-2,-4,-1,0
137475,15,6,-7,-3,-3,-1,-2,-4,0
137480,0,-12,-7,-4,-1,-1,-2,-2,0
137485,1,-7,1,1,0,0,-2,-1,0
137490,-5,6,2,2,-1,0,0,0,0
137495,-6,-3,0,-2,-2,-2,-1,-1,0
137500,4,4,0,-1,-2,-1,0,0,0
137505,-10,5,-1,-1,0,-1,0,-1,0
137510,5,-3,-2,0,0,0,0,1,0
137515,-4,-2,0,0,2,-1,0,-3,0
137520,1,0,-1,1,-1,-1,0,0,0
137525,-2,-3,-3,-2,-2,-1,-2,0,0
137530,4,2,-1,-2,-2,-2,-1,0,0
137535,-1,-5,0,-2,-1,-1,0,0,0
137540,-4,3,0,1,-1,-1,-2,-2,0
137545,2,-1,0,-3,-1,-1,-1,-2,0
137550,4,-3,-1,-2,-1,-2,1,-1,0
137555,-5,0,0,0,-1,-2,-1,-2,0
137560,0,-1,-1,-1,0,-1,0,0,0
137565,-2,1,-1,-2,0,0,-2,-1,0
137570,2,4,-1,0,-1,-2,-1,0,0
137575,-5,-1,0,-2,-3,0,-2,-3,0
137580,-3,-1,0,-1,0,-2,-2,0,0
137585,3,-4,-2,-3,-1,-2,-4,1,0
137590,-11,-3,-1,-1,0,0,-1,1,0
137595,6,-10,-4,0,-1,0,-1,-1,0
137600,-1,5,-2,-1,-3,-2,0,-1,0
137605,-2,-1,0,-1,0,-3,-2,-3,0
137610,2,-1,-1,-3,-1,-1,-2,-2,0
137615,-5,-5,3,-2,-2,0,-2,2,0
137620,-3,0,-2,1,-3,0,-1,-1,0
137625,-2,1,0,0,-1,-2,-1,-3,0
137630,1,-3,0,0,-1,-1,0,-1,0
137635,-1,2,-1,0,0,-2,0,-1,0
137640,2,0,-1,-1,-2,3,-2,-2,0
137645,-1,0,-2,-2,-1,-3,-2,0,0
137650,2,-1,-2,0,-3,4,-3,-1,0
137655,-2,1,-2,-2,0,-2,-2,0,0
137660,1,1,0,0,4,5,1,-2,0
137665,-1,-4,-2,-1,-2,-2,0,-2,0
137670,3,-1,-2,0,1,0,0,0,0
137675,0,2,-1,1,1,-3,2,-1,0
137680,-5,1,1,-3,-6,-14,-3,-1,0
137685,-1,-8,-3,-3,1,7,-2,1,0
137690,2,7,3,3,1,-2,5,3,0
137695,-2,-4,1,-1,-15,-22,-2,-1,0
137700,4,-4,-6,-1,11,27,4,0,0
137705,-4,-16,-2,-1,-2,-4,-2,-1,0
137710,-11,-1,-3,-4,1,-2,-5,-5,0
137715,-3,6,0,0,2,1,-2,0,0
137720,1,-2,0,-1,-5,-13,-2,0,0
137725,5,5,-2,-2,-5,-3,0,-2,0
137730,6,5,1,-3,1,1,-2,0,0
137735,-11,-21,-4,-4,-5,-6,-3,-4,0
137740,11,36,9,4,-1,13,4,5,0
137745,8,-20,-10,3,6,6,-2,-6,0
137750,-13,-11,-8,-7,-6,-16,-4,0,0
137755,2,6,2,2,0,1,-2,1,0
137760,1,9,-3,-5,-4,0,0,3,0
137765,-1,4,6,-1,-10,3,1,-2,0
137770,4,-1,-5,-2,-10,1,0,2,0
137775,-4,8,-1,-2,6,2,-1,-5,0
137780,-13,-17,-1,-2,1,-13,-6,-9,0
137785,-4,5,2,2,4,-7,-2,5,0
137790,-3,-3,2,4,6,-1,-4,-11,0
137795,-6,0,0,0,11,-2,-8,-1,0
137800,-1,-12,0,4,8,10,3,-2,0
137805,-2,4,-2,-3,-5,-8,-4,1,0
137810,2,0,0,-1,-4,4,0,1,0
137815,1,0,-3,-1,-2,-5,-1,-2,0
137820,0,-3,3,-3,-5,-8,-2,2,0
