Timestamp, Acceleration x, Acceleration y, Acceleration z
26360,0.162109,-0.744629,0.526855,
26380,0.0830078,-0.719727,0.509277,
26400,0.0078125,-0.733398,0.526855,
26420,-0.00830078,-0.749512,0.522461,
26440,-0.0307617,-0.780273,0.555176,
26460,-0.050293,-0.773926,0.556641,
26480,-0.0795898,-0.764648,0.583496,
26500,-0.0927734,-0.775879,0.63916,
26520,-0.146973,-0.742676,0.688477,
26540,-0.17041,-0.725098,0.831055,
26560,-0.177734,-0.719727,0.839844,
26580,-0.205078,-0.698242,0.770996,
26600,-0.251465,-0.665039,0.754883,
26620,-0.237793,-0.622559,0.769531,
26640,-0.192383,-0.592773,0.860352,
26660,-0.186523,-0.53418,0.891602,
26680,-0.214844,-0.445801,0.883301,
26700,-0.206543,-0.404297,0.893555,
26720,-0.198242,-0.389648,0.915039,
26740,-0.208496,-0.376953,0.90625,
26760,-0.182129,-0.415039,0.883789,
26780,-0.17334,-0.428223,0.873535,
26800,-0.162598,-0.398438,0.864746,
26820,-0.126465,-0.40625,0.830566,
26840,-0.0854492,-0.413086,0.833496,
26860,-0.0439453,-0.460449,0.82959,
26880,-0.0219727,-0.479004,0.796875,
26900,-0.00585938,-0.441895,0.75293,
26920,0.0112305,-0.421387,0.710938,
26940,0.0327148,-0.430176,0.671387,
26960,0.0483398,-0.435547,0.651367,
26980,0.0688477,-0.466797,0.666992,
27000,0.110352,-0.487793,0.668457,
27020,0.108887,-0.51416,0.658203,
27040,0.0927734,-0.532715,0.628906,
27060,0.0913086,-0.582031,0.594727,
27080,0.10498,-0.647949,0.570313,
27100,0.115234,-0.618652,0.571289,
27120,0.152344,-0.60791,0.575684,
27140,0.119141,-0.602539,0.556641,
27160,0.0844727,-0.654785,0.52832,
27180,0.0830078,-0.727539,0.549805,
27200,0.0898438,-0.806152,0.526855,
27220,0.0625,-0.791016,0.505859,
27240,0.00976563,-0.65625,0.512695,
27260,-0.0986328,-0.606934,0.419434,
27280,-0.144531,-0.724609,0.482422,
27300,-0.146973,-0.807129,0.592285,
27320,-0.134277,-0.779297,0.65918,
27340,-0.22998,-0.692383,0.580566,
27360,-0.259277,-0.75,0.602051,
27380,-0.21582,-0.829102,0.671875,
27400,-0.122559,-0.856934,0.713379,
27420,-0.109375,-0.852539,0.760254,
27440,-0.128418,-0.828125,0.799316,
27460,-0.188477,-0.700684,0.761719,
27480,-0.257813,-0.624023,0.761719,
27500,-0.238281,-0.647461,0.788574,
27520,-0.203125,-0.687012,0.84082,
27540,-0.130859,-0.680176,0.901367,
27560,-0.166016,-0.619629,0.903809,
27580,-0.246094,-0.512695,0.858887,
27600,-0.20752,-0.452637,0.861328,
27620,-0.195801,-0.517578,0.857422,
27640,-0.188477,-0.511719,0.882813,
27660,-0.163574,-0.544434,0.913574,
27680,-0.0947266,-0.498535,0.896484,
27700,-0.0551758,-0.472656,0.862305,
27720,-0.0327148,-0.443359,0.839844,
27740,-0.0180664,-0.437012,0.813477,
27760,0.00683594,-0.433105,0.785156,
27780,0.0341797,-0.404785,0.738281,
27800,0.0415039,-0.391113,0.714355,
27820,0.0517578,-0.390137,0.686035,
27840,0.0688477,-0.380859,0.68457,
27850,0.0825195,-0.38623,0.640625,
27870,0.078125,-0.40625,0.595703,
27890,0.114746,-0.468262,0.610352,
27910,0.157227,-0.512695,0.591309,
27930,0.157227,-0.533203,0.547852,
27950,0.124023,-0.558594,0.515625,
27970,0.124023,-0.600586,0.49707,
27990,0.159668,-0.590332,0.532227,
28010,0.162598,-0.581055,0.535156,
28030,0.125,-0.634277,0.513184,
28050,0.0996094,-0.756836,0.475098,
28070,0.105957,-0.799316,0.490234,
28090,0.0927734,-0.725586,0.526855,
28110,0.0205078,-0.618652,0.517578,
28130,-0.0581055,-0.679688,0.507813,
28150,-0.0996094,-0.750488,0.597656,
28170,-0.0410156,-0.788574,0.623047,
28190,-0.14209,-0.748535,0.623047,
28210,-0.236328,-0.826172,0.61084,
28230,-0.213379,-0.810059,0.633789,
28250,-0.125977,-0.766602,0.671387,
28270,-0.105469,-0.79248,0.723633,
28290,-0.12793,-0.794922,0.757813,
28310,-0.120117,-0.722168,0.825684,
28330,-0.117188,-0.708984,0.832031,
28350,-0.165527,-0.661621,0.888672,
28370,-0.195313,-0.572754,0.914063,
28390,-0.212402,-0.550293,0.935059,
28410,-0.212402,-0.557617,0.950195,
28430,-0.211914,-0.5625,0.971191,
28450,-0.20166,-0.501465,0.975586,
28470,-0.185547,-0.488281,0.960938,
28490,-0.182129,-0.519531,0.947754,
28510,-0.156738,-0.501953,0.911621,
28530,-0.121582,-0.477051,0.91748,
28550,-0.0644531,-0.508301,0.893066,
28570,-0.0439453,-0.490234,0.835449,
28590,-0.0405273,-0.449219,0.797852,
28610,-0.00585938,-0.44043,0.753418,
28630,0.0166016,-0.425781,0.719238,
28650,0.0341797,-0.383789,0.691895,
28670,0.0473633,-0.360352,0.672363,
28690,0.0546875,-0.377441,0.668457,
28710,0.0761719,-0.419922,0.631348,
28730,0.0795898,-0.433105,0.608398,
28750,0.105469,-0.450195,0.576172,
28770,0.135742,-0.450684,0.555664,
28790,0.164063,-0.469238,0.538574,
28810,0.193359,-0.504395,0.52832,
28830,0.191406,-0.539551,0.493652,
28850,0.15625,-0.543457,0.483398,
28870,0.164551,-0.572266,0.461426,
28890,0.217285,-0.619629,0.479492,
28910,0.246094,-0.662109,0.509766,
28930,0.209473,-0.694824,0.500977,
28950,0.140137,-0.768555,0.493652,
28970,0.137207,-0.779297,0.509766,
28990,0.104492,-0.726563,0.491211,
29010,-0.015625,-0.699707,0.45166,
29030,-0.100098,-0.712891,0.51709,
29050,-0.125977,-0.699219,0.563965,
29070,-0.155762,-0.734863,0.615234,
29090,-0.196777,-0.747559,0.626465,
29110,-0.147949,-0.831055,0.711914,
29130,-0.03125,-0.899414,0.713867,
29150,-0.000488281,-0.918945,0.734863,
29170,-0.0292969,-0.899902,0.730957,
29190,-0.090332,-0.8125,0.73291,
29210,-0.0541992,-0.738281,0.792969,
29230,-0.050293,-0.71875,0.810547,
29250,-0.108398,-0.679199,0.797852,
29270,-0.16748,-0.639648,0.807617,
29290,-0.145996,-0.637695,0.88623,
29310,-0.177734,-0.654297,0.916016,
29330,-0.185059,-0.644531,0.937988,
29350,-0.173828,-0.620117,0.950195,
29370,-0.146973,-0.570801,0.957031,
29390,-0.115723,-0.574707,0.940918,
29410,-0.0917969,-0.573242,0.905273,
29430,-0.0737305,-0.568848,0.873535,
29450,-0.0351563,-0.551758,0.830078,
29470,0.00537109,-0.507324,0.807129,
29490,0.019043,-0.490234,0.779785,
29510,0.0493164,-0.483398,0.758301,
29530,0.0913086,-0.470215,0.710449,
29540,0.0820313,-0.460938,0.660156,
29570,0.0771484,-0.471191,0.623047,
29590,0.108398,-0.48584,0.577148,
29610,0.106445,-0.449707,0.521484,
29630,0.133789,-0.459473,0.50293,
29650,0.163086,-0.454102,0.49707,
29670,0.179199,-0.511719,0.527344,
29690,0.194824,-0.545898,0.494629,
29710,0.161133,-0.546387,0.486816,
29730,0.150391,-0.560059,0.467285,
29740,0.184082,-0.57666,0.484375,
29760,0.233887,-0.600586,0.505859,
29780,0.213867,-0.625488,0.497559,
29800,0.16748,-0.662598,0.486328,
29820,0.162109,-0.674316,0.483398,
29840,0.15332,-0.705078,0.520996,
29860,0.149414,-0.787109,0.49707,
29880,0.155273,-0.807617,0.509277,
29900,0.125,-0.768066,0.537109,
29920,0.0541992,-0.712402,0.538574,
29940,-0.0292969,-0.72998,0.519043,
29960,-0.0151367,-0.835449,0.578613,
29980,0.0136719,-0.86377,0.623047,
30000,-0.00732422,-0.828125,0.638672,
30020,-0.0654297,-0.789551,0.618652,
30040,-0.0800781,-0.769043,0.624512,
30060,-0.0751953,-0.785156,0.679199,
30080,-0.126465,-0.73291,0.714844,
30100,-0.14209,-0.719238,0.751465,
30120,-0.121582,-0.799316,0.770996,
30140,-0.205078,-0.755859,0.725586,
30160,-0.212402,-0.65625,0.769531,
30180,-0.162109,-0.651367,0.821289,
30200,-0.135254,-0.797363,0.868652,
30220,-0.120117,-0.856445,0.875977,
30240,-0.160645,-0.772461,0.85791,
30260,-0.167969,-0.660156,0.853516,
30280,-0.157715,-0.571289,0.84375,
30300,-0.16748,-0.59082,0.84082,
30320,-0.162598,-0.592773,0.838379,
30340,-0.127441,-0.612793,0.839844,
30360,-0.116211,-0.568359,0.79541,
30380,-0.122559,-0.51416,0.77832,
30400,-0.0791016,-0.512695,0.764648,
30420,-0.0395508,-0.525391,0.746094,
30440,-0.00927734,-0.533691,0.736328,
30460,0.0214844,-0.528809,0.725098,
30480,0.0488281,-0.517578,0.6875,
30500,0.0541992,-0.489746,0.66748,
30520,0.0820313,-0.52002,0.618164,
30540,0.131348,-0.504395,0.572754,
30560,0.169434,-0.508301,0.538574,
30580,0.1875,-0.492676,0.508789,
30600,0.182617,-0.535156,0.525391,
30620,0.220215,-0.58252,0.510742,
30640,0.23877,-0.573242,0.491699,
30660,0.226074,-0.579102,0.480957,
30680,0.228027,-0.58252,0.476563,
30700,0.25293,-0.64502,0.469727,
30720,0.249512,-0.723145,0.452148,
30740,0.234375,-0.757813,0.456055,
30760,0.244141,-0.759766,0.490723,
30780,0.222656,-0.773438,0.501465,
30800,0.169922,-0.778809,0.483398,
30820,0.0786133,-0.776367,0.463867,
30840,0.043457,-0.753906,0.489258,
30860,0.0688477,-0.77002,0.540527,
30880,0.081543,-0.811035,0.552734,
30900,-0.0195313,-0.802734,0.568848,
30920,-0.0771484,-0.817871,0.620117,
30940,-0.0556641,-0.807129,0.645996,
30960,-0.0444336,-0.814941,0.674316,
30980,-0.0571289,-0.797363,0.677734,
31000,-0.0810547,-0.76416,0.676758,
31020,-0.0629883,-0.748535,0.747559,
31040,-0.078125,-0.763184,0.8125,
31060,-0.111816,-0.728516,0.815918,
31080,-0.124023,-0.689941,0.813477,
31100,-0.124023,-0.615234,0.827148,
31120,-0.116699,-0.608398,0.830566,
31140,-0.139648,-0.604492,0.852539,
31160,-0.157227,-0.597168,0.892578,
31180,-0.137695,-0.574219,0.887207,
31200,-0.149414,-0.547363,0.899902,
31220,-0.140625,-0.514648,0.873535,
31240,-0.134277,-0.536133,0.853027,
31260,-0.102539,-0.544922,0.851563,
31280,-0.0444336,-0.541016,0.833008,
31300,0.00390625,-0.537598,0.81543,
31320,0.0151367,-0.537598,0.785156,
31340,0.00488281,-0.516602,0.734863,
31360,0.0551758,-0.504883,0.709961,
31380,0.0976563,-0.51709,0.70166,
31400,0.0981445,-0.524902,0.678223,
31420,0.113281,-0.529297,0.637695,
31440,0.107422,-0.5,0.576172,
31460,0.112793,-0.506348,0.549316,
31480,0.155762,-0.525879,0.504883,
31500,0.199707,-0.55957,0.506348,
31520,0.212891,-0.548828,0.495117,
31540,0.198242,-0.524414,0.499512,
31560,0.21582,-0.566895,0.437988,
31580,0.214844,-0.629883,0.408691,
31600,0.239746,-0.632813,0.438965,
31620,0.28418,-0.65918,0.47168,
31640,0.299805,-0.710449,0.467773,
31660,0.26709,-0.78418,0.461914,
31680,0.22168,-0.770508,0.465332,
31700,0.182129,-0.748535,0.467773,
31720,0.179199,-0.750488,0.489746,
31740,0.161133,-0.804688,0.486328,
31760,0.0976563,-0.824707,0.487305,
31780,0.0810547,-0.832031,0.530273,
31800,0.0888672,-0.826172,0.571289,
31820,0.0449219,-0.821777,0.61377,
31840,-0.0239258,-0.82959,0.644531,
31860,-0.0249023,-0.824219,0.636719,
31880,-0.0297852,-0.79834,0.685059,
31900,-0.0131836,-0.756348,0.746582,
31920,-0.0200195,-0.791992,0.805176,
31940,-0.10791,-0.752441,0.773438,
31960,-0.097168,-0.728027,0.813477,
31980,-0.0458984,-0.708984,0.829102,
32000,-0.124023,-0.651367,0.847168,
32020,-0.208496,-0.567383,0.822266,
32040,-0.200195,-0.526367,0.870605,
32060,-0.140137,-0.5625,0.894043,
32080,-0.125488,-0.536621,0.900391,
32100,-0.161133,-0.464355,0.876465,
32120,-0.175781,-0.412598,0.869629,
32140,-0.128418,-0.441406,0.898438,
32160,-0.0952148,-0.42627,0.864746,
32180,-0.0771484,-0.398438,0.875,
32200,-0.0463867,-0.422363,0.87207,
32220,-0.0307617,-0.402344,0.826172,
32240,-0.0205078,-0.391113,0.79248,
32260,0.00488281,-0.365234,0.792969,
32280,0.0429688,-0.38623,0.764648,
32300,0.0498047,-0.387695,0.731934,
32320,0.0512695,-0.400391,0.690918,
32340,0.0678711,-0.407715,0.635742,
32360,0.113281,-0.434082,0.634277,
32380,0.15918,-0.465332,0.610352,
32400,0.158203,-0.481445,0.580566,
32420,0.142578,-0.520996,0.566406,
32440,0.177734,-0.551758,0.533691,
32460,0.208496,-0.561035,0.51709,
32480,0.221191,-0.588867,0.516602,
32500,0.230469,-0.668945,0.54541,
32520,0.24707,-0.683105,0.538574,
32540,0.24707,-0.671387,0.549316,
32560,0.23291,-0.619141,0.574707,
32580,0.160645,-0.67627,0.52002,
32600,0.126953,-0.862793,0.498535,
32620,0.106934,-0.88916,0.514648,
32640,0.0786133,-0.739258,0.521973,
32660,0.0581055,-0.648438,0.579102,
32680,0.019043,-0.713379,0.607422,
32700,-0.0302734,-0.841309,0.60791,
32720,-0.0644531,-0.83252,0.61377,
32740,-0.0693359,-0.696777,0.655273,
32760,-0.0698242,-0.669922,0.676758,
32780,-0.0629883,-0.750488,0.717773,
32800,-0.0527344,-0.794922,0.765625,
32820,-0.065918,-0.721191,0.765137,
32840,-0.0942383,-0.634766,0.806641,
32860,-0.0644531,-0.631348,0.901855,
32880,-0.0634766,-0.641602,0.929199,
32900,-0.115234,-0.571777,0.930664,
32920,-0.145508,-0.489258,0.933594,
32940,-0.225098,-0.407715,0.864746,
32960,-0.316895,-0.312988,0.839844,
32980,-0.311035,-0.295898,0.831543,
32990,-0.250977,-0.32666,0.907227,
33010,-0.190918,-0.343262,0.947266,
33030,-0.197754,-0.316406,0.946289,
33050,-0.188965,-0.359863,0.925293,
33070,-0.142578,-0.401855,0.902832,
33090,-0.0639648,-0.417969,0.888672,
33110,0.0078125,-0.418457,0.862793,
33130,0.0307617,-0.405273,0.822754,
33150,0.0395508,-0.398926,0.788574,
33170,0.0776367,-0.398438,0.770996,
33190,0.116211,-0.391113,0.752441,
33210,0.12793,-0.38623,0.729004,
33230,0.140625,-0.400879,0.679688,
33250,0.154297,-0.399902,0.651855,
33270,0.166504,-0.429199,0.635254,
33290,0.181641,-0.438477,0.616211,
33310,0.19873,-0.476563,0.616211,
33330,0.193359,-0.502441,0.569824,
33350,0.192871,-0.54834,0.540527,
33370,0.228027,-0.580566,0.541992,
33390,0.233398,-0.551758,0.550293,
33410,0.23877,-0.563477,0.530762,
33430,0.246094,-0.623535,0.543457,
33450,0.24707,-0.67041,0.520996,
33470,0.211914,-0.687012,0.508301,
33490,0.177734,-0.721191,0.51709,
33510,0.213379,-0.73877,0.550781,
33530,0.191895,-0.723145,0.532715,
33550,0.13623,-0.766602,0.536133,
33570,0.12793,-0.79248,0.553223,
33590,0.107422,-0.79834,0.577148,
33610,0.0366211,-0.733398,0.59082,
33630,-0.019043,-0.692871,0.599121,
33650,-0.0297852,-0.718262,0.61084,
33670,-0.0200195,-0.885254,0.668945,
33690,0.00683594,-0.934082,0.726563,
33710,0.00146484,-0.803223,0.71875,
33730,-0.0126953,-0.662109,0.731934,
33750,-0.050293,-0.626953,0.758301,
33770,-0.102051,-0.633789,0.749512,
33790,-0.10498,-0.651367,0.793945,
33810,-0.0913086,-0.644531,0.876465,
33830,-0.121582,-0.587891,0.869629,
33850,-0.173828,-0.539063,0.883789,
33870,-0.158203,-0.550781,0.92627,
33890,-0.141113,-0.564941,0.92041,
33910,-0.153809,-0.525391,0.892578,
33930,-0.146973,-0.498535,0.868652,
33950,-0.135254,-0.483887,0.872559,
33970,-0.0996094,-0.470703,0.887207,
33990,-0.0708008,-0.444336,0.871582,
34010,-0.0571289,-0.41748,0.858398,
34030,-0.046875,-0.40918,0.833496,
34050,-0.00830078,-0.414063,0.825195,
34070,0.0322266,-0.434082,0.810059,
34090,0.043457,-0.431152,0.768555,
34110,0.0625,-0.424316,0.750488,
34130,0.0844727,-0.454102,0.708984,
34150,0.0830078,-0.436035,0.687012,
34170,0.112793,-0.406738,0.682129,
34190,0.12207,-0.411133,0.651855,
34210,0.119141,-0.441895,0.611816,
34230,0.118652,-0.492676,0.557617,
34250,0.153809,-0.523438,0.546387,
34270,0.205566,-0.532715,0.5625,
34290,0.210449,-0.543945,0.571289,
34310,0.187988,-0.553711,0.547852,
34330,0.17627,-0.603516,0.511719,
34350,0.15918,-0.681152,0.510742,
34370,0.185059,-0.692383,0.555176,
34390,0.188477,-0.687988,0.55957,
34410,0.141602,-0.6875,0.534668,
34430,0.0800781,-0.689453,0.532715,
34450,0.0629883,-0.720703,0.556152,
34470,0.0654297,-0.716797,0.554688,
34490,0.0180664,-0.709473,0.543945,
34510,-0.0366211,-0.716309,0.583984,
34530,-0.0361328,-0.72168,0.625,
34550,-0.0166016,-0.716309,0.677246,
34570,-0.0180664,-0.739746,0.713379,
34590,-0.0410156,-0.762207,0.750488,
34610,-0.0576172,-0.765137,0.751465,
34630,-0.0639648,-0.728516,0.743652,
34650,-0.0688477,-0.682129,0.766602,
34670,-0.0688477,-0.705566,0.809082,
34690,-0.097168,-0.679199,0.816895,
34710,-0.10791,-0.639648,0.820801,
34730,-0.127441,-0.620117,0.852539,
34750,-0.136719,-0.628906,0.87207,
34770,-0.142578,-0.598633,0.866211,
34790,-0.143555,-0.580566,0.874512,
34810,-0.145508,-0.572266,0.871582,
34830,-0.156738,-0.515625,0.868164,
34850,-0.141602,-0.505859,0.875,
34870,-0.109375,-0.538574,0.88623,
34890,-0.0888672,-0.522461,0.878906,
34900,-0.0751953,-0.491699,0.858887,
34920,-0.0522461,-0.468262,0.837402,
34940,-0.0224609,-0.45459,0.816895,
34960,-0.00195313,-0.455078,0.790039,
34980,0.00732422,-0.442383,0.778809,
35000,0.0229492,-0.447754,0.754883,
35020,0.0195313,-0.421875,0.718262,
35040,0.0146484,-0.432129,0.688965,
35060,0.0424805,-0.46582,0.669922,
35080,0.0722656,-0.472656,0.646484,
35100,0.0776367,-0.47998,0.623535,
35120,0.105957,-0.505859,0.593262,
35140,0.121094,-0.53125,0.571289,
35160,0.126953,-0.51416,0.549805,
35180,0.13623,-0.53418,0.530762,
35200,0.168945,-0.638184,0.50293,
35220,0.247559,-0.688965,0.489746,
35240,0.274414,-0.679688,0.478027,
35260,0.241699,-0.603516,0.522461,
35280,0.197754,-0.605957,0.519531,
35300,0.134277,-0.681641,0.508789,
35320,0.0986328,-0.747559,0.510254,
35340,0.0498047,-0.733887,0.54834,
35360,0.046875,-0.711914,0.607422,
35380,0.0322266,-0.715332,0.658203,
35400,-0.0292969,-0.750488,0.674805,
35420,-0.120117,-0.732422,0.682617,
35440,-0.10791,-0.726563,0.724121,
35460,-0.0844727,-0.769531,0.741211,
35480,-0.0927734,-0.76416,0.755371,
35500,-0.110352,-0.735352,0.787598,
35520,-0.0952148,-0.712891,0.819336,
35540,-0.0888672,-0.69873,0.815918,
35560,-0.146973,-0.634277,0.815918,
35580,-0.133789,-0.582031,0.837402,
35600,-0.104004,-0.622559,0.875488,
35620,-0.109375,-0.627441,0.870605,
35640,-0.15332,-0.549316,0.871582,
35660,-0.157715,-0.519043,0.882813,
35680,-0.166016,-0.494141,0.874512,
35700,-0.172363,-0.461426,0.865723,
35720,-0.15625,-0.461426,0.868652,
35740,-0.143066,-0.449707,0.84668,
35760,-0.162109,-0.418945,0.83252,
35780,-0.138672,-0.424316,0.824707,
35800,-0.0844727,-0.460449,0.828613,
35820,-0.0449219,-0.452637,0.805176,
35840,-0.00878906,-0.435059,0.801758,
35860,0.0205078,-0.442383,0.765625,
35880,0.0439453,-0.426758,0.723145,
35900,0.0546875,-0.415527,0.689453,
35920,0.0615234,-0.450195,0.681641,
35940,0.104492,-0.470215,0.681641,
35960,0.147949,-0.475586,0.647461,
35980,0.141113,-0.482422,0.613281,
36000,0.161621,-0.547363,0.603027,
36020,0.19873,-0.597656,0.588379,
36040,0.197266,-0.575195,0.55127,
36060,0.191895,-0.581543,0.532227,
36080,0.226074,-0.666016,0.510742,
36100,0.267578,-0.688477,0.506836,
36120,0.27002,-0.660156,0.52002,
36140,0.229004,-0.673828,0.520508,
36160,0.181152,-0.711914,0.507324,
36180,0.155273,-0.774902,0.500488,
36200,0.132813,-0.751465,0.481445,
36220,0.118652,-0.710449,0.516113,
36240,0.0957031,-0.669922,0.540039,
36260,0.0380859,-0.733398,0.561523,
36280,0.0161133,-0.762207,0.585938,
36300,0.0151367,-0.759277,0.628906,
36320,0.0219727,-0.747559,0.658203,
36340,0.00195313,-0.757324,0.667969,
36360,-0.0131836,-0.773438,0.665039,
36380,-0.0820313,-0.739258,0.657715,
36400,-0.0849609,-0.686035,0.704102,
36420,-0.0834961,-0.702148,0.719727,
36440,-0.110352,-0.739746,0.729004,
36460,-0.14209,-0.677734,0.72168,
36480,-0.125,-0.666016,0.724609,
36500,-0.135742,-0.633789,0.686035,
36520,-0.146484,-0.640137,0.70166,
36540,-0.14209,-0.67041,0.748047,
36560,-0.0961914,-0.674805,0.81543,
36580,-0.120117,-0.628906,0.824707,
36600,-0.137695,-0.65918,0.831543,
36620,-0.131836,-0.668457,0.826172,
36640,-0.15332,-0.654297,0.837402,
36660,-0.164551,-0.678223,0.858398,
36680,-0.143555,-0.690918,0.841797,
36700,-0.154785,-0.658203,0.807617,
36720,-0.163086,-0.618652,0.807129,
36740,-0.113281,-0.614258,0.799805,
36760,-0.0849609,-0.60498,0.763184,
36780,-0.09375,-0.587891,0.737305,
36800,-0.0698242,-0.558594,0.728516,
36820,-0.000976563,-0.549805,0.706543,
36840,0.00292969,-0.536133,0.666016,
36860,-0.0102539,-0.523438,0.661133,
36880,0.0263672,-0.49707,0.67334,
36900,0.0776367,-0.525879,0.680664,
36920,0.0561523,-0.516113,0.644043,
36940,0.0605469,-0.5,0.660156,
36960,0.0756836,-0.47168,0.675293,
36980,0.0810547,-0.507324,0.692383,
37000,0.0976563,-0.554688,0.682617,
37020,0.0913086,-0.521484,0.648438,
37040,0.103027,-0.484863,0.669922,
37060,0.12207,-0.509766,0.666992,
37080,0.121094,-0.538574,0.662598,
37100,0.132324,-0.568848,0.691406,
37120,0.111816,-0.556152,0.710938,
37140,0.0961914,-0.554688,0.717285,
37160,0.0957031,-0.54834,0.729492,
37180,0.103516,-0.537598,0.733887,
37200,0.100586,-0.555176,0.730957,
37220,0.0966797,-0.549316,0.737305,
37240,0.103516,-0.563477,0.75293,
37260,0.0947266,-0.571777,0.75,
37280,0.0541992,-0.527344,0.742676,
37300,0.0488281,-0.493164,0.72998,
37320,0.0859375,-0.519531,0.758789,
37340,0.0561523,-0.523438,0.731934,
37360,0.0283203,-0.505859,0.746582,
37380,0.0297852,-0.507813,0.744629,
37400,0.0307617,-0.514648,0.746094,
37420,0.0317383,-0.510742,0.730469,
37440,0.0307617,-0.503906,0.750488,
37460,0.0410156,-0.524902,0.751953,
37480,0.0551758,-0.537598,0.734375,
37500,0.0512695,-0.549316,0.737793,
37520,0.0488281,-0.557617,0.75293,
37540,0.0522461,-0.563965,0.753418,
37560,0.0478516,-0.553711,0.742676,
37580,0.0439453,-0.559082,0.736816,
37600,0.0449219,-0.557129,0.740723,
